"","CardNames","DeckCount","WinrateAverage"
"1","Mystical Dispute",95,76.6
"2","Engineered Explosives",93,75
"3","Force of Vigor",90,74.4
"4","Relic of Progenitus",90,75.2
"5","Endurance",80,74.5
"6","Dress Down",61,76.7
"7","Veil of Summer",60,73.9
"8","Pithing Needle",51,73.1
"9","Fury",40,77.4
"10","Yorion, Sky Nomad",39,74.7
"11","Spell Pierce",39,75.5
"12","Blood Moon",37,76
"13","Force of Negation",35,77.8
"14","Chalice of the Void",35,72.8
"15","Magus of the Moon",34,74.5
"16","Boseiju, Who Endures",33,75.1
"17","Subtlety",32,75.9
"18","Thoughtseize",31,71.1
"19","Jace, the Mind Sculptor",30,79.1
"20","Sanctifier en-Vec",30,72.5
"21","Soul-Guide Lantern",28,73.7
"22","Leyline of Sanctity",28,72.5
"23","Alpine Moon",25,72.6
"24","Dovin's Veto",25,75.1
"25","Path to Exile",25,76.2
"26","Emrakul, the Promised End",23,72.3
"27","Flusterstorm",23,75.7
"28","Aether Gust",22,76.1
"29","Foundation Breaker",19,76.9
"30","Meddling Mage",19,74.5
"31","March of Otherworldly Light",19,74.8
"32","Ensnaring Bridge",18,71.9
"33","Tormod's Crypt",15,74.6
"34","Dismember",15,75.2
"35","Kolaghan's Command",14,73.6
"36","Necromentia",14,73.4
"37","Prismatic Ending",14,68.8
"38","Torpor Orb",14,74
"39","Nihil Spellbomb",14,73.3
"40","Bojuka Bog",14,75
"41","Leyline of the Void",14,72.3
"42","Tourach, Dread Cantor",14,72.7
"43","Rest in Peace",14,72.5
"44","Terminate",13,71.3
"45","Liquimetal Coating",13,73
"46","Nature's Claim",13,74.2
"47","Cavern of Souls",13,74.2
"48","Tireless Tracker",13,75.8
"49","Supreme Verdict",13,78.4
"50","Wear // Tear",13,75.5
