"","CardNames","DeckCount","WinrateAverage"
"1","Charming Prince",2,100
"2","Avacyn's Pilgrim",1,100
"3","Mantis Rider",1,100
"4","Phantasmal Image",1,100
"5","Young Pyromancer",1,100
"6","Destiny Spinner",1,100
"7","Sanctum Weaver",1,100
"8","Sythis, Harvest's Hand",1,100
"9","Banishing Light",1,100
"10","Enchantress's Presence",1,100
"11","Greater Auramancy",1,100
"12","Oblivion Ring",1,100
"13","On Thin Ice",1,100
"14","Solitary Confinement",1,100
"15","Sterling Grove",1,100
"16","Bala Ged Recovery",1,100
"17","Emeria's Call",1,100
"18","Infernal Plunge",1,100
"19","Irencrag Feat",1,100
"20","Recross the Paths",1,100
"21","Reforge the Soul",1,100
"22","Song-Mad Treachery",1,100
"23","Strike It Rich",1,100
"24","March of Reckless Joy",1,100
"25","Pact of the Titan",1,100
"26","Goblin Charbelcher",1,100
"27","Giant Killer",1,100
"28","Thraben Inspector",1,100
"29","Timeless Dragon",1,100
"30","Idyllic Grange",1,100
"31","Matter Reshaper",2,86.7
"32","Thought-Knot Seer",2,86.7
"33","All Is Dust",2,86.7
"34","Mazemind Tome",2,86.7
"35","Eldrazi Temple",2,86.7
"36","Wastes",2,86.7
"37","Sea Gate Restoration",2,84.6
"38","Mulldrifter",2,84.2
"39","Omnath, Locus of the Roil",2,84.2
"40","Valakut Awakening",4,83.3
"41","Pact of Negation",3,83.3
"42","Assassin's Trophy",1,83.3
"43","Treetop Village",1,83.3
"44","Unsettled Mariner",3,82.6
"45","Adeline, Resplendent Cathar",3,81.2
"46","Champion of the Parish",3,81.2
"47","Imperial Recruiter",3,81.2
"48","Kitesail Freebooter",3,81.2
"49","Reflector Mage",3,81.2
"50","Thalia's Lieutenant",3,81.2
