"","CardNames","DeckCount","Winrate95Min"
"1","Scalding Tarn",121,73.1
"2","Misty Rainforest",138,72.9
"3","Steam Vents",132,72.5
"4","Lightning Bolt",94,72.4
"5","Murktide Regent",42,72.2
"6","Consider",45,72.1
"7","Island",92,72.1
"8","Otawara, Soaring City",81,72
"9","Polluted Delta",57,71.9
"10","Cavern of Souls",28,71.8
"11","Counterspell",75,71.7
"12","Expressive Iteration",74,71.7
"13","Breeding Pool",85,71.6
"14","Flooded Strand",95,71.6
"15","Spell Pierce",46,71.5
"16","Mishra's Bauble",60,71.4
"17","Spirebluff Canal",66,71.2
"18","Dragon's Rage Channeler",49,71.1
"19","Archmage's Charm",52,71.1
"20","Boseiju, Who Endures",100,71.1
"21","Stomping Ground",68,71
"22","Ketria Triome",54,70.7
"23","Unholy Heat",65,70.7
"24","Blood Moon",15,70.6
"25","Fury",66,70.6
"26","Brazen Borrower",33,70.5
"27","Wooded Foothills",67,70.5
"28","Fiery Islet",39,70.4
"29","Ragavan, Nimble Pilferer",73,70.3
"30","Forest",81,70.3
"31","Snow-Covered Island",54,70.2
"32","Hallowed Fountain",56,70.2
"33","Shardless Agent",34,70.1
"34","Violent Outburst",34,70.1
"35","Raugrin Triome",50,70
"36","Teferi, Time Raveler",56,70
"37","Sacred Foundry",52,69.9
"38","Teferi, Hero of Dominaria",20,69.8
"39","Plains",48,69.8
"40","Urza's Saga",50,69.8
"41","Prismatic Ending",57,69.8
"42","Windswept Heath",62,69.3
"43","Snapcaster Mage",16,69.2
"44","Ephemerate",27,69.2
"45","Force of Negation",40,69.2
"46","Solitude",48,69.2
"47","Wrenn and Six",43,69.1
"48","Omnath, Locus of Creation",36,69
"49","Snow-Covered Forest",40,68.8
"50","Temple Garden",42,68.8
