"","CardNames","DeckCount","Winrate95Min"
"1","Mystical Dispute",95,73.2
"2","Jace, the Mind Sculptor",30,72.7
"3","Dress Down",61,72.3
"4","Fury",40,72.1
"5","Force of Negation",35,71.9
"6","Relic of Progenitus",90,71.7
"7","Engineered Explosives",93,71.6
"8","Force of Vigor",90,70.9
"9","Endurance",80,70.8
"10","Blood Moon",37,70.5
"11","Subtlety",32,69.8
"12","Spell Pierce",39,69.6
"13","Veil of Summer",60,69.4
"14","Supreme Verdict",13,69.2
"15","Boseiju, Who Endures",33,69.1
"16","Yorion, Sky Nomad",39,69.1
"17","Path to Exile",25,69
"18","Foundation Breaker",19,68.8
"19","Dovin's Veto",25,68.2
"20","Magus of the Moon",34,68.2
"21","Kozilek, Butcher of Truth",5,68.1
"22","Aether Gust",22,68.1
"23","Pithing Needle",51,68.1
"24","Flusterstorm",23,67.9
"25","Chalice of the Void",35,67
"26","Soul-Guide Lantern",28,66.8
"27","Emrakul, the Aeons Torn",11,66.7
"28","Meddling Mage",19,66.4
"29","March of Otherworldly Light",19,66.2
"30","Tormod's Crypt",15,66.1
"31","Tireless Tracker",13,65.9
"32","Dismember",15,65.9
"33","Bojuka Bog",14,65.7
"34","Sanctifier en-Vec",30,65.7
"35","Wear // Tear",13,65.6
"36","Leyline of Sanctity",28,65.4
"37","Alpine Moon",25,65.3
"38","Shark Typhoon",5,65.1
"39","Emrakul, the Promised End",23,65.1
"40","Sword of War and Peace",10,64.7
"41","Torpor Orb",14,64.5
"42","Obsidian Charmaw",5,64.4
"43","Sundering Titan",11,64.4
"44","Thoughtseize",31,64.4
"45","Nature's Claim",13,64.3
"46","Cavern of Souls",13,64.3
"47","Trinisphere",9,64.1
"48","Kolaghan's Command",14,64.1
"49","Ensnaring Bridge",18,64.1
"50","Chandra, Awakened Inferno",5,64
