"","presence","winrate","low_winrate","comb_presence_winrate","meta_score"
"Tiers 1",Devotion Walkers - Rakdos Midrange,Jund Sacrifice - Izzet Control,Rakdos Midrange - Jund Sacrifice,Jund Sacrifice - Rakdos Midrange,Jund Sacrifice - Rakdos Midrange
"Tiers 1.5",Phoenix - Boros Heroic - Mono White Humans - Azorius Control - Abzan Grease Fang - Mono Red Aggro - Bant   Spirits - Rakdos Sacrifice,Abzan Grease Fang - Bant Humans - Rakdos Midrange - Rakdos Sacrifice,Devotion Walkers - Abzan Grease Fang - Boros Heroic - Azorius Control - Rakdos Sacrifice - Mono Red Aggro - Phoenix - Bant   Spirits,Abzan Grease Fang - Devotion Walkers - Azorius Control - Boros Heroic - Izzet Control - Rakdos Sacrifice,Abzan Grease Fang - Devotion Walkers - Azorius Control - Boros Heroic - Izzet Control - Rakdos Sacrifice
"Tiers 2",Mono Blue Spirits - Jund Sacrifice - Simic Lotus   Strings,Azorius Control - Mono Blue Spirits - Simic Lotus   Strings - Bant   Spirits - Boros Heroic - Mono Red Aggro - Devotion Walkers - Niv To Light,Mono White Humans - Mono Blue Spirits - Simic Lotus   Strings,Mono Red Aggro - Bant   Spirits - Phoenix - Mono Blue Spirits - Mono White Humans - Simic Lotus   Strings,Mono Red Aggro - Bant   Spirits - Phoenix - Mono Blue Spirits - Mono White Humans - Simic Lotus   Strings
"Tiers 2.5",Bant Humans - Niv To Light - Izzet Control,Mono White Humans - Phoenix,Bant Humans - Izzet Control - Niv To Light,Bant Humans - Niv To Light,Bant Humans - Niv To Light
