"","Artist","NoCopies","Winrate"
"1","Rob Alexander",1516,0.717
"2","Christopher Rush",844,0.722
"3","Anastasia Ovchinnikova",559,0.719
"4","Mark Poole",510,0.718
"5","Eric Deschamps",444,0.721
"6","Chippy",438,0.714
"7","Philip Straub",419,0.717
"8","John Stanko",406,0.725
"9","Jesper Myrfors",347,0.727
"10","Martina Fackova",332,0.711
"11","Adam Paquette",322,0.713
"12","Simon Dominic",321,0.713
"13","Mark Zug",315,0.714
"14","Svetlin Velinov",308,0.723
"15","Jason Chan",305,0.735
"16","Tomasz Jedruszek",292,0.714
"17","Titus Lunter",291,0.733
"18","Cyril Van Der Haegen",282,0.719
"19","Ron Spears",277,0.719
"20","Shelly Wan",274,0.713
"21","Seb McKinnon",266,0.729
"22","Howard Lyon",262,0.727
"23","Kari Christensen",260,0.706
"24","Mike Bierek",252,0.738
"25","Yeong-Hao Han",249,0.73
"26","Aleksi Briclot",241,0.707
"27","Jung Park",224,0.743
"28","Michael C. Hayes",221,0.73
"29","Dmitry Burmak",216,0.741
"30","Paul Scott Canavan",214,0.718
"31","Izzy",210,0.715
"32","Amy Weber",203,0.742
"33","Jonas De Ro",203,0.713
"34","Greg Hildebrandt",199,0.723
"35","Franz Vohwinkel",184,0.709
"36","Lucas Graciano",183,0.714
"37","Chase Stone",178,0.712
"38","Alayna Danner",178,0.714
"39","Randy Vargas",174,0.719
"40","Pete Venters",169,0.721
"41","David Rapoza",165,0.712
"42","Raymond Swanland",165,0.712
"43","Vance Kovacs",165,0.713
"44","Chris Rallis",162,0.734
"45","Tom Wänerstrand",162,0.716
"46","Ryan Pancoast",158,0.725
"47","Douglas Shuler",155,0.72
"48","Richard Whitters",155,0.729
"49","Dave Kendall",152,0.706
"50","Cliff Childs",151,0.711
"51","Todd Lockwood",150,0.73
"52","Christopher Moeller",148,0.732
"53","Christine Choi",142,0.692
"54","Daarken",138,0.711
"55","Anthony S. Waters",137,0.713
"56","Ben Thompson",132,0.713
"57","John Avon",123,0.703
"58","Vincent Proce",111,0.71
"59","Kieran Yanner",111,0.713
"60","David Martin",104,0.755
"61","Wayne England",102,0.718
"62","Volkan Baǵa",101,0.723
"63","Raoul Vitale",101,0.755
"64","Johannes Voss",100,0.719
"65","Nicholas Gregory",100,0.679
"66","Mark Tedin",100,0.709
"67","Dan Scott",99,0.75
"68","Sam Burley",95,0.727
"69","Richard Wright",93,0.707
"70","Victor Adame Minguez",92,0.753
"71","Terese Nielsen",92,0.713
"72","Adam Rex",91,0.724
"73","Greg Staples",91,0.691
"74","Warren Mahy",89,0.676
"75","Chris Rahn",88,0.735
"76","Jason Felix",87,0.737
"77","Steve Argyle",86,0.688
"78","Erica Yang",86,0.729
"79","Craig J Spearing",85,0.681
"80","Martina Pilcerova",84,0.734
"81","Sidharth Chaturvedi",84,0.71
"82","Dan Frazier",83,0.708
"83","Michael Komarck",81,0.718
"84","James Paick",79,0.727
"85","Evan Shipard",73,0.728
"86","Matt Stewart",73,0.669
"87","DiTerlizzi",70,0.724
"88","Jason Rainville",65,0.722
"89","Bastien L. Deharme",64,0.717
"90","Winona Nelson",64,0.713
"91","rk post",61,0.701
"92","Noah Bradley",59,0.738
"93","Justin Murray",59,0.703
"94","Lius Lasahido",59,0.724
"95","Kev Walker",59,0.709
"96","Donato Giancola",58,0.711
"97","Dimitar Marinski",56,0.696
"98","Deruchenko Alexander",56,0.723
"99","Alexander Forssberg",56,0.723
"100","Anson Maddocks",55,0.694
"101","Jesper Ejsing",54,0.673
"102","Cynthia Sheppard",53,0.707
"103","Nicholas Elias",50,0.764
"104","Scott Murphy",50,0.714
"105","Steven Belledin",44,0.706
"106","Darrell Riche",42,0.698
"107","Jean-Sébastien Rossbach",42,0.725
"108","Jim Nelson",40,0.714
"109","Yongjae Choi",39,0.733
"110","Johann Bodin",39,0.7
"111","Jeff Miracola",37,0.702
"112","Daniel Ljunggren",36,0.716
"113","Wisnu Tan",36,0.721
