"","CardNames","DeckCount","WinrateAverage"
"1","Tithe Taker",1,100
"2","Soul-Guide Lantern",4,86.2
"3","Rest in Peace",2,85
"4","Flayer Husk",1,80
"5","Essence Warden",1,80
"6","Geralf's Messenger",1,80
"7","Hapatra, Vizier of Poisons",1,80
"8","Reclamation Sage",1,80
"9","Strangleroot Geist",1,80
"10","Wall of Roots",1,80
"11","Yawgmoth, Thran Physician",1,80
"12","Young Wolf",1,80
"13","Zulaport Cutthroat",1,80
"14","Eldritch Evolution",1,80
"15","Chord of Calling",1,80
"16","Twilight Mire",1,80
"17","Grim Lavamancer",1,80
"18","Nahiri, the Harbinger",2,78.9
"19","Blooming Marsh",2,78.6
"20","Maddening Cacophony",1,77.8
"21","Darkness",1,77.8
"22","Into the Story",1,77.8
"23","Ingenious Smith",19,76.9
"24","Ashen Rider",2,76.9
"25","Priest of Fell Rites",2,76.9
"26","Serra's Emissary",2,76.9
"27","Collective Brutality",2,76.9
"28","Damn",2,76.9
"29","Persist",2,76.9
"30","Unburial Rites",2,76.9
"31","Unmarked Grave",2,76.9
"32","Castle Locthwain",2,76.9
"33","Primal Beyond",2,76.9
"34","Crashing Footfalls",21,76.8
"35","Archon of Cruelty",3,76.5
"36","Bedlam Reveler",2,76.5
"37","Dryad Arbor",2,76.5
"38","Pendelhaven",2,76.5
"39","Desert Cerodon",2,76.5
"40","Fire // Ice",27,76.4
"41","Shelldock Isle",3,76
"42","Arbor Elf",4,75.9
"43","Fury",13,75.8
"44","Gemstone Caverns",24,75.6
"45","Spell Pierce",10,75.6
"46","Urborg, Tomb of Yawgmoth",6,75.6
"47","Bonecrusher Giant",22,75.5
"48","Field of Ruin",10,75
"49","Utopia Sprawl",9,75
"50","Risen Reef",7,75
