"","CardNames","DeckCount","WinrateAverage"
"1","City of Brass",2,100
"2","Golgari Rot Farm",2,100
"3","Vivien on the Hunt",1,100
"4","Felidar Guardian",1,100
"5","Karmic Guide",1,100
"6","Planebound Accomplice",1,100
"7","Renegade Rallier",1,100
"8","Cryptic Command",1,100
"9","Conflagrate",1,100
"10","Gemstone Mine",1,100
"11","Hanweir Battlements",1,100
"12","The Wandering Emperor",2,91.7
"13","Oath of Nissa",3,87.5
"14","Meddling Mage",2,87.5
"15","Utopia Sprawl",2,87.5
"16","Colossal Skyturtle",6,86.5
"17","Scavenging Ooze",2,85.7
"18","Merchant of the Vale",2,82.4
"19","Golgari Thug",5,81.8
"20","Narcomoeba",5,81.8
"21","Prized Amalgam",5,81.8
"22","Silversmote Ghoul",5,81.8
"23","Stinkweed Imp",5,81.8
"24","Cathartic Reunion",5,81.8
"25","Creeping Chill",5,81.8
"26","Thrilling Discovery",5,81.8
"27","Darkblast",5,81.8
"28","Tome Scour",2,81.8
"29","Spell Snare",9,80.4
"30","Otherworldly Gaze",6,80
"31","Electrostatic Infantry",1,80
"32","Gut Shot",2,78.9
"33","Urborg, Tomb of Yawgmoth",11,78.8
"34","Geralf's Messenger",13,78.6
"35","Soul-Scar Mage",2,78.6
"36","Light Up the Stage",2,78.6
"37","Lava Dart",3,78.3
"38","Mutagenic Growth",3,78.3
"39","Architects of Will",16,78.2
"40","Curator of Mysteries",16,78.2
"41","Striped Riverwinder",16,78.2
"42","Waker of Waves",16,78.2
"43","Living End",16,78.2
"44","Botanical Sanctum",17,78.1
"45","Birds of Paradise",14,78.1
"46","Blood Artist",14,78.1
"47","Strangleroot Geist",14,78.1
"48","Wall of Roots",14,78.1
"49","Yawgmoth, Thran Physician",14,78.1
"50","Young Wolf",14,78.1
