"","CardNames","DeckCount","WinrateAverage"
"1","Radiant Flames",1,100
"2","Cryptic Command",1,100
"3","Crashing Footfalls",1,100
"4","Fire // Ice",1,100
"5","Stomping Ground",1,100
"6","Memoricide",1,100
"7","Persist",1,100
"8","Swamp",1,100
"9","Thieving Skydiver",1,90
"10","Arasta of the Endless Web",1,90
"11","Phyrexian Metamorph",1,90
"12","Obstinate Baloth",4,87.9
"13","Knight of Autumn",3,87.5
"14","Silence",2,87.5
"15","Ashen Rider",2,84.6
"16","Iona, Shield of Emeria",4,82.4
"17","Metallic Rebuke",2,81.8
"18","Portable Hole",6,80
"19","Gemstone Caverns",4,80
"20","Kaito Shizuki",1,80
"21","Ancient Grudge",4,79.3
"22","Dragon's Claw",2,78.9
"23","Outland Liberator",15,78
"24","Leyline of Sanctity",20,77.8
"25","Collective Brutality",9,77.8
"26","Crime // Punishment",7,77.8
"27","Kozilek's Return",1,77.8
"28","Shore Up",1,77.8
"29","Tale's End",1,77.8
"30","Ashiok, Nightmare Muse",1,77.8
"31","Desert",1,77.8
"32","Otawara, Soaring City",1,77.8
"33","Isolate",1,77.8
"34","Hall of Storm Giants",1,77.8
"35","Blacksmith's Skill",12,77.4
"36","Mana Leak",12,77.1
"37","Meddling Mage",5,77.1
"38","Dead // Gone",11,77
"39","Hydroid Krasis",7,76.9
"40","Invasive Surgery",4,76.9
"41","Shark Typhoon",2,76.9
"42","Tireless Tracker",2,76.9
"43","Hurkyl's Recall",4,76.5
"44","Living End",7,76.3
"45","Radiant Fountain",3,76.2
"46","Endurance",64,76.1
"47","Bojuka Bog",6,76
"48","Scavenging Ooze",4,75.8
"49","Hushbringer",22,75.6
"50","Jace, the Mind Sculptor",22,75.6
