"","CardNames","DeckCount","Winrate95Min"
"1","Obstinate Baloth",4,71.8
"2","Endurance",64,71.7
"3","Force of Vigor",92,70.1
"4","Leyline of Sanctity",20,69.8
"5","Flusterstorm",118,69.5
"6","Subtlety",65,69.3
"7","Outland Liberator",15,69
"8","Boseiju, Who Endures",81,69
"9","Veil of Summer",87,69
"10","Mystical Dispute",109,68.8
"11","Engineered Explosives",132,68.4
"12","Unlicensed Hearse",95,68.3
"13","March of Otherworldly Light",42,67.6
"14","Dress Down",78,67.6
"15","Spell Pierce",41,67.5
"16","Aether Gust",28,67.4
"17","Necromentia",44,67.4
"18","Jace, the Mind Sculptor",22,67.3
"19","Pithing Needle",74,67.3
"20","Hushbringer",22,67.2
"21","Nature's Claim",39,67.2
"22","Relic of Progenitus",62,67.2
"23","Yorion, Sky Nomad",33,67
"24","Magus of the Moon",52,66.8
"25","Foundation Breaker",20,66.7
"26","Soul-Guide Lantern",27,66.7
"27","Lavinia, Azorius Renegade",27,66.6
"28","Chalice of the Void",73,66.6
"29","Teferi, Time Raveler",40,66.5
"30","Sanctifier en-Vec",43,66.4
"31","Leyline of the Void",40,66.2
"32","Path to Exile",37,66
"33","Dead // Gone",11,65.8
"34","Thoughtseize",20,65.7
"35","Fury",41,65.7
"36","Mana Leak",12,65.6
"37","Iona, Shield of Emeria",4,65.5
"38","Supreme Verdict",22,65.3
"39","Blacksmith's Skill",12,65
"40","Tourach, Dread Cantor",43,65
"41","Turn the Earth",20,64.8
"42","Wear // Tear",40,64.8
"43","Tormod's Crypt",38,64.5
"44","Portable Hole",6,64.4
"45","Collective Brutality",9,64.4
"46","Crime // Punishment",7,64.4
"47","Blood Moon",42,64.4
"48","Brazen Borrower",14,64.3
"49","Dismember",24,64.3
"50","Abrade",43,64.1
