"","CardNames","DeckCount","WinrateAverage"
"1","Engineered Explosives",132,71.5
"2","Flusterstorm",118,72.7
"3","Mystical Dispute",109,72.3
"4","Unlicensed Hearse",95,72
"5","Force of Vigor",92,73.7
"6","Veil of Summer",87,72.7
"7","Boseiju, Who Endures",81,72.8
"8","Dress Down",78,71.7
"9","Pithing Needle",74,71.6
"10","Chalice of the Void",73,70.9
"11","Subtlety",65,73.8
"12","Endurance",64,76.1
"13","Relic of Progenitus",62,72
"14","Magus of the Moon",52,71.9
"15","Necromentia",44,72.7
"16","Sanctifier en-Vec",43,72.3
"17","Hallowed Moonlight",43,69.5
"18","Tourach, Dread Cantor",43,70.6
"19","Abrade",43,69.9
"20","March of Otherworldly Light",42,73.5
"21","Blood Moon",42,70.2
"22","Spell Pierce",41,73.2
"23","Fury",41,71.3
"24","Teferi, Time Raveler",40,72.3
"25","Leyline of the Void",40,71.8
"26","Wear // Tear",40,70.8
"27","Nature's Claim",39,72.7
"28","Tormod's Crypt",38,70.6
"29","Path to Exile",37,72.2
"30","Yorion, Sky Nomad",33,73.6
"31","Hidetsugu Consumes All",30,69.7
"32","Aether Gust",28,74
"33","Alpine Moon",28,70.4
"34","Lavinia, Azorius Renegade",27,73.8
"35","Soul-Guide Lantern",27,73.9
"36","Fatal Push",26,70.2
"37","Prismatic Ending",25,71.1
"38","Dismember",24,71.6
"39","Hushbringer",22,75.6
"40","Supreme Verdict",22,73.3
"41","Jace, the Mind Sculptor",22,75.6
"42","Ensnaring Bridge",21,67.4
"43","Rest in Peace",21,69.1
"44","Turn the Earth",20,72.8
"45","Foundation Breaker",20,75
"46","Leyline of Sanctity",20,77.8
"47","Thoughtseize",20,73.5
"48","Emrakul, the Aeons Torn",19,68.3
"49","Kolaghan's Command",18,70.2
"50","Dovin's Veto",17,69.3
