"","CardNames","DeckCount","WinrateAverage"
"1","Steam Vents",189,72.7
"2","Scalding Tarn",168,72.3
"3","Lightning Bolt",164,71.1
"4","Misty Rainforest",138,73.7
"5","Mountain",136,70.1
"6","Otawara, Soaring City",136,73
"7","Flooded Strand",128,72.4
"8","Wooded Foothills",123,72
"9","Ragavan, Nimble Pilferer",111,71.2
"10","Island",107,72
"11","Bloodstained Mire",103,70.8
"12","Stomping Ground",103,72.3
"13","Boseiju, Who Endures",102,73.8
"14","Arid Mesa",102,70.9
"15","Spell Pierce",98,73
"16","Blood Crypt",98,70.6
"17","Unholy Heat",92,73.1
"18","Forest",91,73.2
"19","Polluted Delta",89,70.8
"20","Teferi, Time Raveler",88,71.7
"21","Hallowed Fountain",87,72.8
"22","Expressive Iteration",87,72.9
"23","Mishra's Bauble",86,73
"24","Urza's Saga",82,72.5
"25","Breeding Pool",82,73.7
"26","Sacred Foundry",81,70.8
"27","Wrenn and Six",71,73
"28","Counterspell",71,72.6
"29","Swamp",68,71
"30","Fire // Ice",67,71.1
"31","Leyline Binding",67,70.4
"32","Spirebluff Canal",67,74.7
"33","Raugrin Triome",65,71
"34","Fury",65,70.8
"35","Springleaf Drum",61,72.8
"36","Ledger Shredder",60,72.1
"37","Windswept Heath",59,74.7
"38","Fable of the Mirror-Breaker",57,70.9
"39","Plains",57,71.3
"40","Fiery Islet",57,70.8
"41","Snow-Covered Island",55,73.7
"42","Dragon's Rage Channeler",55,72.7
"43","Thoughtseize",53,70.9
"44","Temple Garden",52,72.3
"45","Snow-Covered Plains",48,72.9
"46","Blood Moon",48,71.2
"47","Ketria Triome",47,74.2
"48","Shadowspear",46,72.8
"49","Solitude",46,71.9
"50","Cavern of Souls",45,69.8
