"","presence","winrate","low_winrate","comb_presence_winrate","meta_score"
"Tiers 1",Izzet Delver - UW   Control,Conflict(Slow   Depths,Gruul Lands) - TES,Conflict(Slow   Depths,Gruul Lands) - Doomsday,Izzet Delver - Conflict(Slow   Depths,Gruul Lands),Izzet Delver - Conflict(Slow   Depths,Gruul Lands)
"Tiers 1.5",Death  &  Taxes - Doomsday - Conflict(Slow   Depths,Gruul Lands),Doomsday - Mono Green Post - Naya Depths,Izzet Delver - TES - Mono Green Post,Doomsday - UW   Control - TES - Death  &  Taxes,Doomsday - UW   Control - TES - Death  &  Taxes
"Tiers 2",TES - Mono Green Post - Mardu Reanimator - Elves - Naya Depths,Izzet Delver - Mardu Reanimator - Goblins - Elves,UW   Control - Death  &  Taxes - Naya Depths - Mardu Reanimator,Mono Green Post - Naya Depths - Mardu Reanimator,Mono Green Post - Naya Depths - Mardu Reanimator
"Tiers 2.5",Goblins,Death  &  Taxes - UW   Control,Elves - Goblins,Elves - Goblins,Elves - Goblins
