"","CardNames","DeckCount","WinrateAverage"
"1","Inquisition of Kozilek",1,100
"2","Return to Nature",1,88.9
"3","Shifting Ceratops",1,88.9
"4","Lightning Bolt",2,87.5
"5","Boompile",1,87.5
"6","Reclamation Sage",1,87.5
"7","Chain of Vapor",4,82.4
"8","Thran Foundry",2,81.2
"9","Unholy Heat",2,81.2
"10","Sphere of Resistance",4,78.6
"11","Hurkyl's Recall",1,77.8
"12","Echo of Eons",2,76.5
"13","Galvanic Relay",2,76.5
"14","Abrupt Decay",2,76.5
"15","Duress",6,76.2
"16","Tendrils of Agony",3,75
"17","Empty the Warrens",3,75
"18","Peer into the Abyss",3,75
"19","Kataki, War's Wage",1,75
"20","Valakut Exploration",1,75
"21","Glacial Chasm",1,75
"22","Court of Grace",1,75
"23","Fall from Favor",4,74.1
"24","Massacre",4,73.3
"25","Crop Rotation",2,73.3
"26","Mystical Dispute",3,72.7
"27","Emrakul, the Aeons Torn",2,72.7
"28","Shelldock Isle",2,72.7
"29","Collector Ouphe",6,71.8
"30","Mindbreak Trap",6,71.8
"31","Carpet of Flowers",9,71.4
"32","Consign // Oblivion",1,71.4
"33","Earwig Squad",1,71.4
"34","Goblin Chainwhirler",1,71.4
"35","Mystic Sanctuary",1,71.4
"36","Thorn of Amethyst",1,71.4
"37","Cavern of Souls",1,71.4
"38","Life from the Loam",1,71.4
"39","Stony Silence",1,71.4
"40","Choke",8,70.9
"41","Force of Vigor",14,70.8
"42","Prismatic Ending",3,70.8
"43","Field of the Dead",3,70.8
"44","Boseiju, Who Endures",2,70.6
"45","Endurance",17,69.9
"46","Narset, Parter of Veils",9,69.4
"47","Abrade",6,69.4
"48","Hullbreacher",2,69.2
"49","Izzet Staticaster",5,69
"50","Fatal Push",5,69
