"","Artist","NoCopies","Winrate"
"1","Rob Alexander",271,0.686
"2","Christopher Rush",261,0.675
"3","Terese Nielsen",218,0.67
"4","Mark Tedin",167,0.691
"5","Jesper Myrfors",162,0.629
"6","Una Fricker",124,0.667
"7","Anastasia Ovchinnikova",122,0.677
"8","Kaja Foglio",100,0.676
"9","Jeff A. Menges",96,0.625
"10","Philip Straub",93,0.675
"11","Brian Snõddy",89,0.685
"12","Anson Maddocks",82,0.673
"13","Donato Giancola",82,0.661
"14","Matthew D. Wilson",81,0.683
"15","Nils Hamm",79,0.658
"16","Adam Rex",76,0.667
"17","Lucas Graciano",72,0.664
"18","John Stanko",72,0.638
"19","Sandra Everingham",69,0.69
"20","Shelly Wan",69,0.67
"21","Paul Scott Canavan",66,0.657
"22","Jerry Tiritilli",60,0.694
"23","April Lee",56,0.693
"24","Nicola Leonard",56,0.679
"25","Greg Hildebrandt",54,0.667
"26","Aleksi Briclot",52,0.669
"27","Titus Lunter",52,0.698
"28","Dan Frazier",51,0.71
"29","John Avon",50,0.71
"30","Randy Vargas",50,0.68
"31","Martina Fackova",48,0.671
"32","Kev Walker",47,0.643
"33","Scott M. Fischer",46,0.667
"34","Pete Venters",45,0.696
"35","Vance Kovacs",45,0.669
"36","DiTerlizzi",44,0.735
"37","Mark Poole",44,0.658
"38","Mark Zug",44,0.629
"39","Chris Rallis",42,0.638
"40","Magali Villeneuve",41,0.646
"41","Jason Chan",41,0.624
"42","Christopher Moeller",40,0.671
"43","Mike Bierek",40,0.613
"44","Vincent Proce",38,0.621
"45","Igor Kieryluk",38,0.667
"46","rk post",38,0.646
"47","Svetlin Velinov",37,0.653
"48","David Rapoza",35,0.695
"49","Eric Deschamps",35,0.654
"50","Daarken",34,0.683
"51","Cliff Childs",33,0.683
"52","Erica Yang",32,0.677
"53","Victor Adame Minguez",31,0.712
"54","Volkan Baǵa",31,0.635
"55","Nicholas Gregory",30,0.632
"56","Franz Vohwinkel",29,0.706
"57","Adrian Smith",28,0.733
"58","Colin MacNeil",28,0.695
"59","Chippy",28,0.65
"60","Jana Schirmer & Johannes Voss",28,0.628
"61","Ron Spears",28,0.639
"62","Anthony S. Waters",27,0.671
"63","Carl Critchlow",27,0.729
"64","Jason Rainville",26,0.628
"65","Evan Shipard",25,0.628
"66","Gabor Szikszai",25,0.625
"67","Stephan Martiniere",24,0.759
"68","Chris Ostrowski",24,0.711
"69","Douglas Shuler",24,0.699
"70","Tom Wänerstrand",24,0.638
"71","Daniel Ljunggren",24,0.636
"72","Margaret Organ-Kean",23,0.723
"73","Matt Stewart",23,0.66
"74","Jonas De Ro",23,0.671
"75","Sam Burley",22,0.621
"76","Jesper Ejsing",21,0.7
"77","Dany Orizio",21,0.655
"78","Sidharth Chaturvedi",21,0.667
"79","Jeremy Enecio",21,0.628
"80","Filip Burburan",21,0.699
"81","Cliff Nielsen",21,0.646
"82","Robert Bliss",20,0.639
"83","Pat Morrissey",19,0.646
"84","Min Yum",19,0.639
"85","D. Alexander Gregory",18,0.75
"86","Yeong-Hao Han",18,0.686
"87","Doug Chaffee",18,0.759
"88","Sarah Finnigan",17,0.73
"89","Harold McNeill",17,0.636
"90","Izzy",17,0.682
"91","Caio Monteiro",17,0.652
"92","Cyril Van Der Haegen",16,0.732
"93","Michael Komarck",16,0.704
"94","Martina Pilcerova",16,0.69
"95","Iain McCaig",16,0.628
"96","Ryan Pancoast",16,0.631
"97","Lawrence Snelly",15,0.797
"98","Matt Cavotta",15,0.694
"99","Lake Hurwitz",14,0.676
"100","Mark Romanoski",14,0.643
"101","Luca Zontini",13,0.653
"102","Howard Lyon",12,0.744
"103","Ron Spencer",12,0.692
"104","Thomas M. Baxa",12,0.632
"105","Shishizaru",12,0.632
"106","Eric Fortune",11,0.651
"107","Andrew Mar",11,0.628
"108","Daniel Gelon",11,0.667
"109","Chris Rahn",11,0.593
"110","Larry MacDougall",11,0.632
"111","Julian Kok Joon Wen",10,0.632
"112","Seb McKinnon",10,0.615
"113","David Hudnut",9,0.75
"114","Dmitry Burmak",9,0.647
"115","Lucas Staniec",8,0.765
"116","James Paick",8,0.653
"117","Evyn Fong",8,0.649
"118","Winona Nelson",8,0.612
"119","Yongjae Choi",8,0.633
"120","Greg Hildebrandt & Tim Hildebrandt",8,0.63
"121","Wisnu Tan",8,0.667
"122","Tom Kyffin",8,0.615
"123","Zezhou Chen",7,0.732
"124","Kari Christensen",7,0.765
"125","Mark Behm",6,0.725
"126","Zoltan Boros & Gabor Szikszai",6,0.727
"127","Raymond Swanland",6,0.69
"128","Anthony Francisco",6,0.722
"129","Sam Wood",6,0.714
"130","Alayna Danner",6,0.657
"131","Richard Wright",6,0.625
"132","Jean-Sébastien Rossbach",5,0.792
"133","Jim Nelson",5,0.771
"134","Drew Tucker",5,0.677
"135","Greg Staples",5,0.615
"136","Adam Paquette",5,0.643
"137","Zack Stella",5,0.611
"138","Ryan Yee",5,0.583
"139","Anna Steinbauer",5,0.609
"140","Wayne England",5,0.6
"141","Liz Danforth",4,0.733
"142","Raoul Vitale",4,0.667
"143","Craig J Spearing",4,0.643
"144","Todd Lockwood",4,0.556
"145","Bryan Talbot",4,0.667
"146","Randy Gallegos",4,0.667
"147","Jeff Laubenstein",4,0.75
"148","David Martin",4,0.692
"149","Livia Prima",4,0.571
"150","Lie Setiawan",4,0.5
"151","Edward P. Beard, Jr.",4,0.5
"152","Jeremy Jarvis",3,0.75
"153","Jakub Kasper",3,0.667
"154","John Zeleznik",3,0.85
"155","Even Amundsen",3,0.643
"156","Alex Konstad",3,0.714
"157","Tim Hildebrandt",3,0.667
"158","Gary Ruddell",3,0.5
"159","Brom",3,0.5
"160","Daren Bader",2,0.615
"161","Karl Kopinski",2,0.714
"162","Wayne Reynolds",2,0.714
"163","Dimitar Marinski",2,0.667
"164","Grzegorz Rutkowski",2,0.667
"165","Dave DeVries",2,0.75
"166","Andrew Robinson",2,0.571
"167","Warren Mahy",2,0.643
"168","Brent Hollowell",2,0.571
"169","Paolo Parente",1,1
"170","Joseph Meehan",1,0.875
