"","CardNames","DeckCount","WinrateAverage"
"1","Misdirection",1,100
"2","Thran Foundry",1,100
"3","Duress",2,88.2
"4","Cabal Ritual",2,88.2
"5","Edge of Autumn",2,88.2
"6","Ideas Unbound",2,88.2
"7","Personal Tutor",2,88.2
"8","Ugin, the Spirit Dragon",1,87.5
"9","Golos, Tireless Pilgrim",1,87.5
"10","Ancient Stirrings",1,87.5
"11","Crucible of Worlds",2,83.3
"12","Pyrite Spellbomb",4,82.1
"13","Sphere of Resistance",2,81.2
"14","Maze of Ith",7,78.8
"15","Exploration",5,77.8
"16","Blast Zone",5,77.8
"17","Echo of Eons",2,76.5
"18","Galvanic Relay",2,76.5
"19","Rite of Flame",2,76.5
"20","Veil of Summer",2,76.5
"21","Defense Grid",2,76.5
"22","Wishclaw Talisman",2,76.5
"23","Expedition Map",8,75.9
"24","Mox Diamond",8,75.9
"25","Dark Depths",8,75.9
"26","Pithing Needle",7,75.5
"27","Wooded Foothills",10,75.4
"28","Thespian's Stage",11,75
"29","Burning Wish",3,75
"30","Ad Nauseam",3,75
"31","Punishing Fire",3,75
"32","Grove of the Burnwillows",3,75
"33","Knight of the White Orchid",1,75
"34","Simian Spirit Guide",1,75
"35","Show and Tell",1,75
"36","Omniscience",1,75
"37","Sneak Attack",1,75
"38","Fiery Islet",1,75
"39","Liliana, the Last Hope",1,75
"40","Night's Whisper",1,75
"41","Bojuka Bog",12,74.4
"42","The Tabernacle at Pendrell Vale",7,74
"43","Taiga",13,73.6
"44","Crop Rotation",10,73.5
"45","Doomsday",7,73.3
"46","Street Wraith",6,73.2
"47","Consider",6,73.2
"48","Emrakul, the Aeons Torn",4,73.1
"49","Yavimaya, Cradle of Growth",13,73
"50","Lion's Eye Diamond",8,72.9
