"","CardNames","DeckCount","WinrateAverage"
"1","Surgical Extraction",38,65.4
"2","Pyroblast",35,68
"3","Red Elemental Blast",25,67.9
"4","Force of Negation",23,68.8
"5","Meltdown",23,66.7
"6","Flusterstorm",20,68.9
"7","Leyline of the Void",19,66.7
"8","Grafdigger's Cage",18,63.2
"9","Endurance",17,69.9
"10","Force of Vigor",14,70.8
"11","Containment Priest",14,62.8
"12","Torpor Orb",10,62.7
"13","End the Festivities",9,67.8
"14","Narset, Parter of Veils",9,69.4
"15","Carpet of Flowers",9,71.4
"16","Blood Moon",9,63.9
"17","Thoughtseize",9,60
"18","Pithing Needle",9,62.7
"19","Choke",8,70.9
"20","Brazen Borrower",8,64.8
"21","Faerie Macabre",8,66.7
"22","Null Rod",8,67.3
"23","Rough // Tumble",7,64.7
"24","Peacekeeper",7,62.8
"25","Rest in Peace",7,60.9
"26","Yorion, Sky Nomad",7,63.6
"27","Plague Engineer",7,62.5
"28","Collector Ouphe",6,71.8
"29","Mindbreak Trap",6,71.8
"30","Council's Judgment",6,64.9
"31","Deafening Silence",6,68.4
"32","Soul-Guide Lantern",6,61.5
"33","Duress",6,76.2
"34","Serenity",6,64.3
"35","Wear // Tear",6,61
"36","Abrade",6,69.4
"37","Pyroclasm",5,63.6
"38","Izzet Staticaster",5,69
"39","Ethersworn Canonist",5,59.4
"40","Submerge",5,62.9
"41","Fatal Push",5,69
"42","Sphere of Resistance",4,78.6
"43","Fall from Favor",4,74.1
"44","Chain of Vapor",4,82.4
"45","Massacre",4,73.3
"46","Hydroblast",4,66.7
"47","Shenanigans",4,57.7
"48","Court of Cunning",4,64.3
"49","Tendrils of Agony",3,75
"50","Dress Down",3,63.2
