"","CardNames","DeckCount","Winrate95Min"
"1","Inquisition of Kozilek",1,69.2
"2","Chain of Vapor",4,65.5
"3","Pyroblast",35,61.5
"4","Force of Negation",23,60.9
"5","Force of Vigor",14,60.7
"6","Endurance",17,60.6
"7","Duress",6,60.5
"8","Flusterstorm",20,60.3
"9","Red Elemental Blast",25,60.2
"10","Surgical Extraction",38,59.2
"11","Sphere of Resistance",4,59
"12","Carpet of Flowers",9,58.7
"13","Meltdown",23,58.6
"14","Leyline of the Void",19,57.5
"15","Choke",8,57.1
"16","Narset, Parter of Veils",9,56.3
"17","Collector Ouphe",6,55.1
"18","Mindbreak Trap",6,55.1
"19","Thran Foundry",2,54.4
"20","Unholy Heat",2,54.4
"21","End the Festivities",9,54.4
"22","Massacre",4,54.1
"23","Grafdigger's Cage",18,53.8
"24","Fall from Favor",4,53.7
"25","Tendrils of Agony",3,53.3
"26","Empty the Warrens",3,53.3
"27","Peer into the Abyss",3,53.3
"28","Null Rod",8,53.3
"29","Faerie Macabre",8,52.9
"30","Abrade",6,51.9
"31","Return to Nature",1,51.8
"32","Shifting Ceratops",1,51.8
"33","Containment Priest",14,51.7
"34","Deafening Silence",6,51.3
"35","Brazen Borrower",8,50.6
"36","Blood Moon",9,50.6
"37","Echo of Eons",2,50.1
"38","Galvanic Relay",2,50.1
"39","Abrupt Decay",2,50.1
"40","Rough // Tumble",7,50.1
"41","Torpor Orb",10,50
"42","Mystical Dispute",3,49.8
"43","Izzet Staticaster",5,49.2
"44","Fatal Push",5,49.2
"45","Pithing Needle",9,49.1
"46","Prismatic Ending",3,48.9
"47","Field of the Dead",3,48.9
"48","Serenity",6,48
"49","Yorion, Sky Nomad",7,47.8
"50","Council's Judgment",6,47.5
