"","CardNames","DeckCount","WinrateAverage"
"1","Bitterblossom",1,100
"2","Golos, Tireless Pilgrim",1,100
"3","Chancellor of the Annex",1,100
"4","Serra's Emissary",1,100
"5","Thran Foundry",2,87.5
"6","Fiery Confluence",2,84.6
"7","Coffin Purge",5,83.3
"8","Force of Will",1,81.8
"9","Sorcerous Spyglass",3,81.2
"10","Unmoored Ego",1,80
"11","Back to Basics",2,78.6
"12","Wilt",2,78.6
"13","Silence",3,78.3
"14","Mystical Dispute",8,78.2
"15","Path to Exile",9,77.6
"16","Dead // Gone",4,76.2
"17","Archon of Cruelty",3,76.2
"18","Swords to Plowshares",4,75.9
"19","Magus of the Moon",14,75.8
"20","Show and Tell",7,75.5
"21","Serenity",11,75.3
"22","Wear // Tear",13,75
"23","Iona, Shield of Emeria",12,75
"24","Gut Shot",4,75
"25","Ashen Rider",2,75
"26","Hurkyl's Recall",2,75
"27","Outland Liberator",2,75
"28","Karn, Scion of Urza",2,75
"29","Crop Rotation",1,75
"30","Muxus, Goblin Grandee",1,75
"31","Lantern of the Lost",1,75
"32","Masked Vandal",1,75
"33","Phyrexian Revoker",1,75
"34","Sanctum Prelate",1,75
"35","Brutal Cathar",1,75
"36","Leonin Relic-Warder",1,75
"37","Mirran Crusader",1,75
"38","Sword of Hearth and Home",1,75
"39","Nissa, Vital Force",1,75
"40","Ratchet Bomb",1,75
"41","Phyrexian Dreadnought",1,75
"42","Mesmeric Orb",1,75
"43","Aetherflux Reservoir",1,75
"44","Return to Nature",1,75
"45","Shared Summons",1,75
"46","Sublime Epiphany",1,75
"47","Massacre",13,74.3
"48","Shenanigans",14,74.2
"49","Archetype of Endurance",9,74.2
"50","Faerie Macabre",22,73.8
