"","Artist","NoCopies","Winrate"
"1","Rob Alexander",754,0.716
"2","Christopher Rush",753,0.713
"3","Terese Nielsen",608,0.708
"4","Mark Tedin",462,0.708
"5","Una Fricker",440,0.707
"6","Jesper Myrfors",425,0.718
"7","Anastasia Ovchinnikova",362,0.705
"8","Kaja Foglio",315,0.709
"9","Shelly Wan",281,0.711
"10","Brian Snõddy",272,0.699
"11","Jeff A. Menges",267,0.712
"12","Paul Scott Canavan",258,0.713
"13","John Stanko",240,0.701
"14","Matthew D. Wilson",232,0.714
"15","Philip Straub",215,0.711
"16","Lucas Graciano",210,0.706
"17","Simon Dominic",208,0.71
"18","Vincent Proce",201,0.719
"19","David Rapoza",188,0.703
"20","Martina Fackova",182,0.715
"21","Steven Belledin",176,0.702
"22","Anthony S. Waters",172,0.7
"23","Donato Giancola",170,0.702
"24","Anson Maddocks",162,0.724
"25","Filip Burburan",160,0.711
"26","Aleksi Briclot",159,0.72
"27","April Lee",155,0.708
"28","Randy Vargas",155,0.702
"29","Titus Lunter",150,0.684
"30","Nicola Leonard",146,0.699
"31","Nils Hamm",144,0.73
"32","Mark Zug",142,0.688
"33","Svetlin Velinov",138,0.708
"34","Igor Kieryluk",128,0.714
"35","Kev Walker",127,0.714
"36","Nicholas Gregory",118,0.729
"37","rk post",115,0.743
"38","Sandra Everingham",113,0.725
"39","John Avon",113,0.668
"40","Dan Frazier",112,0.697
"41","Mark Poole",108,0.727
"42","Sam Burley",107,0.729
"43","Pete Venters",107,0.697
"44","Douglas Shuler",104,0.726
"45","Rebecca Guay",102,0.708
"46","Jason Chan",100,0.715
"47","Adam Rex",97,0.665
"48","Vance Kovacs",96,0.696
"49","Magali Villeneuve",91,0.715
"50","Christopher Moeller",88,0.688
"51","Colin MacNeil",86,0.685
"52","Scott M. Fischer",84,0.691
"53","D. Alexander Gregory",83,0.692
"54","Ron Spears",82,0.739
"55","Gabor Szikszai",80,0.731
"56","Chris Rallis",80,0.701
"57","Victor Adame Minguez",79,0.719
"58","Greg Hildebrandt",79,0.693
"59","Richard Thomas",78,0.68
"60","Harold McNeill",73,0.714
"61","Ryan Pancoast",72,0.725
"62","Chippy",71,0.715
"63","Greg Staples",71,0.704
"64","Daniel Ljunggren",71,0.683
"65","Erica Yang",69,0.708
"66","Matt Stewart",66,0.664
"67","Carl Critchlow",65,0.748
"68","Thomas M. Baxa",65,0.676
"69","Robert Bliss",64,0.75
"70","Shishizaru",64,0.684
"71","Min Yum",63,0.759
"72","Eric Fortune",62,0.706
"73","DiTerlizzi",62,0.669
