"","CardNames","DeckCount","WinrateAverage"
"1","Engineered Explosives",1,100
"2","Academy Ruins",1,100
"3","Cemetery Illuminator",1,100
"4","Golos, Tireless Pilgrim",1,100
"5","Smokestack",1,100
"6","Tangle Wire",1,100
"7","Drownyard Temple",1,100
"8","Gods' Eye, Gate to the Reikai",1,100
"9","Inventors' Fair",1,100
"10","Grim Monolith",2,87.5
"11","Bonecrusher Giant",2,84.6
"12","Day's Undoing",2,78.6
"13","Terminus",2,78.6
"14","Buried Ruin",2,77.8
"15","Dead // Gone",10,77
"16","Trinisphere",5,76.9
"17","Pyrite Spellbomb",3,76.9
"18","Ipnu Rivulet",3,76.9
"19","Archon of Cruelty",15,76.2
"20","Chancellor of the Annex",15,76.2
"21","Exhume",15,76.2
"22","Seasoned Pyromancer",3,76.2
"23","Careful Study",3,76.2
"24","Marsh Flats",10,75.7
"25","Grief",16,75
"26","Reanimate",16,75
"27","Unmask",16,75
"28","Entomb",16,75
"29","Animate Dead",16,75
"30","Goblin Rabblemaster",5,75
"31","Shatterskull Smashing",4,75
"32","Legion Warboss",3,75
"33","Den of the Bugbear",3,75
"34","Chandra, Awakened Inferno",2,75
"35","Blood Sun",2,75
"36","Relic of Progenitus",2,75
"37","Goblin Trashmaster",1,75
"38","Grenzo, Havoc Raiser",1,75
"39","Mogg Fanatic",1,75
"40","Phyrexian Revoker",1,75
"41","Sword of Feast and Famine",1,75
"42","Young Pyromancer",1,75
"43","Fiery Confluence",1,75
"44","Abrade",1,75
"45","Ratchet Bomb",1,75
"46","Dack Fayden",1,75
"47","Teferi, Who Slows the Sunset",1,75
"48","Torpor Orb",1,75
"49","Basalt Monolith",1,75
"50","Defense Grid",1,75
