"","CardNames","DeckCount","Winrate95Min"
"1","Flooded Strand",95,68.1
"2","Polluted Delta",71,68
"3","Ponder",107,67.8
"4","Brainstorm",109,67.6
"5","Misty Rainforest",108,67.5
"6","Force of Will",112,67.4
"7","Wasteland",119,67.2
"8","Tropical Island",39,66.8
"9","Scalding Tarn",76,66.8
"10","Archon of Cruelty",15,66.7
"11","Chancellor of the Annex",15,66.7
"12","Exhume",15,66.7
"13","Field of the Dead",21,66.7
"14","Daze",65,66.6
"15","Prismatic Vista",30,66.4
"16","Delver of Secrets",39,66.4
"17","Swords to Plowshares",66,66.4
"18","Uro, Titan of Nature's Wrath",35,66.3
"19","Prismatic Ending",56,66.3
"20","Scrubland",18,66.2
"21","Preordain",25,66.2
"22","Tundra",55,66.1
"23","Snow-Covered Island",37,66
"24","Forest",36,66
"25","Karakas",70,66
"26","Bloodstained Mire",34,65.9
"27","Snow-Covered Forest",35,65.9
"28","Savannah",39,65.9
"29","Expressive Iteration",56,65.9
"30","Leovold, Emissary of Trest",23,65.8
"31","Thoughtseize",25,65.8
"32","Ice-Fang Coatl",28,65.8
"33","Dragon's Rage Channeler",46,65.8
"34","Force of Negation",46,65.8
"35","Grief",16,65.7
"36","Reanimate",16,65.7
"37","Unmask",16,65.7
"38","Entomb",16,65.7
"39","Animate Dead",16,65.7
"40","Knight of Autumn",27,65.7
"41","Lightning Bolt",51,65.7
"42","Ragavan, Nimble Pilferer",52,65.7
"43","Volcanic Island",73,65.7
"44","Grist, the Hunger Tide",36,65.6
"45","Life from the Loam",34,65.6
"46","Abundant Growth",21,65.5
"47","Griselbrand",18,65.4
"48","Dark Ritual",27,65.4
"49","Murktide Regent",55,65.4
"50","Ramunap Excavator",25,65.3
