"","CardNames","DeckCount","WinrateAverage"
"1","Wasteland",119,70.5
"2","Force of Will",112,70.9
"3","Brainstorm",109,71.1
"4","Misty Rainforest",108,71.1
"5","Ponder",107,71.3
"6","Flooded Strand",95,71.9
"7","Scalding Tarn",76,71.1
"8","Volcanic Island",73,70.2
"9","Polluted Delta",71,72.4
"10","Karakas",70,70.4
"11","Swords to Plowshares",66,70.9
"12","Daze",65,71.4
"13","Prismatic Ending",56,71.2
"14","Expressive Iteration",56,71
"15","Tundra",55,71.1
"16","Murktide Regent",55,70.6
"17","Ragavan, Nimble Pilferer",52,71
"18","Lightning Bolt",51,71.1
"19","Windswept Heath",50,70.3
"20","Endurance",47,69.5
"21","Green Sun's Zenith",47,70.3
"22","Force of Negation",46,71.2
"23","Dryad Arbor",46,70.6
"24","Dragon's Rage Channeler",46,71.5
"25","Wooded Foothills",44,70.3
"26","Verdant Catacombs",42,69.8
"27","Bayou",41,71.2
"28","Savannah",39,71.8
"29","Tropical Island",39,72.7
"30","Delver of Secrets",39,72.5
"31","Urza's Saga",39,68.2
"32","Lotus Petal",38,70.6
"33","Snow-Covered Island",37,72.3
"34","Grist, the Hunger Tide",36,71.9
"35","Forest",36,72.2
"36","Uro, Titan of Nature's Wrath",35,72.4
"37","Sylvan Library",35,71.4
"38","Snow-Covered Forest",35,72.3
"39","Life from the Loam",34,71.9
"40","Bloodstained Mire",34,72.4
"41","Bojuka Bog",31,68.5
"42","Mishra's Bauble",31,71.5
"43","Island",30,72
"44","Prismatic Vista",30,73.3
"45","Snow-Covered Plains",30,72.2
"46","Steam Vents",30,72
"47","Gut Shot",29,71.2
"48","Ice-Fang Coatl",28,72.9
"49","Knight of Autumn",27,72.9
"50","Dark Ritual",27,72.7
