"","CardNames","DeckCount","Winrate95Min"
"1","Mystical Dispute",43,56.5
"2","Rest in Peace",21,55.9
"3","Damping Sphere",10,55.6
"4","Aether Gust",28,55.3
"5","Darksteel Citadel",2,54.6
"6","God-Pharaoh's Statue",2,54.6
"7","Heart of Kiran",2,54.6
"8","Pithing Needle",2,54.6
"9","Skysovereign, Consul Flagship",2,54.6
"10","Stonecoil Serpent",2,54.6
"11","The Great Henge",2,54.6
"12","Ulamog, the Ceaseless Hunger",2,54.6
"13","Verdurous Gearhulk",2,54.6
"14","Anger of the Gods",21,53.7
"15","Lurrus of the Dream-Den",15,53.3
"16","Negate",11,53.1
"17","Invoke the Divine",4,52.8
"18","Reidane, God of the Worthy",5,52.5
"19","Declaration in Stone",2,51.9
"20","Meteor Golem",1,51.8
"21","Shadowspear",1,51.8
"22","Soul-Guide Lantern",13,51
"23","Yorion, Sky Nomad",13,51
"24","Scavenging Ooze",6,50.5
"25","Magma Spray",16,50.5
"26","Narset, Parter of Veils",21,50.4
"27","Archon of Emeria",5,50
"28","Roiling Vortex",9,49.6
"29","Disdainful Stroke",12,49.2
"30","Supreme Verdict",12,48.8
"31","Skyclave Apparition",4,48.2
"32","Permeating Mass",4,48.2
"33","Settle the Wreckage",4,48.2
"34","Grafdigger's Cage",7,47.8
"35","Alpine Moon",9,47.7
"36","Rampaging Ferocidon",4,47.6
"37","Collective Brutality",6,47.2
"38","Dovin's Veto",11,47
"39","Scorching Dragonfire",6,46.5
"40","Sprite Dragon",6,46.5
"41","Flaying Tendrils",2,44.9
"42","Duress",8,44.2
"43","Notion Thief",6,43.5
"44","Feed the Swarm",6,43.5
"45","Peer into the Abyss",6,43.4
"46","Wilt",8,43.2
"47","Enter the God-Eternals",3,43
"48","Deafening Silence",1,42.1
"49","Go Blank",7,42.1
"50","Thought Distortion",12,42.1
