"","presence","winrate","low_winrate","comb_presence_winrate","meta_score"
"Tiers 1",Jeskai Creativity - Phoenix,Sultai Valki To Light,Jeskai Creativity,Jeskai Creativity - Phoenix,Jeskai Creativity - Phoenix
"Tiers 1.5",Niv To Light - Pyromancer - Boros Burn - Dimir Control,Bant Spirits - Izzet Prowess - Jeskai Creativity - Gruul Stompy - Phoenix,Bant Spirits - Phoenix - Sultai Valki To Light,Bant Spirits - Niv To Light,Bant Spirits - Niv To Light
"Tiers 2",Bant Spirits - Simic Lotus Field - Gruul Stompy,Simic Lotus Field - Pyromancer - Boros Burn - Niv To Light,Izzet Prowess - Gruul Stompy - Niv To Light - Pyromancer - Boros Burn - Simic Lotus Field,Sultai Valki To Light - Pyromancer - Boros Burn - Simic Lotus Field - Gruul Stompy - Izzet Prowess,Sultai Valki To Light - Pyromancer - Boros Burn - Simic Lotus Field - Gruul Stompy - Izzet Prowess
"Tiers 2.5",Izzet Prowess - Sultai Valki To Light,Dimir Control,Dimir Control,Dimir Control,Dimir Control
