"","Artist","NoCopies","Winrate"
"1","Rob Alexander",352,0.619
"2","Magali Villeneuve",158,0.604
"3","Douglas Shuler",145,0.625
"4","Jonas De Ro",140,0.597
"5","Kieran Yanner",123,0.644
"6","Adam Paquette",118,0.657
"7","Ekaterina Burmak",116,0.623
"8","Howard Lyon",115,0.602
"9","John Avon",105,0.615
"10","Noah Bradley",101,0.616
"11","John Howe",96,0.639
"12","Eric Deschamps",96,0.601
"13","Piotr Dura",85,0.629
"14","Jason Rainville",83,0.612
"15","Steve Argyle",82,0.631
"16","Raymond Swanland",81,0.589
"17","Mark Poole",79,0.628
"18","Svetlin Velinov",73,0.605
"19","Victor Adame Minguez",72,0.617
"20","Franz Vohwinkel",71,0.638
"21","Daniel Ljunggren",69,0.637
"22","Izzy",68,0.624
"23","Cliff Childs",67,0.617
"24","Slawomir Maniak",67,0.63
"25","Tomasz Jedruszek",65,0.63
"26","Christopher Rush",64,0.651
"27","Aleksi Briclot",64,0.594
"28","Caio Monteiro",64,0.534
"29","Daarken",63,0.593
"30","Aaron Miller",62,0.626
"31","Ryan Pancoast",60,0.598
"32","G-host Lee",59,0.631
"33","Volkan Baǵa",58,0.581
"34","Cynthia Sheppard",57,0.592
"35","Jesper Ejsing",56,0.6
"36","Wesley Burt",55,0.66
"37","Christine Choi",55,0.606
"38","Zoltan Boros",54,0.604
"39","Sam Burley",53,0.602
"40","John Stanko",51,0.581
"41","Titus Lunter",50,0.594
"42","Lius Lasahido",48,0.597
"43","Campbell White",45,0.649
"44","Ryan Yee",45,0.574
"45","Dave Kendall",44,0.575
"46","Zhang Jiazhen",40,0.621
"47","Wayne Reynolds",39,0.637
"48","Chris Rahn",39,0.607
"49","James Ryman",38,0.641
"50","Dan Frazier",38,0.581
"51","Chris Seaman",38,0.591
"52","Mathias Kollros",38,0.597
"53","Jarreau Wimberly",38,0.61
"54","Dmitry Burmak",37,0.603
"55","Andrew Goldhawk",36,0.625
"56","Grzegorz Rutkowski",33,0.629
"57","Deruchenko Alexander",32,0.66
"58","Scott M. Fischer",32,0.58
"59","Anson Maddocks",31,0.698
"60","Vincent Proce",31,0.621
"61","Anthony S. Waters",31,0.542
"62","Josu Hernaiz",30,0.58
"63","Dan Scott",26,0.642
"64","Darrell Riche",26,0.628
"65","Gabor Szikszai",26,0.656
"66","Chase Stone",26,0.592
"67","Anastasia Ovchinnikova",26,0.634
"68","Jesper Myrfors",25,0.635
"69","Matt Stewart",25,0.614
"70","Livia Prima",25,0.661
"71","Yongjae Choi",24,0.634
"72","Jon Foster",24,0.647
"73","Jason A. Engle",24,0.641
"74","Lucas Staniec",24,0.605
"75","Jenn Ravenna Tran",23,0.583
"76","Zack Stella",23,0.592
"77","Johannes Voss",23,0.6
"78","Johann Bodin",23,0.587
"79","Richard Wright",22,0.646
"80","Yeong-Hao Han",21,0.732
"81","Donato Giancola",20,0.697
"82","Jakub Kasper",20,0.711
"83","Randy Gallegos",20,0.638
"84","Bud Cook",20,0.6
"85","Cyril Van Der Haegen",20,0.6
"86","Chris Rallis",19,0.605
"87","Igor Kieryluk",19,0.69
"88","Lie Setiawan",19,0.558
"89","Andreas Rocha",18,0.625
"90","Seb McKinnon",17,0.656
"91","Mark Winters",17,0.633
"92","Eytan Zana",16,0.632
"93","Robbie Trevino",16,0.692
"94","Austin Hsu",16,0.671
"95","Jaime Jones",16,0.732
"96","Jason Chan",16,0.603
"97","Jeremy Jarvis",16,0.659
"98","Josh Hass",16,0.538
"99","Chris Ostrowski",15,0.535
"100","Winona Nelson",15,0.704
"101","Joseph Meehan",15,0.688
"102","Alayna Danner",15,0.575
"103","Jung Park",14,0.824
"104","Steve Prescott",14,0.591
"105","Clint Cearley",13,0.609
"106","Wisnu Tan",12,0.737
"107","Filip Burburan",12,0.594
"108","Alex Konstad",12,0.579
"109","Cristi Balanescu",11,0.743
"110","Nicholas Gregory",10,0.672
"111","Karl Kopinski",10,0.605
"112","Scott Murphy",8,0.66
"113","Fred Fields",8,0.538
"114","Dimitar Marinski",8,0.56
"115","Randy Vargas",7,0.615
"116","Joe Slucher",5,0.65
"117","Raoul Vitale",5,0.583
"118","Kev Walker",5,0.579
"119","Bryan Sola",4,0.692
"120","Caroline Gariba",4,0.75
"121","Florian de Gesincourt",4,0.714
"122","Jack Wang",4,0.75
"123","Ryan Alexander Lee",4,0.458
"124","Nils Hamm",4,0.667
"125","PINDURSKI",4,0.667
"126","Stanton Feng",4,0.667
"127","Ralph Horsley",4,0.667
"128","Chris Cold",4,0.5
"129","Milivoj Ćeran",4,0.5
"130","Lindsey Look",4,0.5
"131","John Thacker",4,0.5
"132","Alexander Forssberg",4,0.5
"133","Lorenzo Mastroianni",4,0.444
"134","Ryan Barger",3,0.75
"135","Jeff Simpson",2,0.733
"136","Min Yum",2,0.733
"137","Charles Urbach",1,0.714
"138","Jokubas Uogintas",1,0.667
"139","Johan Grenier",1,0.667
"140","Mike Bierek",1,0.667
"141","Lars Grant-West",1,0.667
