"","CardNames","DeckCount","Winrate95Min"
"1","Mountain",44,56.8
"2","Elvish Mystic",8,55.7
"3","Llanowar Elves",8,55.7
"4","Opt",24,55.6
"5","Plains",22,54.9
"6","Steam Vents",22,54.8
"7","Island",36,54.8
"8","Karn, the Great Creator",2,54.6
"9","Nissa, Who Shakes the World",2,54.6
"10","Vivien, Arkbow Ranger",2,54.6
"11","Voracious Hydra",2,54.6
"12","Oath of Nissa",2,54.6
"13","Castle Garenbrig",2,54.6
"14","Nykthos, Shrine to Nyx",2,54.6
"15","Forest",16,54.6
"16","Burning-Tree Emissary",5,54.5
"17","Sacred Foundry",16,54.4
"18","Temple Garden",10,54.3
"19","Mana Confluence",15,53.7
"20","Skyclave Apparition",6,53.5
"21","Branchloft Pathway",6,53.5
"22","Fabled Passage",38,53.5
"23","Sulfur Falls",18,53.1
"24","Collected Company",7,52.9
"25","Behold the Multiverse",11,52.5
"26","Raugrin Triome",15,52.3
"27","Hallowed Fountain",17,52.3
"28","Valakut Awakening",9,52.2
"29","Chained to the Rocks",9,52.2
"30","Wild Slash",16,52.2
"31","Rootbound Crag",12,51.9
"32","Llanowar Visionary",1,51.8
"33","Elspeth, Sun's Nemesis",8,51.2
"34","Sage of the Falls",8,51.2
"35","The Locust God",8,51.2
"36","Indomitable Creativity",8,51.2
"37","Fire Prophecy",8,51.2
"38","Secure the Wastes",8,51.2
"39","Omen of the Sun",8,51.2
"40","Clifftop Retreat",8,51.2
"41","Riverglide Pathway",11,51.1
"42","Spirebluff Canal",11,51.1
"43","Wolfwillow Haven",4,50.6
"44","Monastery Swiftspear",10,50.6
"45","Dig Through Time",18,50.2
"46","Dragonskull Summit",8,50.1
"47","Barkchannel Pathway",9,50.1
"48","Ketria Triome",11,49.8
"49","Omen of the Sea",10,49.7
"50","Glacial Fortress",13,49.7
