"","CardNames","DeckCount","WinrateAverage"
"1","Force of Will",73,71.6
"2","Brainstorm",70,71.9
"3","Wasteland",70,70.5
"4","Ponder",69,72.1
"5","Misty Rainforest",68,72.7
"6","Flooded Strand",62,72.7
"7","Scalding Tarn",52,71.5
"8","Polluted Delta",45,73.2
"9","Volcanic Island",45,70.6
"10","Daze",44,71.5
"11","Karakas",37,70.6
"12","Expressive Iteration",37,70.6
"13","Swords to Plowshares",36,71.1
"14","Murktide Regent",36,70.5
"15","Ragavan, Nimble Pilferer",35,70.7
"16","Lightning Bolt",33,71.5
"17","Prismatic Ending",31,71.7
"18","Tundra",31,71.8
"19","Dragon's Rage Channeler",30,71.4
"20","Green Sun's Zenith",29,72.2
"21","Dryad Arbor",29,72.2
"22","Windswept Heath",29,72.2
"23","Force of Negation",28,72.4
"24","Snow-Covered Island",27,72.8
"25","Delver of Secrets",27,72.7
"26","Lotus Petal",26,72.3
"27","Wooded Foothills",26,72.6
"28","Bayou",25,74.5
"29","Grist, the Hunger Tide",24,74.5
"30","Endurance",24,72.3
"31","Verdant Catacombs",24,73
"32","Savannah",23,73.4
"33","Island",23,73.8
"34","Snow-Covered Forest",22,73.6
"35","Tropical Island",22,74.3
"36","Bloodstained Mire",22,73.6
"37","Mishra's Bauble",22,72.8
"38","Urza's Saga",21,68.3
"39","Uro, Titan of Nature's Wrath",20,74.8
"40","Forest",20,74.8
"41","Prismatic Vista",20,74.6
"42","Dark Ritual",20,73.8
"43","Mountain",20,72
"44","Gut Shot",20,71.6
"45","Snow-Covered Plains",19,72.6
"46","Ice-Fang Coatl",18,74.1
"47","Life from the Loam",18,75.9
"48","Sylvan Library",18,75.2
"49","Steam Vents",18,72
"50","Knight of Autumn",17,73.1
