"","CardNames","DeckCount","WinrateAverage"
"1","Deep Analysis",5,83.3
"2","Ideas Unbound",4,80
"3","Day's Undoing",1,80
"4","Terminus",1,80
"5","Path to Exile",5,78.1
"6","Bonecrusher Giant",1,77.8
"7","Seasoned Pyromancer",1,77.8
"8","Archon of Cruelty",9,77.6
"9","Chancellor of the Annex",9,77.6
"10","Exhume",9,77.6
"11","Street Wraith",6,77.4
"12","Doomsday",6,77.4
"13","Edge of Autumn",6,77.4
"14","Personal Tutor",6,77.4
"15","Consider",6,77.4
"16","Monastery Mentor",4,76.9
"17","Dead // Gone",7,76.7
"18","Dress Down",5,76.7
"19","Scavenging Ooze",3,76.5
"20","Birds of Paradise",12,76.4
"21","Primeval Titan",12,76.3
"22","Field of the Dead",12,76.3
"23","Leovold, Emissary of Trest",14,76.2
"24","Careful Study",3,76.2
"25","Hullbreacher",4,76
"26","Life from the Loam",18,75.9
"27","Faithless Looting",9,75.9
"28","Preordain",16,75.5
"29","Marsh Flats",8,75.5
"30","Grief",10,75.4
"31","Reanimate",10,75.4
"32","Unmask",10,75.4
"33","Entomb",10,75.4
"34","Animate Dead",10,75.4
"35","Sylvan Library",18,75.2
"36","Thoughtseize",17,75
"37","Nettle Sentinel",5,75
"38","Exploration",2,75
"39","Blood Moon",2,75
"40","Relic of Progenitus",2,75
"41","Goblin Trashmaster",1,75
"42","Grenzo, Havoc Raiser",1,75
"43","Mogg Fanatic",1,75
"44","Red Elemental Blast",1,75
"45","Hymn to Tourach",1,75
"46","Phyrexian Revoker",1,75
"47","Sword of Feast and Famine",1,75
"48","Young Pyromancer",1,75
"49","Forked Bolt",1,75
"50","Drawn from Dreams",1,75
