"","CardNames","DeckCount","WinrateAverage"
"1","Chancellor of the Annex",1,100
"2","Serra's Emissary",1,100
"3","Coffin Purge",4,87
"4","Force of Will",1,81.8
"5","Mystical Dispute",6,81.6
"6","Fatal Push",4,81
"7","Reclamation Sage",3,81
"8","Pact of Negation",4,80
"9","Duress",4,80
"10","Emrakul, the Aeons Torn",4,80
"11","Shelldock Isle",4,80
"12","Grief",1,80
"13","Back to Basics",1,80
"14","Wilt",1,80
"15","Massacre",9,79.2
"16","Seeds of Innocence",7,77.8
"17","Ashen Rider",1,77.8
"18","Fiery Confluence",1,77.8
"19","Meddling Mage",5,77.4
"20","Path to Exile",7,77.3
"21","Ethersworn Canonist",10,76.5
"22","Archon of Cruelty",3,76.2
"23","Swords to Plowshares",3,76.2
"24","Iona, Shield of Emeria",7,75
"25","Show and Tell",5,75
"26","Null Rod",2,75
"27","Muxus, Goblin Grandee",1,75
"28","Lantern of the Lost",1,75
"29","Masked Vandal",1,75
"30","Nihil Spellbomb",1,75
"31","Phyrexian Revoker",1,75
"32","Sanctum Prelate",1,75
"33","Brutal Cathar",1,75
"34","Leonin Relic-Warder",1,75
"35","Mirran Crusader",1,75
"36","Sword of Hearth and Home",1,75
"37","Return to Nature",1,75
"38","Shared Summons",1,75
"39","Sublime Epiphany",1,75
"40","Hurkyl's Recall",1,75
"41","Karn, Scion of Urza",1,75
"42","Outland Liberator",1,75
"43","Faerie Macabre",13,74.4
"44","Serenity",6,74.4
"45","Carpet of Flowers",20,74.2
"46","Izzet Staticaster",5,74.2
"47","Shenanigans",8,74.1
"48","Wasteland",10,73.6
"49","Endurance",25,73.5
"50","Yorion, Sky Nomad",18,73.4
