"","CardNames","DeckCount","Winrate95Min"
"1","Prismari Command",56,74.4
"2","Transmogrify",31,74.2
"3","Indomitable Creativity",58,73.3
"4","Archon of Cruelty",59,73
"5","Dwarven Mine",59,73
"6","Arid Mesa",209,72.6
"7","Wrenn and Six",123,72.5
"8","Burst Lightning",17,72.4
"9","Hallowed Fountain",181,72.4
"10","Fire // Ice",95,72.3
"11","Scalding Tarn",431,72.3
"12","Mana Leak",23,72.2
"13","Prismatic Ending",125,72.1
"14","Teferi, Time Raveler",163,72.1
"15","Wooded Foothills",220,72
"16","Steam Vents",416,71.8
"17","Blood Crypt",147,71.6
"18","Spell Pierce",271,71.6
"19","Lightning Bolt",413,71.6
"20","Seachrome Coast",47,71.2
"21","Ziatora's Proving Ground",55,71.2
"22","Ketria Triome",104,71.2
"23","Fable of the Mirror-Breaker",125,71.2
"24","Stomping Ground",193,71.2
"25","Mountain",256,71.2
"26","Flooded Strand",317,71.2
"27","Sacred Foundry",180,71.1
"28","Raugrin Triome",82,70.9
"29","Bloodstained Mire",195,70.9
"30","Chalice of the Void",48,70.8
"31","Solitude",84,70.7
"32","Urza's Saga",183,70.7
"33","Misty Rainforest",317,70.7
"34","Snow-Covered Forest",37,70.6
"35","Snow-Covered Mountain",36,70.6
"36","Breeding Pool",155,70.6
"37","Gingerbrute",68,70.5
"38","Snow-Covered Island",133,70.4
"39","Expressive Iteration",246,70.4
"40","Mishra's Bauble",261,70.4
"41","Boseiju, Who Endures",260,70.4
"42","Counterspell",165,70.3
"43","Persist",42,70.2
"44","Supreme Verdict",55,70.2
"45","Brazen Borrower",99,70.2
"46","Snow-Covered Plains",49,70.1
"47","Underworld Breach",110,70.1
"48","Springleaf Drum",125,70.1
"49","Plains",148,70.1
"50","Dragon's Rage Channeler",229,70.1
