"","CardNames","DeckCount","WinrateAverage"
"1","Battle of Wits",1,100
"2","Field of Ruin",1,100
"3","Bitterblossom",2,87.5
"4","Nix",2,87.5
"5","Colossal Skyturtle",2,85.7
"6","Silence",3,83.3
"7","Firespout",3,83.3
"8","Jaya, Fiery Negotiator",6,81.4
"9","Vedalken Plotter",4,81.2
"10","Iona, Shield of Emeria",18,81.1
"11","Turn the Earth",22,80.3
"12","Crumble to Dust",5,80
"13","Silvergill Adept",4,80
"14","Thragtusk",2,80
"15","Phyrexian Fleshgorger",1,80
"16","Swan Song",1,80
"17","Kroxa, Titan of Death's Hunger",1,80
"18","Weather the Storm",16,79.2
"19","Knight of Autumn",6,79.2
"20","Natural State",3,78.9
"21","Blossoming Calm",14,78.6
"22","Sudden Edict",2,78.6
"23","Nature's Claim",52,78.3
"24","Dovin's Veto",48,77.9
"25","Ledger Shredder",5,77.8
"26","Fact or Fiction",1,77.8
"27","Suspend",1,77.8
"28","Strike It Rich",1,77.8
"29","Aether Gust",42,77.6
"30","Celestial Purge",12,77.5
"31","Flame Blitz",8,77.5
"32","Tireless Tracker",14,76.5
"33","Kira, Great Glass-Spinner",3,76.5
"34","Kaheera, the Orphanguard",63,76.2
"35","Serra's Emissary",16,76.2
"36","Empty the Warrens",3,76.2
"37","Emrakul, the Aeons Torn",19,76
"38","Manriki-Gusari",13,75.8
"39","Kura, the Boundless Sky",5,75.7
"40","Test of Talents",5,75.7
"41","Dragon's Claw",12,75.6
"42","Ray of Revelation",7,75.6
"43","Boseiju, Who Endures",138,75.5
"44","Hallowed Moonlight",98,75.1
"45","Spreading Seas",27,75.1
"46","Supreme Verdict",12,75
"47","Ancient Grudge",10,75
"48","Portable Hole",7,75
"49","Sorcerous Spyglass",5,75
"50","Skysovereign, Consul Flagship",5,75
