"","CardNames","DeckCount","WinrateAverage"
"1","Engineered Explosives",328,71.9
"2","Flusterstorm",270,73.8
"3","Mystical Dispute",268,72.7
"4","Dress Down",205,73.1
"5","Blood Moon",197,72.2
"6","Endurance",194,72.6
"7","Unlicensed Hearse",192,71.6
"8","Force of Vigor",182,71.7
"9","Pithing Needle",167,72.8
"10","Veil of Summer",158,73.8
"11","Jegantha, the Wellspring",150,73.1
"12","Boseiju, Who Endures",138,75.5
"13","Relic of Progenitus",133,73.2
"14","Subtlety",130,71.6
"15","Chalice of the Void",123,73.3
"16","Fury",116,71.8
"17","Wear // Tear",115,74.7
"18","Abrade",107,70.9
"19","Sanctifier en-Vec",107,73.2
"20","Alpine Moon",106,72.3
"21","Spell Pierce",103,73.7
"22","Path to Exile",99,73.4
"23","Hallowed Moonlight",98,75.1
"24","Leyline of the Void",96,73.8
"25","Orvar, the All-Form",95,72.9
"26","March of Otherworldly Light",83,73.7
"27","Haywire Mite",79,69.2
"28","Brotherhood's End",75,71.8
"29","Drannith Magistrate",72,73.2
"30","Kaheera, the Orphanguard",63,76.2
"31","Necromentia",60,70.5
"32","Soul-Guide Lantern",58,74
"33","Prismatic Ending",57,74.9
"34","Thoughtseize",57,69.5
"35","Fatal Push",56,71.9
"36","Hidetsugu Consumes All",54,72
"37","Seasoned Pyromancer",54,70.4
"38","Rest in Peace",54,73.2
"39","Nature's Claim",52,78.3
"40","Blacksmith's Skill",50,73.9
"41","Tormod's Crypt",49,71.2
"42","Dovin's Veto",48,77.9
"43","The Stone Brain",48,70.5
"44","Leyline of Sanctity",47,73.6
"45","Tourach, Dread Cantor",45,71.6
"46","Magus of the Moon",44,71.5
"47","Shattering Spree",44,73.8
"48","Aether Gust",42,77.6
"49","Void Mirror",42,72.9
"50","Ensnaring Bridge",41,69.4
