"","CardNames","DeckCount","Winrate95Min"
"1","Nature's Claim",52,73.4
"2","Turn the Earth",22,72.9
"3","Iona, Shield of Emeria",18,72.5
"4","Boseiju, Who Endures",138,72.4
"5","Dovin's Veto",48,72.2
"6","Aether Gust",42,72.2
"7","Flusterstorm",270,71.6
"8","Hallowed Moonlight",98,71.4
"9","Kaheera, the Orphanguard",63,71.3
"10","Wear // Tear",115,71.3
"11","Veil of Summer",158,70.9
"12","Dress Down",205,70.5
"13","Mystical Dispute",268,70.5
"14","Leyline of the Void",96,70.1
"15","Spell Pierce",103,70.1
"16","Jegantha, the Wellspring",150,70.1
"17","Endurance",194,70
"18","Prismatic Ending",57,69.9
"19","Chalice of the Void",123,69.9
"20","Relic of Progenitus",133,69.9
"21","Pithing Needle",167,69.9
"22","Engineered Explosives",328,69.9
"23","Weather the Storm",16,69.7
"24","Path to Exile",99,69.7
"25","Sanctifier en-Vec",107,69.6
"26","Blood Moon",197,69.6
"27","March of Otherworldly Light",83,69.5
"28","Orvar, the All-Form",95,69.2
"29","Soul-Guide Lantern",58,69.1
"30","Force of Vigor",182,69
"31","Unlicensed Hearse",192,69
"32","Drannith Magistrate",72,68.8
"33","Lavinia, Azorius Renegade",40,68.7
"34","Alpine Moon",106,68.7
"35","Blacksmith's Skill",50,68.5
"36","Fury",116,68.4
"37","Subtlety",130,68.4
"38","Blossoming Calm",14,68.3
"39","Shattering Spree",44,68
"40","Rest in Peace",54,68
"41","Spreading Seas",27,67.9
"42","Leyline of Sanctity",47,67.9
"43","Emrakul, the Aeons Torn",19,67.4
"44","Brotherhood's End",75,67.4
"45","Abrade",107,67.4
"46","Gemstone Caverns",28,67.2
"47","Force of Negation",30,67.2
"48","Fatal Push",56,67.1
"49","Shadowspear",38,67
"50","Void Mirror",42,67
