"","Artist","NoCopies","Winrate"
"1","Rob Alexander",4896,0.734
"2","Christopher Rush",2112,0.729
"3","Anastasia Ovchinnikova",1905,0.721
"4","Mark Poole",1505,0.721
"5","Simon Dominic",1208,0.721
"6","Chippy",1185,0.725
"7","Vance Kovacs",1158,0.733
"8","Philip Straub",1136,0.74
"9","Martina Fackova",997,0.725
"10","Eric Deschamps",942,0.729
"11","Adam Paquette",902,0.714
"12","Shelly Wan",860,0.726
"13","Titus Lunter",804,0.73
"14","Izzy",752,0.726
"15","Kari Christensen",750,0.725
"16","Ryan Pancoast",738,0.738
"17","Mila Pesic",711,0.718
"18","Ron Spears",674,0.719
"19","Zezhou Chen",650,0.721
"20","Jason Chan",649,0.727
"21","Chase Stone",643,0.743
"22","Alayna Danner",630,0.727
"23","Raoul Vitale",621,0.724
"24","Chris Ostrowski",613,0.733
"25","John Stanko",588,0.744
"26","Aleksi Briclot",570,0.713
"27","Ekaterina Burmak",557,0.727
"28","Raymond Swanland",552,0.742
"29","Chris Rallis",552,0.748
"30","Mike Bierek",546,0.745
"31","Mark Zug",538,0.729
"32","Randy Vargas",533,0.712
"33","Tom Wänerstrand",514,0.726
"34","Dmitry Burmak",505,0.735
"35","Douglas Shuler",497,0.732
"36","Iain McCaig",477,0.735
"37","Cyril Van Der Haegen",444,0.734
"38","John Avon",440,0.732
"39","Howard Lyon",431,0.739
"40","Lake Hurwitz",425,0.742
"41","Lie Setiawan",424,0.735
"42","Jesper Myrfors",419,0.732
"43","Cristi Balanescu",417,0.732
"44","Yeong-Hao Han",416,0.733
"45","Anson Maddocks",415,0.73
"46","Paul Scott Canavan",404,0.734
"47","Joseph Meehan",395,0.741
"48","Anthony S. Waters",390,0.728
"49","Vincent Proce",378,0.734
"50","Chris Rahn",375,0.723
"51","Lucas Graciano",373,0.714
"52","Steve Argyle",367,0.738
"53","Jonas De Ro",366,0.726
"54","David Martin",362,0.751
"55","Chris Seaman",357,0.716
"56","Evan Shipard",330,0.747
"57","Jung Park",327,0.745
"58","Pete Venters",324,0.723
"59","Johannes Voss",323,0.748
"60","Kieran Yanner",322,0.73
"61","Dave Kendall",317,0.718
"62","Greg Staples",313,0.726
"63","Richard Whitters",312,0.732
"64","Seb McKinnon",311,0.735
"65","Cynthia Sheppard",310,0.712
"66","Cliff Childs",306,0.725
"67","Terese Nielsen",306,0.728
"68","Adam Rex",306,0.735
"69","Jason Rainville",304,0.704
"70","Nicholas Gregory",297,0.721
"71","Amy Weber",294,0.742
"72","Sam Burley",291,0.747
"73","Mark Tedin",281,0.719
"74","Franz Vohwinkel",277,0.709
"75","Richard Wright",273,0.719
"76","Jean-Sébastien Rossbach",253,0.729
"77","Nils Hamm",249,0.742
"78","Yongjae Choi",244,0.694
"79","Dan Frazier",242,0.716
"80","Alexander Forssberg",238,0.776
"81","Jason A. Engle",234,0.741
"82","Steven Belledin",234,0.73
"83","Deruchenko Alexander",232,0.78
"84","Dan Scott",232,0.725
"85","Svetlin Velinov",230,0.71
"86","Daarken",228,0.75
"87","Todd Lockwood",220,0.732
"88","Heather Hudson",216,0.699
"89","Andrew Mar",213,0.776
"90","Warren Mahy",213,0.733
"91","DiTerlizzi",201,0.729
"92","Tomas Giorello",199,0.727
"93","Craig J Spearing",196,0.757
"94","Martina Pilcerova",193,0.74
"95","Mark Winters",192,0.701
"96","James Paick",191,0.73
"97","Sidharth Chaturvedi",184,0.721
"98","John Matson",174,0.693
"99","Christine Choi",173,0.736
"100","Michael Komarck",172,0.712
"101","Kev Walker",167,0.71
"102","Matt Stewart",166,0.735
"103","Scott Murphy",157,0.719
"104","Wisnu Tan",155,0.701
"105","Greg Hildebrandt",153,0.727
"106","Hideaki Takamura",151,0.716
"107","Tomasz Jedruszek",150,0.754
"108","Bryan Sola",146,0.717
"109","Lars Grant-West",140,0.768
"110","Jason Felix",139,0.708
"111","Chris Cold",137,0.716
"112","Jesper Ejsing",129,0.713
"113","Maria Zolotukhina",126,0.716
"114","Igor Kieryluk",124,0.713
"115","Daniel Ljunggren",123,0.716
"116","Marc Simonetti",122,0.731
"117","Noah Bradley",119,0.701
"118","Milivoj Ćeran",116,0.758
"119","Darrell Riche",116,0.725
"120","Fred Fields",107,0.726
"121","Campbell White",106,0.73
"122","Zoltan Boros",105,0.727
"123","Dave Dorman",104,0.731
"124","Bastien L. Deharme",104,0.718
"125","Jim Nelson",97,0.731
"126","Scott M. Fischer",93,0.688
"127","Heonhwa Choe",90,0.714
"128","Michael Sutfin",85,0.722
"129","Jake Murray",84,0.739
"130","Alex Horley-Orlandelli",84,0.696
"131","Justin Murray",83,0.716
"132","Magali Villeneuve",83,0.734
"133","Irina Nordsol",81,0.704
"134","Luca Zontini",79,0.687
"135","Wayne Reynolds",77,0.731
"136","Dimitar Marinski",71,0.706
"137","Jeff Miracola",69,0.727
"138","Sam Wood",67,0.693
"139","Gabor Szikszai",66,0.729
"140","Randy Gallegos",63,0.726
"141","Karl Kopinski",62,0.724
"142","Melissa A. Benson",60,0.72
"143","James Ryman",60,0.728
"144","Viko Menezes",58,0.761
"145","Caio Monteiro",58,0.744
"146","Lucas Staniec",57,0.726
"147","Jaime Jones",57,0.72
"148","Volkan Baǵa",57,0.715
"149","Austin Hsu",57,0.711
"150","Khang Le",53,0.734
"151","Marta Nael",52,0.737
"152","Steve Prescott",51,0.697
"153","Johan Grenier",50,0.685
"154","Tony Szczudlo",48,0.73
"155","Drew Tucker",48,0.691
"156","E. M. Gist",47,0.73
"157","Pat Morrissey",46,0.772
"158","Eric Fortune",46,0.693
"159","Ilse Gort",46,0.691
"160","Julian Kok Joon Wen",45,0.745
"161","Victor Adame Minguez",42,0.774
"162","Livia Prima",42,0.733
"163","Wayne England",42,0.727
"164","Kasia 'Kafis' Zielińska",41,0.714
"165","Sarah Finnigan",39,0.693
"166","Donato Giancola",38,0.74
"167","Edward P. Beard, Jr.",36,0.74
"168","Carl Critchlow",36,0.723
"169","Antonio José Manzanedo",35,0.721
"170","Tyler Jacobson",34,0.687
"171","Zoltan Boros & Gabor Szikszai",33,0.73
"172","Mark Brill",33,0.769
"173","Valera Lutfullina",32,0.746
"174","Ravenna Tran",31,0.738
"175","Matt Cavotta",31,0.733
"176","Chuck Lukacs",30,0.697
"177","Leon Tukker",30,0.685
"178","David Rapoza",30,0.673
"179","Eytan Zana",28,0.74
"180","Thomas M. Baxa",28,0.736
"181","Tommy Arnold",27,0.737
"182","Ryan Yee",27,0.753
"183","Jim Murray",27,0.677
"184","Winona Nelson",26,0.617
"185","rk post",25,0.714
"186","Jana Schirmer & Johannes Voss",23,0.729
"187","Brom",22,0.727
"188","Mathias Kollros",22,0.727
"189","Filip Burburan",21,0.714
"190","Manuel Castañón",21,0.687
"191","Wesley Burt",18,0.735
"192","Charles Urbach",17,0.701
"193","Florian de Gesincourt",17,0.681
"194","Jarel Threat",17,0.742
"195","Liiga Smilshkalne",17,0.756
"196","Aurore Folny",17,0.693
"197","Daniel Gelon",16,0.739
"198","Willian Murai",16,0.667
"199","Even Amundsen",15,0.781
"200","Grzegorz Rutkowski",15,0.75
"201","Doug Chaffee",15,0.75
"202","Joe Slucher",15,0.71
"203","Jakub Kasper",15,0.711
"204","Iris Compiet",14,0.75
"205","Lius Lasahido",14,0.672
"206","Zack Stella",13,0.697
"207","D. Alexander Gregory",13,0.75
"208","David Hudnut",13,0.731
"209","Jokubas Uogintas",12,0.75
"210","Sam White",11,0.764
"211","Ben Thompson",11,0.722
"212","Nicola Leonard",10,0.789
"213","Nicholas Elias",10,0.75
"214","Bud Cook",10,0.833
"215","Yohann Schepacz",9,0.721
"216","Jeremy Jarvis",8,0.68
"217","Mark A. Nelson",8,0.731
"218","Bruno Biazotto",8,0.75
"219","Fariba Khamseh",8,0.75
"220","Don Hazeltine",8,0.75
"221","Stephen Tappin",8,0.636
"222","Rebecca Guay",8,0.8
"223","Mark Romanoski",7,0.739
