"","CardNames","DeckCount","WinrateAverage"
"1","Mystical Dispute",35,65.7
"2","Aether Gust",24,67.8
"3","Lurrus of the Dream-Den",18,66.7
"4","Anger of the Gods",16,69.3
"5","Disdainful Stroke",16,67.5
"6","Magma Spray",14,71.4
"7","Notion Thief",12,64.3
"8","Abrade",11,69.6
"9","Negate",11,70
"10","Thoughtseize",10,61.4
"11","Knight of Autumn",9,65.1
"12","Rest in Peace",9,68.3
"13","Brazen Borrower",9,68.3
"14","Soul-Guide Lantern",9,68.8
"15","Fatal Push",9,62.5
"16","Dovin's Veto",9,63.8
"17","Kalitas, Traitor of Ghet",8,70.3
"18","Annul",8,74.1
"19","Young Pyromancer",8,72.4
"20","Back to Nature",8,53.6
"21","Chained to the Rocks",7,67.3
"22","Roiling Vortex",7,67.3
"23","Searing Blood",7,67.3
"24","Thought Distortion",7,63.3
"25","Search for Azcanta",7,74
"26","Yorion, Sky Nomad",7,62.8
"27","Apostle of Purifying Light",7,62.8
"28","Light of Hope",6,69
"29","Cry of the Carnarium",6,63
"30","Extinction Event",6,62.5
"31","Legion's End",6,72.1
"32","Chandra, Awakened Inferno",6,61.1
"33","Peer into the Abyss",5,63.2
"34","Nine Lives",5,63.2
"35","Wilt",5,63.2
"36","Heartless Act",5,75
"37","Despark",5,61.1
"38","Shadows' Verdict",5,66.7
"39","Elspeth Conquers Death",5,60.6
"40","Klothys, God of Destiny",4,63.3
"41","Scorching Dragonfire",4,63.3
"42","Approach of the Second Sun",4,61.3
"43","Blink of an Eye",4,61.3
"44","Mastermind's Acquisition",4,61.3
"45","Omniscience",4,61.3
"46","Ugin, the Spirit Dragon",4,61.3
"47","Duress",4,71
"48","Feed the Swarm",4,71
"49","Kroxa, Titan of Death's Hunger",4,65.5
"50","Dead Weight",4,60
