"","CardNames","DeckCount","WinrateAverage"
"1","Mountain",40,65.7
"2","Fabled Passage",39,65.9
"3","Island",36,66
"4","Forest",28,60.2
"5","Swamp",25,64.2
"6","Plains",22,63.9
"7","Fatal Push",18,68.4
"8","Breeding Pool",18,61.3
"9","Dig Through Time",17,63.2
"10","Ketria Triome",17,62.3
"11","Wild Slash",16,70.1
"12","Sacred Foundry",16,66.7
"13","Opt",16,69
"14","Watery Grave",15,64.2
"15","Steam Vents",15,68.3
"16","Strategic Planning",14,68.9
"17","Shadows' Verdict",13,64.2
"18","Shark Typhoon",13,64.8
"19","Raugrin Triome",13,62.8
"20","Sunpetal Grove",13,62.8
"21","Inspiring Vantage",11,67.1
"22","Torrential Gearhulk",11,63.7
"23","Sinister Sabotage",11,63.7
"24","Mana Confluence",11,67.9
"25","Stomping Ground",11,61.8
"26","Riverglide Pathway",11,70.9
"27","Thoughtseize",11,69.4
"28","Extinction Event",11,62.3
"29","Castle Vantress",11,63.6
"30","Monastery Swiftspear",10,65.7
"31","Soul-Scar Mage",10,65.7
"32","Boros Charm",10,65.7
"33","Battlefield Forge",10,65.7
"34","Censor",10,64.4
"35","Botanical Sanctum",10,62.2
"36","Anger of the Gods",10,69.4
"37","Maximize Velocity",10,70.8
"38","Spikefield Hazard",10,70.8
"39","Sulfur Falls",10,72.2
"40","Omnath, Locus of Creation",10,61.8
"41","Valki, God of Lies",10,61.8
"42","Bring to Light",10,61.8
"43","Glacial Fortress",10,64.7
"44","Indatha Triome",10,61.8
"45","Overgrown Tomb",10,61.8
"46","Arclight Phoenix",9,72.3
"47","Crackling Drake",9,72.3
"48","Chart a Course",9,72.3
"49","Treasure Cruise",9,72.3
"50","Izzet Charm",9,72.3
