"","presence","winrate","low_winrate","comb_presence_winrate","meta_score"
"Tiers 1",Shadow Prowess - WURG Control - Obosh Aggro - Reclaimer Titan - Heliod Combo,Rakdos Midrange - Eldrazi Tron - Temur Control,WURG Control - Shadow Prowess - Reclaimer Titan - Amulet Titan - Green Tron,Shadow Prowess - WURG Control - Reclaimer Titan - Obosh Aggro - Heliod Combo - Amulet Titan,Shadow Prowess - WURG Control - Reclaimer Titan - Obosh Aggro - Heliod Combo - Amulet Titan
"Tiers 1.5",Amulet Titan - Hammer Time - Ad Nauseam - Green Tron - Mono White Taxes - Oops All Spells - Mill - Dredge,Green Tron - Goblins - Amulet Titan - Bant Blink - Hammer Time - Reclaimer Titan - WURG Control - Ad Nauseam - Heliod Combo - Shadow Prowess - Gifts Storm - Obosh Aggro - Sultai Control,Heliod Combo - Obosh Aggro - Hammer Time - Ad Nauseam - Rakdos Midrange - Eldrazi Tron - Temur Control - Oops All Spells,Hammer Time - Green Tron - Ad Nauseam - Oops All Spells - Rakdos Midrange,Hammer Time - Green Tron - Ad Nauseam - Oops All Spells - Rakdos Midrange
"Tiers 2",Rakdos Midrange - Gifts Storm - Eldrazi Tron - Izzet Control - Sultai Control - Temur Control - Goblins - Bant Blink - Gruul Midrange,Oops All Spells - Izzet Control - Merfolk - Gruul Midrange - Mill - Blue Tron - Mono White Taxes,Goblins - Bant Blink - Mono White Taxes - Gifts Storm - Mill - Sultai Control - Dredge - Izzet Control - Gruul Midrange,Mono White Taxes - Eldrazi Tron - Mill - Temur Control - Dredge - Goblins - Gifts Storm - Bant Blink - Sultai Control - Izzet Control - Gruul Midrange,Mono White Taxes - Eldrazi Tron - Mill - Temur Control - Dredge - Goblins - Gifts Storm - Bant Blink - Sultai Control - Izzet Control - Gruul Midrange
"Tiers 2.5",Azorius Control - Merfolk - Izzet Prowess - Blue Tron,Dredge - Azorius Control - Izzet Prowess,Merfolk - Blue Tron - Azorius Control - Izzet Prowess,Merfolk - Blue Tron - Azorius Control - Izzet Prowess,Merfolk - Blue Tron - Azorius Control - Izzet Prowess
