"","PLAYERS","NB_APPEARANCES","TOTAL_NB_MATCHES","WINRATE_AVERAGE","WINRATE_95_MIN","WINRATE_95_MAX","TOTAL_POINTS","ARCHETYPE_NAMES","ARCHETYPE_COUNT","URL"
"11","CrusherBotBG",4,29,0.655172413793103,0.456694272332057,0.820616350764888,57,"Hammer Time","4","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-11-29#crusherbotbg_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-12-07#crusherbotbg_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-12-13#crusherbotbg_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-12-14#crusherbotbg_th_place"
"12","RespectTheCat",3,24,0.75,0.532887197577331,0.902269590525467,54,"Rakdos Midrange","3","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-11-23#respectthecat_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-11-30#respectthecat_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-showcase-challenge-2020-12-06#respectthecat_nd_place"
"13","ACG88",4,28,0.642857142857143,0.440650312746667,0.813593339999555,54,"Green Tron; Gifts Storm; Naya Midrange","2; 1; 1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-11-23#acg_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-11-30#acg_nd_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-12-07#acg_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-12-14#acg_th_place"
"14","Gerardo94",2,22,0.772727272727273,0.546296376337878,0.921793739648108,51,"WURG Control","2","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champ-qual-2020-12-05#gerardo_nd_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-showcase-challenge-2020-12-06#gerardo_th_place"
"15","Nikachu",3,22,0.681818181818182,0.45127557242623,0.861353478446202,45,"Merfolk","3","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-11-22#nikachu_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-11-29#nikachu_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-12-07#nikachu_th_place"
"16","pokerswizard",3,22,0.681818181818182,0.45127557242623,0.861353478446202,45,"Shadow Prowess","3","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-11-22#pokerswizard_st_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-11-23#pokerswizard_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-11-30#pokerswizard_th_place"
"17","JUJUBEAN__2004",2,19,0.789473684210526,0.544346918108494,0.93947546229071,45,"Heliod Combo","2","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-11-29#jujubean___th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-showcase-challenge-2020-12-06#jujubean___th_place"
"18","kanister",3,22,0.681818181818182,0.45127557242623,0.861353478446202,45,"Shadow Prowess; Bant Blink; Primeval Titan","1; 1; 1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-11-29#kanister_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-12-13#kanister_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-12-14#kanister_th_place"
"19","mashmalovsky",2,18,0.777777777777778,0.52362723426352,0.935907952282333,42,"Ad Nauseam","2","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champ-qual-2020-12-05#mashmalovsky_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-showcase-challenge-2020-12-06#mashmalovsky_th_place"
"20","McWinSauce",2,17,0.764705882352941,0.50100672679542,0.931892259562643,39,"WURG Control","2","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-11-22#mcwinsauce_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-11-23#mcwinsauce_nd_place"
"21","TuggaNaxos",2,17,0.764705882352941,0.50100672679542,0.931892259562643,39,"Obosh Aggro; Temur Control","1; 1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-11-22#tugganaxos_rd_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-showcase-challenge-2020-12-06#tugganaxos_th_place"
"22","SvenSveeterSven",3,22,0.590909090909091,0.363546961729731,0.792906877002851,39,"Mardu Midrange","3","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-11-23#svensveetersven_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-11-29#svensveetersven_st_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-12-07#svensveetersven_th_place"
"23","Better_than_Average",3,21,0.619047619047619,0.384354390378646,0.818928374459827,39,"Obosh Aggro","3","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-11-23#better_than_average_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-11-29#better_than_average_nd_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-11-30#better_than_average_th_place"
"24","Tiemuuu",2,17,0.764705882352941,0.50100672679542,0.931892259562643,39,"Izzet Control","2","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-11-30#tiemuuu_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-showcase-challenge-2020-12-06#tiemuuu_th_place"
"25","PeanutBrittle",2,18,0.722222222222222,0.465198034416944,0.903050787474441,39,"WURG Control","2","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champ-qual-2020-12-05#peanutbrittle_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-showcase-challenge-2020-12-06#peanutbrittle_th_place"
"26","Leviathan102",2,18,0.722222222222222,0.465198034416944,0.903050787474441,39,"Reclaimer Titan","2","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champ-qual-2020-12-05#leviathan_st_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-showcase-challenge-2020-12-06#leviathan_th_place"
"27","eclipse4343",2,17,0.705882352941177,0.440417281245663,0.89686448562968,36,"Azorius Control","2","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-11-29#eclipse_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-12-13#eclipse_th_place"
"28","Rulleboren",2,17,0.705882352941177,0.440417281245663,0.89686448562968,36,"Mill; Reclaimer Titan","1; 1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-11-30#rulleboren_nd_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-12-14#rulleboren_th_place"
"29","WhiteOleander",2,16,0.75,0.476229180103872,0.927337961747118,36,"Green Tron; Shadow Prowess","1; 1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-11-30#whiteoleander_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-showcase-challenge-2020-12-06#whiteoleander_th_place"
"30","Ryan_39",2,17,0.705882352941177,0.440417281245663,0.89686448562968,36,"Shadow Prowess; Sultai Control","1; 1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champ-qual-2020-12-05#ryan__th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-12-07#ryan__st_place"
"31","Curtisaxel",2,18,0.666666666666667,0.409925238172074,0.866572597493876,36,"Blue Tron","2","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champ-qual-2020-12-05#curtisaxel_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-12-13#curtisaxel_th_place"
"32","Samlg01",2,15,0.733333333333333,0.448996758963029,0.922128453708956,33,"Amulet Titan","2","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-11-22#samlg_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-11-23#samlg_th_place"
"33","joetru",2,16,0.6875,0.413379363548641,0.889830045282883,33,"Niv To Light","2","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-11-29#joetru_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champ-qual-2020-12-05#joetru_th_place"
"34","rodeo",2,16,0.6875,0.413379363548641,0.889830045282883,33,"Oops All Spells","2","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-11-30#rodeo_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-12-14#rodeo_th_place"
"35","kaktusowysmok",1,12,0.916666666666667,0.615203834849056,0.99789240676814,33,"Goblins","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champ-qual-2020-12-05#kaktusowysmok_st_place"
"36","tkcheungab",1,12,0.916666666666667,0.615203834849056,0.99789240676814,33,"Green Tron","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-showcase-challenge-2020-12-06#tkcheungab_nd_place"
"37","coert",2,16,0.6875,0.413379363548641,0.889830045282883,33,"Heliod Combo","2","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-showcase-challenge-2020-12-06#coert_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-12-14#coert_th_place"
"38","Blitzlion27",2,16,0.6875,0.413379363548641,0.889830045282883,33,"Mill","2","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-12-07#blitzlion_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-12-14#blitzlion_th_place"
"39","NorrathDecay",2,15,0.666666666666667,0.383803732541154,0.881758896633119,30,"Eldrazi Tron; Green Tron","1; 1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-11-23#norrathdecay_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-12-13#norrathdecay_th_place"
"40","patheus_84",2,14,0.714285714285714,0.418964742816338,0.916110681692872,30,"Ad Nauseam","2","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-11-23#patheus__th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-11-30#patheus__th_place"
"41","nazart",2,14,0.714285714285714,0.418964742816338,0.916110681692872,30,"Heliod Combo","2","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-11-23#nazart_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-12-14#nazart_th_place"
"42","Jositoshekel",2,14,0.714285714285714,0.418964742816338,0.916110681692872,30,"Heliod Combo","2","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-11-29#jositoshekel_nd_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-12-14#jositoshekel_th_place"
"43","Lucabireskusku",1,11,0.909090909090909,0.587220083011617,0.997701027786186,30,"WURG Control","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-12-13#lucabireskusku_st_place"
"44","ATGerwaz",2,15,0.666666666666667,0.383803732541154,0.881758896633119,30,"Mill","2","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-12-13#atgerwaz_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-12-14#atgerwaz_th_place"
"45","DaniMRebel",2,15,0.666666666666667,0.383803732541154,0.881758896633119,30,"Shadow Prowess","2","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-12-13#danimrebel_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-12-14#danimrebel_nd_place"
"46","ArchaeusDota",2,14,0.642857142857143,0.351380110615992,0.872401570140841,27,"Eldrazi Tron; Esper Control","1; 1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-11-22#archaeusdota_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-11-23#archaeusdota_th_place"
"47","ZYURYO",2,14,0.642857142857143,0.351380110615992,0.872401570140841,27,"Temur Control; UBRG Control","1; 1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-11-23#zyuryo_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-12-07#zyuryo_th_place"
"48","Kurusu",2,14,0.642857142857143,0.351380110615992,0.872401570140841,27,"Kiki Chord","2","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-11-23#kurusu_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-12-14#kurusu_rd_place"
"49","musasabi",2,14,0.642857142857143,0.351380110615992,0.872401570140841,27,"Shadow Prowess; WURG Control","1; 1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-11-23#musasabi_st_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-11-30#musasabi_nd_place"
"50","Filyoni",2,14,0.642857142857143,0.351380110615992,0.872401570140841,27,"Heliod Combo","2","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-11-23#filyoni_nd_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-12-14#filyoni_st_place"
"51","_Batutinha_",2,14,0.642857142857143,0.351380110615992,0.872401570140841,27,"Reclaimer Titan","2","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-11-23#_batutinha__th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-11-30#_batutinha__th_place"
"52","Parrit",2,14,0.642857142857143,0.351380110615992,0.872401570140841,27,"Mono White Taxes","2","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-11-23#parrit_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-11-30#parrit_th_place"
"53","Amplumnox",2,14,0.642857142857143,0.351380110615992,0.872401570140841,27,"Hammer Time","2","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-11-29#amplumnox_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-11-30#amplumnox_th_place"
"54","Do0mSwitch",2,14,0.642857142857143,0.351380110615992,0.872401570140841,27,"Azorius Control; WURG Control","1; 1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-11-29#domswitch_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-12-07#domswitch_th_place"
"55","thedoc96",1,11,0.818181818181818,0.482244147639827,0.97716880170004,27,"Shadow Prowess","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champ-qual-2020-12-05#thedoc_rd_place"
"56","Redgy819",1,11,0.818181818181818,0.482244147639827,0.97716880170004,27,"Green Tron","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champ-qual-2020-12-05#redgy_th_place"
"57","cws",1,11,0.818181818181818,0.482244147639827,0.97716880170004,27,"Gifts Storm","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-showcase-challenge-2020-12-06#cws_rd_place"
"58","TSPJendrek",2,14,0.642857142857143,0.351380110615992,0.872401570140841,27,"Sultai Control; Azorius Control","1; 1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-12-07#tspjendrek_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-12-14#tspjendrek_st_place"
"59","__BMJ__",2,15,0.6,0.322869766206282,0.836635676140487,27,"WURG Control; Shadow Prowess","1; 1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-12-07#__bmj___th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-12-13#__bmj___th_place"
"60","Ryan100495",2,15,0.6,0.322869766206282,0.836635676140487,27,"Dredge","2","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-12-07#ryan_st_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-12-13#ryan_th_place"
"61","MastaHorus",2,14,0.642857142857143,0.351380110615992,0.872401570140841,27,"Electro End","2","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-12-07#mastahorus_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-12-14#mastahorus_th_place"
"62","Gigy",2,14,0.642857142857143,0.351380110615992,0.872401570140841,27,"Gruul Midrange","2","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-12-07#gigy_nd_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-12-14#gigy_th_place"
"63","sleightofhand94",1,10,0.9,0.554983882971805,0.997471421455538,27,"Amulet Titan","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-12-13#sleightofhand_rd_place"
"64","Hamuda",1,10,0.9,0.554983882971805,0.997471421455538,27,"Hammer Time","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-12-14#hamuda_st_place"
"65","aspiringspike",1,10,0.8,0.443904537692359,0.974789273673167,24,"Bant Blink","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-11-22#aspiringspike_nd_place"
"66","toondoslav",2,14,0.571428571428571,0.288609400038307,0.823388910017882,24,"Infect; Obosh Aggro","1; 1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-11-22#toondoslav_nd_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-12-07#toondoslav_th_place"
"67","kiko",1,9,0.888888888888889,0.517503485082663,0.997190863253401,24,"Azorius Taxes","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-11-23#kiko_rd_place"
"68","lsmguys",1,10,0.8,0.443904537692359,0.974789273673167,24,"Shadow Prowess","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champ-qual-2020-12-05#lsmguys_th_place"
"69","Smdster",1,10,0.8,0.443904537692359,0.974789273673167,24,"Heliod Combo","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-showcase-challenge-2020-12-06#smdster_th_place"
"70","AnneLivleysD3ath",1,10,0.8,0.443904537692359,0.974789273673167,24,"Amulet Titan","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-12-07#annelivleysdath_nd_place"
"71","NuBlkAu",1,10,0.8,0.443904537692359,0.974789273673167,24,"Temur Control","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-12-13#nublkau_th_place"
"72","Edel",1,10,0.8,0.443904537692359,0.974789273673167,24,"Rakdos Midrange","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-12-14#edel_nd_place"
"73","Kazuga",1,9,0.777777777777778,0.399906426283688,0.971855026522102,21,"Heliod Combo","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-11-22#kazuga_th_place"
"74","otakkun",1,9,0.777777777777778,0.399906426283688,0.971855026522102,21,"Eldrazi Tron","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-11-29#otakkun_rd_place"
"75","HNSDMPF",1,9,0.777777777777778,0.399906426283688,0.971855026522102,21,"Hardened Scales","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-11-29#hnsdmpf_th_place"
"76","daibloXSC",1,9,0.777777777777778,0.399906426283688,0.971855026522102,21,"Erayo Prison","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-11-30#daibloxsc_rd_place"
"77","LordAbyss",1,9,0.777777777777778,0.399906426283688,0.971855026522102,21,"Eldrazi Tron","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-11-30#lordabyss_th_place"
"78","EdB",1,10,0.7,0.347547149940003,0.933260488822266,21,"Amulet Titan","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champ-qual-2020-12-05#edb_th_place"
"79","Patxi",1,9,0.777777777777778,0.399906426283688,0.971855026522102,21,"Gruul Midrange","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champ-qual-2020-12-05#patxi_th_place"
"80","HardcoreHenry",1,9,0.777777777777778,0.399906426283688,0.971855026522102,21,"Shadow Prowess","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champ-qual-2020-12-05#hardcorehenry_th_place"
"81","Chichichi",1,9,0.777777777777778,0.399906426283688,0.971855026522102,21,"Amulet Titan","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champ-qual-2020-12-05#chichichi_th_place"
"82","qbturtle15",1,9,0.777777777777778,0.399906426283688,0.971855026522102,21,"Mono White Taxes","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champ-qual-2020-12-05#qbturtle_th_place"
"83","KO_Mak",1,9,0.777777777777778,0.399906426283688,0.971855026522102,21,"Oops All Spells","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champ-qual-2020-12-05#ko_mak_th_place"
"84","SpiderSpace",1,9,0.777777777777778,0.399906426283688,0.971855026522102,21,"Hammer Time","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champ-qual-2020-12-05#spiderspace_th_place"
"85","Kaizer_Kahn",1,9,0.777777777777778,0.399906426283688,0.971855026522102,21,"Obosh Aggro","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champ-qual-2020-12-05#kaizer_kahn_th_place"
"86","FreedMania",1,9,0.777777777777778,0.399906426283688,0.971855026522102,21,"Amulet Titan","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champ-qual-2020-12-05#freedmania_st_place"
"87","gottelicious",1,9,0.777777777777778,0.399906426283688,0.971855026522102,21,"Green Tron","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champ-qual-2020-12-05#gottelicious_nd_place"
"88","BReal2",1,9,0.777777777777778,0.399906426283688,0.971855026522102,21,"Shadow Prowess","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champ-qual-2020-12-05#breal_rd_place"
