"","presence","winrate","low_winrate","comb_presence_winrate","meta_score"
"Tiers 1",Izzet Murktide - Hammer Time - Creativity Combo,Grinding Breach,Hammer Time - Izzet Murktide - Omnath Control - Rakdos Midrange,Izzet Murktide - Hammer Time - Rakdos Midrange,Izzet Murktide - Hammer Time - Rakdos Midrange
"Tiers 1.5",Rakdos Midrange - Blue Living End - Burn - Omnath Control - Green Tron - Yawgmoth - Amulet Titan - Grixis Shadow - Jeskai Control,Omnath Control - Elementals - Calibrated Blast - Green Tron - Yawgmoth - Rakdos Midrange - Hammer Time - Amulet Titan - Azorius Control,Green Tron - Yawgmoth - Creativity Combo - Blue Living End - Burn - Amulet Titan - Grixis Shadow,Omnath Control - Creativity Combo - Green Tron - Yawgmoth - Blue Living End - Burn - Amulet Titan - Grinding Breach,Omnath Control - Creativity Combo - Green Tron - Yawgmoth - Blue Living End - Burn - Amulet Titan - Grinding Breach
"Tiers 2",Urza Affinity - Glimpse Combo - Mill - Azorius Control,Izzet Murktide - Burn - Blue Living End - Creativity Combo - Grixis Shadow - Urza Affinity - Belcher - Glimpse Combo,Grinding Breach - Elementals - Calibrated Blast - Urza Affinity - Azorius Control - Jeskai Control - Glimpse Combo,Grixis Shadow - Elementals - Calibrated Blast - Azorius Control - Urza Affinity,Grixis Shadow - Elementals - Calibrated Blast - Azorius Control - Urza Affinity
"Tiers 2.5",Belcher - Elementals - Calibrated Blast - Jeskai Murktide - Grinding Breach,Jeskai Murktide - Jeskai Control - Mill,Belcher - Jeskai Murktide - Mill,Glimpse Combo - Belcher - Jeskai Control - Jeskai Murktide - Mill,Glimpse Combo - Belcher - Jeskai Control - Jeskai Murktide - Mill
