"","CardNames","DeckCount","WinrateAverage"
"1","Sundown Pass",1,90
"2","Nullpriest of Oblivion",1,88.9
"3","Arcane Infusion",1,88.9
"4","Sea Gate Wreckage",1,85.7
"5","Yasova Dragonclaw",1,81.8
"6","Archangel of Tithes",1,80
"7","Brimaz, King of Oreskos",1,80
"8","Banishing Light",1,80
"9","Distended Mindbender",1,80
"10","Elder Deep-Fiend",1,80
"11","Kaya's Ghostform",2,78.9
"12","Rix Maadi Reveler",3,78.6
"13","Crippling Fear",1,77.8
"14","Destiny Spinner",1,77.8
"15","Silumgar's Command",3,76.9
"16","Blitz of the Thunder-Raptor",2,76.9
"17","Dead Weight",10,76.2
"18","Culling Ritual",3,76
"19","Skyclave Shade",3,75.9
"20","Massacre Girl",4,75
"21","Nicol Bolas, the Ravager",2,75
"22","The Akroan War",2,75
"23","Liliana, Waker of the Dead",1,75
"24","Eat to Extinction",1,75
"25","Anguished Unmaking",1,75
"26","Sedgemoor Witch",1,75
"27","Pelt Collector",1,75
"28","Alpine Moon",1,75
"29","Cry of the Carnarium",1,75
"30","Grasp of Darkness",1,75
"31","Battle Cry Goblin",1,75
"32","Conspicuous Snoop",1,75
"33","Foundry Street Denizen",1,75
"34","Goblin Piledriver",1,75
"35","Goblin Warchief",1,75
"36","Hobgoblin Bandit Lord",1,75
"37","Legion Loyalist",1,75
"38","Skirk Prospector",1,75
"39","Valorous Stance",1,75
"40","Essence Extraction",4,74.2
"41","Loxodon Smiter",2,73.3
"42","Hungry for More",2,73.3
"43","Gisela, the Broken Blade",3,73.1
"44","Linvala, Shield of Sea Gate",3,73.1
"45","Finale of Promise",5,73
"46","Zulaport Cutthroat",24,72.3
"47","Omen of the Forge",13,72.2
"48","Unmoored Ego",3,72
"49","Oath of Jace",3,72
"50","Archon of Sun's Grace",27,71.9
