"","Artist","NoCopies","Winrate"
"78","Jung Park",1109,0.653
"79","Igor Kieryluk",1098,0.657
"80","Piotr Dura",1065,0.662
"81","Alex Konstad",1038,0.665
"82","Dave Kendall",1006,0.651
"83","Richard Wright",989,0.664
"84","Cristi Balanescu",982,0.648
"85","Anna Steinbauer",970,0.661
"86","Randy Vargas",949,0.661
"87","Yongjae Choi",926,0.654
"88","Lawrence Snelly",911,0.663
"89","Donato Giancola",910,0.664
"90","Jeremy Jarvis",899,0.662
"91","Todd Lockwood",886,0.659
"92","Lie Setiawan",872,0.641
"93","Johann Bodin",861,0.669
"94","Craig J Spearing",824,0.673
"95","Zhang Jiazhen",802,0.664
"96","Jason Chan",801,0.658
"97","Steven Belledin",799,0.659
"98","Zack Stella",796,0.654
"99","Jon Foster",789,0.663
"100","Raoul Vitale",741,0.649
"101","Bud Cook",731,0.667
"102","Bastien L. Deharme",720,0.663
"103","Chris Ostrowski",677,0.647
"104","Lindsey Look",671,0.668
"105","Robbie Trevino",656,0.656
"106","Eytan Zana",626,0.663
"107","Clint Cearley",621,0.657
"108","Austin Hsu",602,0.645
"109","Iain McCaig",589,0.672
"110","Dimitar Marinski",583,0.643
"111","John Thacker",569,0.682
"112","Jaime Jones",569,0.663
"113","Lucas Graciano",538,0.641
"114","Jakub Kasper",536,0.665
"115","Filip Burburan",522,0.656
"116","Lucas Staniec",515,0.658
"117","Tyler Jacobson",504,0.665
"118","Scott M. Fischer",463,0.651
"119","Manuel Castañón",462,0.658
"120","Kev Walker",451,0.651
"121","Josu Hernaiz",449,0.649
"122","Anthony S. Waters",445,0.654
"123","Andrey Kuzinskiy",426,0.663
"124","Steve Prescott",404,0.653
"125","Andrew Goldhawk",403,0.639
"126","Randy Gallegos",386,0.666
"127","Mark Winters",386,0.662
"128","Stanton Feng",370,0.688
"129","Jim Nelson",369,0.679
"130","Amy Weber",350,0.653
"131","Jasper Sandner",340,0.654
"132","Florian de Gesincourt",329,0.66
"133","Milivoj Ćeran",295,0.687
"134","Alexander Forssberg",286,0.69
"135","Bryan Sola",285,0.666
"136","Tyler Walpole",282,0.661
"137","Nicholas Elias",276,0.66
"138","Joseph Meehan",272,0.654
"139","Chippy",270,0.638
"140","Nils Hamm",264,0.662
"141","Suzanne Helmigh",260,0.63
"142","Christopher Moeller",259,0.657
"143","Deruchenko Alexander",255,0.663
"144","Gabor Szikszai",254,0.647
"145","Ralph Horsley",248,0.681
"146","Nicholas Gregory",237,0.642
"147","Antonio José Manzanedo",232,0.643
"148","Thomas M. Baxa",226,0.667
"149","Anthony Palumbo",225,0.662
"150","Lake Hurwitz",216,0.652
"151","Mila Pesic",211,0.651
"152","Mads Ahm",206,0.685
"153","Andreas Zafiratos",206,0.655
"154","Alayna Danner",182,0.65
"155","Nestor Ossandon Leal",180,0.668
"156","Jokubas Uogintas",167,0.673
"157","Eric Velhagen",166,0.636
"158","Jason Felix",165,0.627
"159","PINDURSKI",159,0.694
"160","Viktor Titov",158,0.657
"161","Heonhwa Choe",156,0.629
"162","Pete Venters",150,0.669
"163","Willian Murai",146,0.667
"164","Jonathan Kuo",142,0.661
"165","Pat Morrissey",138,0.695
"166","Livia Prima",138,0.636
"167","Bram Sels",131,0.679
"168","Joe Slucher",126,0.637
"169","Michael Komarck",122,0.644
"170","Chris Cold",120,0.647
"171","Sarah Finnigan",119,0.659
"172","Vance Kovacs",118,0.654
"173","Paul Scott Canavan",118,0.656
"174","Martina Fackova",117,0.656
"175","Andrew Mar",116,0.66
"176","Marta Nael",115,0.678
"177","Muhammad Firdaus",115,0.659
"178","Jana Schirmer & Johannes Voss",110,0.672
"179","Miranda Meeks",107,0.609
"180","Tom Wänerstrand",96,0.702
"181","Johan Grenier",95,0.68
"182","Liiga Smilshkalne",73,0.621
"183","Rovina Cai",64,0.66
"184","Mike Bierek",59,0.692
"185","Marco Teixeira",56,0.659
"186","Irina Nordsol",56,0.664
"187","Lorenzo Mastroianni",56,0.666
"188","Anna Podedworna",55,0.637
"189","Sidharth Chaturvedi",54,0.687
"190","Jeff Simpson",49,0.64
"191","Simon Dominic",48,0.64
"192","Ryan Alexander Lee",47,0.587
"193","Caroline Gariba",46,0.598
"194","Mark Zug",43,0.657
"195","Lars Grant-West",42,0.665
"196","Brad Rigney",42,0.625
"197","Naomi Baker",42,0.653
"198","Greg Hildebrandt & Tim Hildebrandt",41,0.681
"199","Martina Pilcerova",41,0.634
"200","Dave Dorman",40,0.654
"201","Dermot Power",38,0.628
"202","Darek Zabrocki",34,0.61
"203","Min Yum",33,0.687
"204","Uriah Voth",33,0.638
"205","Kekai Kotaki",32,0.608
"206","Allen Williams",30,0.639
"207","Colin Boyer",28,0.633
"208","Glen Angus",22,0.643
"209","David Gaillet",22,0.614
"210","Denis Nigmatullin",21,0.713
"211","Greg Staples",21,0.628
"212","Sara Winters",19,0.737
"213","Scott Murphy",19,0.629
"214","Evyn Fong",17,0.619
"215","Jack Wang",16,0.667
"216","Anato Finnstark",16,0.607
"217","James Paick",16,0.592
"218","James Zapata",13,0.704
"219","Peter Mohrbacher",13,0.685
"220","Véronique Meignaud",12,0.63
"221","Yohann Schepacz",11,0.675
"222","Darren Tan",11,0.667
"223","Mauricio Calle",10,0.616
"224","Jarel Threat",10,0.682
"225","Goran Josic",10,0.6
"226","Ilse Gort",10,0.591
"227","Tommy Arnold",9,0.681
"228","Ryan Barger",9,0.714
"229","Charles Urbach",9,0.6
"230","Matt Cavotta",8,0.6
"231","Jehan Choo",8,0.615
"232","Greg Opalinski",8,0.6
"233","Jana Schirmer",6,0.714
"234","Karla Ortiz",6,0.583
"235","Jama Jurabaev",6,0.615
"236","Sung Choi",5,0.719
"237","DiTerlizzi",5,0.652
"238","Mark Tedin",5,0.643
"239","Brian Valeza",5,0.6
"240","Alan Pollack",4,0.645
"241","Yigit Koroglu",4,0.706
"242","April Prime",4,0.75
"243","Doug Chaffee",4,0.75
"244","Jose Cabrera",4,0.615
"245","Anna Fehr",4,0.667
"246","Kirsten Zirngibl",4,0.714
"247","Even Amundsen",4,0.667
"248","E. M. Gist",4,0.667
"249","Kim Sokol",4,0.571
"250","Luca Zontini",4,0.571
"251","Denman Rooke",4,0.5
"252","Tuan Duong Chu",3,0.615
"253","D. Alexander Gregory",3,0.643
"254","Carl Critchlow",3,0.714
"255","Alexander Mokhov",3,0.571
"256","YW Tang",2,0.571
"257","Pauline Voss",2,0.571
"258","Mike Jordana",2,0.571
"259","Justin Sweet",1,0.667
"260","Emrah Elmasli",1,0.714
"261","Drew Baker",1,0.714
"262","Zoltan Boros & Gabor Szikszai",1,0.571
