"","CardNames","DeckCount","Winrate95Min"
"1","Engineered Explosives",43,70.2
"2","Alpine Moon",30,69.3
"3","Kaheera, the Orphanguard",29,68.7
"4","Endurance",35,68.4
"5","Thoughtseize",15,68.2
"6","Torpor Orb",21,67.7
"7","Lurrus of the Dream-Den",41,67.4
"8","Force of Negation",27,67
"9","Chalice of the Void",24,66.7
"10","Force of Vigor",26,66
"11","Pithing Needle",25,65.9
"12","Rest in Peace",34,65.8
"13","Void Mirror",19,65.7
"14","Mystical Dispute",35,65.4
"15","Spreading Seas",14,65
"16","Foundation Breaker",10,64.4
"17","Path to Exile",25,64.3
"18","Teferi, Time Raveler",9,64.1
"19","Roiling Vortex",15,64.1
"20","Terminate",8,63.6
"21","Smash to Smithereens",17,63.6
"22","Flusterstorm",20,63.4
"23","Deflecting Palm",12,63.3
"24","Blood Moon",17,63.3
"25","Nihil Spellbomb",9,62.7
"26","Sanctifier en-Vec",20,62.5
"27","Sunset Revelry",11,62.4
"28","Dovin's Veto",18,62.4
"29","Kor Firewalker",12,62.3
"30","Fatal Push",5,62.1
"31","Dispatch",3,61.5
"32","Etched Champion",3,61.5
"33","Griselbrand",3,61.5
"34","Metallic Rebuke",3,61.5
"35","Natural State",3,61.5
"36","Nix",3,61.5
"37","Shapers' Sanctuary",3,61.5
"38","Soul-Guide Lantern",13,61.4
"39","Prismatic Ending",13,61.4
"40","Dress Down",6,61.2
"41","Celestial Purge",10,60.9
"42","Veil of Summer",12,60.5
"43","Klothys, God of Destiny",6,59.7
"44","Obstinate Baloth",7,59.7
"45","Subtlety",7,59.1
"46","Relic of Progenitus",13,59
"47","Magus of the Moon",6,58.8
"48","Faerie Macabre",5,58.8
"49","Jace, the Mind Sculptor",6,58.2
"50","Leyline of the Void",6,58.2
