"","CardNames","DeckCount","Winrate95Min"
"1","Lightning Bolt",52,69.3
"2","Prismatic Ending",42,69.2
"3","Utopia Sprawl",13,69
"4","Island",60,68.9
"5","Windswept Heath",19,68.7
"6","Misty Rainforest",46,68.7
"7","Flooded Strand",49,68.6
"8","Stomping Ground",36,68.5
"9","Sacred Foundry",39,68.5
"10","Breeding Pool",28,68.4
"11","Omnath, Locus of Creation",14,68.3
"12","Risen Reef",14,68.3
"13","Ephemerate",14,68.3
"14","Mishra's Bauble",28,68.3
"15","Hallowed Fountain",34,68.3
"16","Temple Garden",15,68.2
"17","Solitude",32,68.2
"18","Forest",40,68.1
"19","Mulldrifter",13,67.9
"20","Teferi, Time Raveler",35,67.9
"21","Flamekin Harbinger",10,67.7
"22","Fury",24,67.7
"23","Plains",46,67.7
"24","Wooded Foothills",40,67.6
"25","Steam Vents",40,67.5
"26","Cavern of Souls",23,67.2
"27","Mountain",36,66.8
"28","Bloodstained Mire",27,66.4
"29","Raugrin Triome",28,66.3
"30","Scalding Tarn",48,66.3
"31","Dragon's Rage Channeler",20,66.2
"32","Urza's Saga",32,66.2
"33","Ragavan, Nimble Pilferer",23,65.8
"34","Shadowspear",23,65.7
"35","Polluted Delta",21,65.6
"36","Thoughtseize",10,65.4
"37","Godless Shrine",10,65.3
"38","Blood Crypt",16,65.3
"39","Force of Negation",18,65.2
"40","Inquisition of Kozilek",10,64.9
"41","Unholy Heat",16,64.9
"42","Verdant Catacombs",16,64.8
"43","Overgrown Tomb",15,64.7
"44","Counterspell",27,64.6
"45","Snow-Covered Forest",6,64.3
"46","Springleaf Drum",18,64.3
"47","Chalice of the Void",23,64.3
"48","Archmage's Charm",22,64.1
"49","Snow-Covered Swamp",5,64
"50","Blackcleave Cliffs",9,63.8
