"","Artist","NoCopies","Winrate"
"1","Rob Alexander",725,0.741
"2","Christopher Rush",280,0.728
"3","Mark Poole",278,0.729
"4","Eric Deschamps",185,0.726
"5","John Stanko",182,0.736
"6","Chris Rallis",165,0.734
"7","Mark Zug",165,0.728
"8","Svetlin Velinov",160,0.739
"9","Cyril Van Der Haegen",151,0.73
"10","Alayna Danner",150,0.738
"11","James Paick",148,0.7
"12","Anastasia Ovchinnikova",145,0.732
"13","Ron Spears",135,0.756
"14","Yeong-Hao Han",132,0.727
"15","Terese Nielsen",132,0.73
"16","Izzy",131,0.723
"17","Shelly Wan",129,0.739
"18","Philip Straub",127,0.715
"19","Titus Lunter",123,0.724
"20","Jung Park",122,0.724
"21","Evan Shipard",121,0.739
"22","Jonas De Ro",117,0.729
"23","Paul Scott Canavan",116,0.735
"24","Jason Chan",114,0.704
"25","Jesper Myrfors",111,0.73
"26","Chippy",109,0.746
"27","Mark Tedin",108,0.705
"28","Adam Paquette",107,0.711
"29","Cliff Childs",100,0.732
"30","Franz Vohwinkel",98,0.736
"31","Raoul Vitale",97,0.749
"32","Pete Venters",97,0.725
"33","Chris Rahn",95,0.755
"34","Simon Dominic",95,0.731
"35","John Avon",93,0.73
"36","Warren Mahy",83,0.723
"37","Martina Fackova",80,0.743
"38","Aleksi Briclot",77,0.759
"39","Sam Burley",77,0.705
"40","Seb McKinnon",77,0.676
"41","Todd Lockwood",77,0.719
"42","Steve Argyle",76,0.725
"43","Amy Weber",76,0.722
"44","Ryan Pancoast",76,0.738
"45","Kev Walker",75,0.717
"46","Howard Lyon",75,0.691
"47","Dave Kendall",74,0.73
"48","Dmitry Burmak",74,0.698
"49","Zoltan Boros",73,0.729
"50","Randy Vargas",73,0.721
"51","Vance Kovacs",70,0.724
"52","Ekaterina Burmak",70,0.715
"53","Douglas Shuler",69,0.738
"54","Anthony S. Waters",68,0.753
"55","Raymond Swanland",67,0.703
"56","Johannes Voss",65,0.722
"57","Mike Bierek",64,0.702
"58","Kari Christensen",63,0.739
"59","Jason Rainville",63,0.737
"60","Bastien L. Deharme",62,0.771
"61","Michael Sutfin",62,0.719
"62","Tom Wänerstrand",61,0.723
"63","Michael C. Hayes",61,0.705
"64","Campbell White",59,0.704
"65","Johan Grenier",56,0.778
"66","Heonhwa Choe",55,0.725
"67","Caio Monteiro",53,0.733
"68","Matt Stewart",52,0.729
"69","Chase Stone",51,0.729
"70","Lucas Graciano",51,0.711
"71","Jason Felix",50,0.712
"72","Eric Fortune",49,0.768
"73","Richard Whitters",48,0.725
"74","Erica Yang",48,0.724
"75","Tomasz Jedruszek",46,0.747
"76","Slawomir Maniak",45,0.729
"77","Adam Rex",41,0.718
"78","Fred Fields",39,0.724
"79","David Martin",39,0.707
"80","Wayne England",38,0.709
"81","Justin Murray",36,0.754
"82","Greg Hildebrandt",36,0.673
"83","Daarken",36,0.688
"84","Christine Choi",35,0.744
"85","Jean-Sébastien Rossbach",35,0.697
"86","David Rapoza",34,0.726
"87","Nicholas Elias",31,0.74
"88","Dan Scott",31,0.703
"89","Lius Lasahido",30,0.743
"90","Anson Maddocks",30,0.716
"91","Heather Hudson",30,0.744
"92","Martina Pilcerova",29,0.726
"93","Dimitar Marinski",29,0.696
"94","Mark Winters",28,0.75
"95","Victor Adame Minguez",27,0.719
"96","Kieran Yanner",27,0.697
"97","Steve Prescott",26,0.787
"98","Greg Staples",25,0.738
"99","Ben Thompson",25,0.703
"100","Yongjae Choi",25,0.732
"101","John Matson",24,0.757
"102","Daniel Ljunggren",24,0.676
"103","Volkan Baǵa",23,0.742
"104","Christopher Moeller",23,0.688
"105","Richard Wright",21,0.718
"106","Vincent Proce",21,0.718
"107","Nicholas Gregory",21,0.74
"108","Jim Nelson",20,0.739
"109","Craig J Spearing",20,0.744
"110","Wisnu Tan",20,0.65
"111","Tomas Giorello",19,0.729
"112","Randy Gallegos",18,0.806
"113","Noah Bradley",18,0.732
"114","Cynthia Sheppard",18,0.722
"115","Magali Villeneuve",17,0.738
"116","Dan Frazier",16,0.722
"117","Mark Brill",16,0.733
"118","Darrell Riche",16,0.679
"119","DiTerlizzi",15,0.764
"120","Nils Hamm",13,0.71
"121","Deruchenko Alexander",13,0.667
"122","Mark A. Nelson",13,0.682
"123","Austin Hsu",13,0.698
"124","Bram Sels",12,0.917
"125","Michael Komarck",12,0.695
"126","Alexander Forssberg",12,0.7
