"","PLAYERS","NB_APPEARANCES","TOTAL_NB_MATCHES","WINRATE_AVERAGE","WINRATE_95_MIN","WINRATE_95_MAX","TOTAL_POINTS","ARCHETYPE_NAMES","ARCHETYPE_COUNT","URL"
"17","MrRaeb",2,17,0.705882352941177,0.440417281245663,0.89686448562968,36,"Uroza","2","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-showcase-challenge-2020-07-12#mrraeb_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-07-13#mrraeb_th_place"
"18","gazmon48",2,15,0.733333333333333,0.448996758963029,0.922128453708956,33,"Mono Red Prowess","2","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-06-29#gazmon_rd_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-07-06#gazmon_th_place"
"19","tuhoajatane",2,16,0.6875,0.413379363548641,0.889830045282883,33,"Temur Control","2","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-07-05#tuhoajatane_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-07-06#tuhoajatane_rd_place"
"20","musasabi",1,12,0.916666666666667,0.615203834849056,0.99789240676814,33,"Amulet Titan","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-showcase-challenge-2020-07-12#musasabi_st_place"
"21","otakkun",2,16,0.6875,0.413379363548641,0.889830045282883,33,"Green Tron","2","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-showcase-challenge-2020-07-12#otakkun_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-07-13#otakkun_th_place"
"22","MasterA",2,14,0.714285714285714,0.418964742816338,0.916110681692872,30,"Goblins","2","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-06-28#mastera_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-07-05#mastera_rd_place"
"23","Diatomic",2,14,0.714285714285714,0.418964742816338,0.916110681692872,30,"Bant Control","2","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-06-28#diatomic_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-07-06#diatomic_th_place"
"24","Lord_Beerus",2,15,0.666666666666667,0.383803732541154,0.881758896633119,30,"Burn","2","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-07-05#lord_beerus_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-07-13#lord_beerus_th_place"
"25","WeareVenom",2,14,0.714285714285714,0.418964742816338,0.916110681692872,30,"Bant Control","2","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-07-06#wearevenom_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-07-13#wearevenom_th_place"
"26","sff_mtg",2,15,0.666666666666667,0.383803732541154,0.881758896633119,30,"Mono Red Prowess; Green Tron","1; 1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-07-06#sff_mtg_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-07-13#sff_mtg_th_place"
"27","SebastianStueckl",1,10,0.9,0.554983882971805,0.997471421455538,27,"Goblins","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-06-28#sebastianstueckl_st_place"
"28","Darkiundsa",1,10,0.9,0.554983882971805,0.997471421455538,27,"Bant Control","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-07-05#darkiundsa_nd_place"
"29","renatoaraujo",2,14,0.642857142857143,0.351380110615992,0.872401570140841,27,"Eldrazi Tron","2","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-07-05#renatoaraujo_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-07-06#renatoaraujo_th_place"
"30","HouseOfManaMTG",2,14,0.642857142857143,0.351380110615992,0.872401570140841,27,"Amulet Titan","2","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-07-05#houseofmanamtg_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-07-06#houseofmanamtg_th_place"
"31","Skrown",2,14,0.642857142857143,0.351380110615992,0.872401570140841,27,"Dredge","2","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-07-06#skrown_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-07-13#skrown_st_place"
"32","Ryan100495",2,14,0.642857142857143,0.351380110615992,0.872401570140841,27,"Dredge","2","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-07-06#ryan_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-07-13#ryan_th_place"
"33","jmeyer2030",1,12,0.75,0.428141538121811,0.945139355472007,27,"Scapeshift","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-showcase-challenge-2020-07-12#jmeyer_nd_place"
"34","DaniMRebel",1,11,0.818181818181818,0.482244147639827,0.97716880170004,27,"Selesnya Taxes","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-showcase-challenge-2020-07-12#danimrebel_rd_place"
"35","sfitz",1,10,0.9,0.554983882971805,0.997471421455538,27,"Thopter Urza","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-07-13#sfitz_nd_place"
"36","FranPi",2,13,0.615384615384615,0.315777602914063,0.861420661109839,24,"Gifts Storm","2","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-06-28#franpi_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-06-29#franpi_th_place"
"37","DreamsOfAshiok",2,14,0.571428571428571,0.288609400038307,0.823388910017882,24,"Eldrazi Tron","2","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-06-28#dreamsofashiok_nd_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-07-06#dreamsofashiok_nd_place"
"38","D00mwake",2,13,0.615384615384615,0.315777602914063,0.861420661109839,24,"Amulet Titan; Izzet Prowess","1; 1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-06-29#dmwake_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-07-05#dmwake_th_place"
"39","unicornparadise",2,13,0.615384615384615,0.315777602914063,0.861420661109839,24,"Infect; Eldrazi Tron","1; 1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-06-29#unicornparadise_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-07-13#unicornparadise_th_place"
"40","Bullz0Eye",1,10,0.8,0.443904537692359,0.974789273673167,24,"Eldrazi Tron","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-07-06#bullzeye_st_place"
"41","PTarts2win",1,10,0.8,0.443904537692359,0.974789273673167,24,"Gruul Midrange","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-07-06#ptartswin_nd_place"
"42","Venom1",2,14,0.571428571428571,0.288609400038307,0.823388910017882,24,"Sultai Control; Eldrazi Tron","1; 1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-07-06#venom_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-07-13#venom_th_place"
"43","SunofNothing",1,10,0.8,0.443904537692359,0.974789273673167,24,"Bant Control","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-showcase-challenge-2020-07-12#sunofnothing_th_place"
"44","BSK_hercules",1,10,0.8,0.443904537692359,0.974789273673167,24,"Izzet Prowess","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-showcase-challenge-2020-07-12#bsk_hercules_th_place"
"45","FestiFan",1,9,0.777777777777778,0.399906426283688,0.971855026522102,21,"Bant Control","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-06-28#festifan_th_place"
"46","Blitzlion27",2,13,0.538461538461538,0.251345482270304,0.807767558198712,21,"Mill","2","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-06-29#blitzlion_nd_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-07-06#blitzlion_th_place"
"47","TSPJendrek",1,9,0.777777777777778,0.399906426283688,0.971855026522102,21,"Sultai Control","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-07-05#tspjendrek_rd_place"
"48","Shamwowfella",1,9,0.777777777777778,0.399906426283688,0.971855026522102,21,"Sultai Control","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-showcase-challenge-2020-07-12#shamwowfella_th_place"
"49","siomomi",1,9,0.777777777777778,0.399906426283688,0.971855026522102,21,"Eldrazi Tron","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-showcase-challenge-2020-07-12#siomomi_th_place"
"50","nahuel10",1,9,0.777777777777778,0.399906426283688,0.971855026522102,21,"Sultai Control","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-showcase-challenge-2020-07-12#nahuel_th_place"
"51","EnlargedToShowTexture",1,9,0.777777777777778,0.399906426283688,0.971855026522102,21,"Goblins","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-showcase-challenge-2020-07-12#enlargedtoshowtexture_th_place"
"52","Justodeangelo",1,9,0.777777777777778,0.399906426283688,0.971855026522102,21,"Bant Control","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-showcase-challenge-2020-07-12#justodeangelo_th_place"
"53","karn_90",1,9,0.777777777777778,0.399906426283688,0.971855026522102,21,"Temur Control","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-showcase-challenge-2020-07-12#karn__th_place"
"54","zachattack23",1,9,0.777777777777778,0.399906426283688,0.971855026522102,21,"Bant Control","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-showcase-challenge-2020-07-12#zachattack_th_place"
"55","MCScards",1,9,0.777777777777778,0.399906426283688,0.971855026522102,21,"Jund Midrange","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-showcase-challenge-2020-07-12#mcscards_th_place"
"56","MrSeri",1,9,0.777777777777778,0.399906426283688,0.971855026522102,21,"Hardened Scales","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-showcase-challenge-2020-07-12#mrseri_th_place"
"57","hugofreitas1",1,9,0.777777777777778,0.399906426283688,0.971855026522102,21,"Gifts Storm","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-showcase-challenge-2020-07-12#hugofreitas_nd_place"
"58","cws",1,9,0.777777777777778,0.399906426283688,0.971855026522102,21,"Gifts Storm","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-showcase-challenge-2020-07-12#cws_rd_place"
"59","FreedMania",1,9,0.777777777777778,0.399906426283688,0.971855026522102,21,"Amulet Titan","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-showcase-challenge-2020-07-12#freedmania_th_place"
"60","Juaspas",1,9,0.777777777777778,0.399906426283688,0.971855026522102,21,"Gruul Midrange","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-showcase-challenge-2020-07-12#juaspas_th_place"
"61","Larry11",1,9,0.777777777777778,0.399906426283688,0.971855026522102,21,"Gruul Midrange","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-07-13#larry_rd_place"
"62","Polikasoll",1,9,0.777777777777778,0.399906426283688,0.971855026522102,21,"Burn","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-07-13#polikasoll_th_place"
"63","shoktroopa",1,8,0.75,0.349144205587176,0.968145973750056,18,"Blue Tron","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-06-28#shoktroopa_th_place"
"64","dm95",1,8,0.75,0.349144205587176,0.968145973750056,18,"Azorius Control","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-06-28#dm_th_place"
"65","A22en",1,8,0.75,0.349144205587176,0.968145973750056,18,"Azorius Control","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-07-05#aen_th_place"
"66","Busterbrown52",1,8,0.75,0.349144205587176,0.968145973750056,18,"Elementals","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-07-05#busterbrown_th_place"
"67","Shorak123",1,8,0.75,0.349144205587176,0.968145973750056,18,"Sultai Control","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-07-05#shorak_th_place"
"68","1yo2yo",1,8,0.75,0.349144205587176,0.968145973750056,18,"Thopter Urza","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-07-05#yoyo_th_place"
"69","matiaskm",1,9,0.666666666666667,0.29929505620854,0.925145368580308,18,"Devoted","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-07-06#matiaskm_th_place"
"70","Fenrir18",1,9,0.666666666666667,0.29929505620854,0.925145368580308,18,"Goblins","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-showcase-challenge-2020-07-12#fenrir_th_place"
"71","N3to",1,9,0.666666666666667,0.29929505620854,0.925145368580308,18,"Gifts Storm","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-showcase-challenge-2020-07-12#nto_st_place"
"72","xakx47x",1,9,0.666666666666667,0.29929505620854,0.925145368580308,18,"Devoted","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-showcase-challenge-2020-07-12#xakxx_nd_place"
"73","djbmppwns",1,8,0.625,0.244863216366552,0.914766585862746,15,"Gruul Midrange","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-06-28#djbmppwns_th_place"
"74","Moniz0801",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Amulet Titan","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-06-28#moniz_th_place"
"75","Trisky",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Jund Shadow","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-06-28#trisky_th_place"
"76","NorrathDecay",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Burn","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-06-28#norrathdecay_th_place"
"77","Sanchez5272",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Green Tron","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-06-28#sanchez_th_place"
"78","Danny_Bambino",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Jund Midrange","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-06-28#danny_bambino_th_place"
"79","OYU",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Infect","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-06-29#oyu_th_place"
"80","RogerSteady",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Delver","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-06-29#rogersteady_th_place"
"81","TheTunnelingCat",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Eldrazi Tron","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-07-05#thetunnelingcat_th_place"
"82","Zxrogue",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"UBRG Shadow","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-07-05#zxrogue_th_place"
"83","TerminalJustice",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Gifts Storm","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-07-05#terminaljustice_th_place"
"84","hdyer",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Eldrazi Tron","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-07-05#hdyer_th_place"
"85","ManuelJacob",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Bant Control","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-07-05#manueljacob_st_place"
"86","pbarrrgh",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Temur Control","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-07-05#pbarrrgh_nd_place"
"87","Graciasportanto",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Dredge","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-07-05#graciasportanto_th_place"
"88","Mzfroste",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Goblins","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-07-05#mzfroste_th_place"
"89","Kuhb",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Grinding Breach","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-07-05#kuhb_th_place"
"90","Ouranos139",1,8,0.625,0.244863216366552,0.914766585862746,15,"Goblins","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-07-06#ouranos_th_place"
"91","iL_Tedesco",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Jund Shadow","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-07-06#il_tedesco_th_place"
"92","zecarlonxo",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Mono Red Prowess","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-07-06#zecarlonxo_th_place"
"93","TscheggschDePoegg",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Temur Control","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-07-06#tscheggschdepoegg_th_place"
"94","aspiringspike",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Izzet Control","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-07-06#aspiringspike_th_place"
"95","Jenara19",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Jund Midrange","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-07-06#jenara_th_place"
"96","Gigy",1,8,0.625,0.244863216366552,0.914766585862746,15,"Gruul Midrange","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-07-13#gigy_th_place"
"97","kiko",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Boros Taxes","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-07-13#kiko_th_place"
"98","TennTyou",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Niv To Light","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-07-13#tenntyou_th_place"
"99","Smosh",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Eldrazi Tron","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-07-13#smosh_th_place"
"100","Nekonii",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Elves","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-07-13#nekonii_th_place"
"101","Mogged",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Mono Red Prowess","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-07-13#mogged_th_place"
"102","PizzaTurtle",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Bogles","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-07-13#pizzaturtle_th_place"
"103","Fabrice_K",1,7,0.714285714285714,0.290420863737343,0.963307433823914,15,"Sultai Control","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-07-13#fabrice_k_th_place"
"104","Mercenario",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"Dredge","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-06-28#mercenario_st_place"
"105","toondoslav",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"Dredge","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-06-28#toondoslav_nd_place"
"106","Curtisaxel",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"Spirits","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-06-28#curtisaxel_rd_place"
"107","CNewman",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"Goblins","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-06-28#cnewman_th_place"
"108","no_lyfe",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"Mono Red Prowess","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-06-28#no_lyfe_th_place"
"109","fingers1991",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"Burn","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-06-28#fingers_th_place"
"110","sheastrausman",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"Temur Control","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-06-28#sheastrausman_th_place"
