"","CardNames","DeckCount","WinrateAverage"
"1","Steam Vents",229,70.9
"2","Lightning Bolt",224,70.5
"3","Scalding Tarn",219,70.8
"4","Misty Rainforest",186,69.9
"5","Ragavan, Nimble Pilferer",171,69.7
"6","Flooded Strand",170,70.2
"7","Otawara, Soaring City",154,69.7
"8","Spell Pierce",149,71.1
"9","Boseiju, Who Endures",149,69.5
"10","Mishra's Bauble",148,70
"11","Island",143,69.9
"12","Forest",142,68.9
"13","Expressive Iteration",137,70.2
"14","Dragon's Rage Channeler",136,70
"15","Mountain",135,70.3
"16","Polluted Delta",124,69.5
"17","Unholy Heat",123,70.1
"18","Spirebluff Canal",123,69.5
"19","Fiery Islet",121,69.3
"20","Wooded Foothills",115,71.3
"21","Ledger Shredder",106,70.1
"22","Bloodstained Mire",104,70.5
"23","Stomping Ground",103,71
"24","Arid Mesa",101,71.6
"25","Consider",99,69.8
"26","Urza's Saga",98,69.7
"27","Sacred Foundry",91,70.7
"28","Swamp",90,69.4
"29","Counterspell",89,70.1
"30","Teferi, Time Raveler",79,71.9
"31","Breeding Pool",79,70
"32","Hallowed Fountain",77,71
"33","Blood Crypt",76,71.9
"34","Plains",76,70.1
"35","Murktide Regent",74,69.4
"36","Fury",73,69.6
"37","Snow-Covered Island",70,70
"38","Fable of the Mirror-Breaker",70,71.7
"39","Spell Snare",65,69.5
"40","Springleaf Drum",65,69.5
"41","Temple Garden",63,69.3
"42","Verdant Catacombs",63,67.9
"43","Windswept Heath",60,69.1
"44","Shadowspear",58,70.2
"45","Underworld Breach",57,70.8
"46","Wrenn and Six",57,72.3
"47","Leyline Binding",56,70.8
"48","Ketria Triome",54,72.3
"49","Prismatic Ending",52,71.5
"50","Force of Negation",52,70.3
