"","presence","winrate","low_winrate","comb_presence_winrate","meta_score"
"Tiers 1",Izzet Murktide - Hammer Time - Yawgmoth - Footfalls - Creativity Combo - Rakdos Scam,Creativity Combo - Grixis Shadow - Jeskai Control,Creativity Combo - Izzet Murktide - Footfalls - Hammer Time - Jeskai Breach Value,Creativity Combo - Izzet Murktide - Hammer Time - Footfalls - Jeskai Breach Value,Creativity Combo - Izzet Murktide - Hammer Time - Footfalls - Jeskai Breach Value
"Tiers 1.5",Jeskai Breach Value - Amulet Titan - Mono Red Saga - Blue Living End,Izzet Prowess - Domain Zoo - Jeskai Prowess - Jeskai Breach Value - Merfolk - Footfalls - Hammer Time - Azorius Control - Underworld Breach Combo - Dredge,Yawgmoth - Rakdos Scam - Mono Red Saga - Amulet Titan - Merfolk - Jeskai Prowess - Grixis Shadow - Domain Zoo,Yawgmoth - Rakdos Scam - Grixis Shadow - Mono Red Saga - Jeskai Control - Amulet Titan - Jeskai Prowess - Merfolk - Domain Zoo,Yawgmoth - Rakdos Scam - Grixis Shadow - Mono Red Saga - Jeskai Control - Amulet Titan - Jeskai Prowess - Merfolk - Domain Zoo
"Tiers 2",Omnath Scapeshift - Merfolk - Burn - Green Tron - Mill - Elementals - Jeskai Prowess - Jund Saga - Domain Zoo - Azorius Control - Grixis Shadow - Underworld Breach Combo,Jund Saga - Mono Red Saga - Omnath Scapeshift - Izzet Murktide - Amulet Titan - Rakdos Scam - Yawgmoth - Mill - Blue Living End,Omnath Scapeshift - Jund Saga - Blue Living End - Jeskai Control - Mill - Azorius Control - Izzet Prowess - Burn - Underworld Breach Combo - Elementals,Omnath Scapeshift - Izzet Prowess - Jund Saga - Azorius Control - Blue Living End - Mill - Underworld Breach Combo,Omnath Scapeshift - Izzet Prowess - Jund Saga - Azorius Control - Blue Living End - Mill - Underworld Breach Combo
"Tiers 2.5",Izzet Prowess - Jeskai Control - Dredge - Temur Saga,Temur Saga - Burn - Elementals - Green Tron,Green Tron - Dredge - Temur Saga,Dredge - Burn - Elementals - Green Tron - Temur Saga,Dredge - Burn - Elementals - Green Tron - Temur Saga
