"","CardNames","DeckCount","WinrateAverage"
"1","Engineered Explosives",186,69.1
"2","Mystical Dispute",156,69.9
"3","Flusterstorm",147,71.3
"4","Unlicensed Hearse",121,69.8
"5","Blood Moon",120,69.9
"6","Force of Vigor",117,69.2
"7","Endurance",112,69.2
"8","Dress Down",110,70.3
"9","Pithing Needle",90,69.1
"10","Veil of Summer",80,70.3
"11","Jegantha, the Wellspring",77,70.3
"12","Subtlety",77,69
"13","Fury",72,69.7
"14","Abrade",70,68.5
"15","Relic of Progenitus",67,68.7
"16","Boseiju, Who Endures",64,71.8
"17","Alpine Moon",61,69.4
"18","Chalice of the Void",60,69.2
"19","Sanctifier en-Vec",57,69.5
"20","Orvar, the All-Form",56,70.4
"21","Leyline of the Void",53,70
"22","Wear // Tear",52,71.5
"23","Spell Pierce",52,71.4
"24","Hallowed Moonlight",50,71.2
"25","Path to Exile",50,70.1
"26","Haywire Mite",48,66.4
"27","Thoughtseize",43,68.3
"28","Necromentia",40,68.1
"29","March of Otherworldly Light",40,69.7
"30","Seasoned Pyromancer",39,68.9
"31","Drannith Magistrate",39,69.5
"32","Fatal Push",37,69.8
"33","Brotherhood's End",37,68.5
"34","Hidetsugu Consumes All",34,70
"35","Soul-Guide Lantern",31,70.8
"36","Tormod's Crypt",27,68.7
"37","Scavenging Ooze",27,68.2
"38","Rest in Peace",26,69.3
"39","Nature's Claim",25,76.3
"40","The Stone Brain",25,66.3
"41","Prismatic Ending",24,72.4
"42","Tourach, Dread Cantor",24,67.9
"43","Blacksmith's Skill",24,69.1
"44","Leyline of Sanctity",24,68.5
"45","Magus of the Moon",24,68.4
"46","Void Mirror",24,68.8
"47","Ensnaring Bridge",22,66.9
"48","Shattering Spree",22,69.1
"49","Aether Gust",21,75.6
"50","Outland Liberator",21,69.4
