"","Artist","NoCopies","Winrate"
"1","Christopher Rush",933,0.633
"2","John Avon",816,0.642
"3","Anson Maddocks",697,0.65
"4","Mark Poole",611,0.663
"5","Kaja Foglio",567,0.637
"6","Rob Alexander",461,0.64
"7","Richard Thomas",424,0.65
"8","Greg Staples",422,0.652
"9","Steven Belledin",395,0.661
"10","Bastien L. Deharme",389,0.646
"11","Svetlin Velinov",382,0.657
"12","Jesper Myrfors",382,0.641
"13","Dan Scott",353,0.662
"14","Rebecca Guay",309,0.668
"15","Vance Kovacs",283,0.656
"16","Jonas De Ro",283,0.653
"17","Marc Simonetti",268,0.641
"18","Dan Frazier",268,0.648
"19","Slawomir Maniak",264,0.651
"20","Alex Horley-Orlandelli",262,0.636
"21","Douglas Shuler",259,0.647
"22","Greg Hildebrandt",210,0.63
"23","Thomas M. Baxa",207,0.64
"24","Colin Boyer",203,0.672
"25","Kev Walker",186,0.629
"26","Mark Tedin",185,0.652
"27","Mathias Kollros",182,0.637
"28","Matt Thompson",179,0.647
"29","Irina Nordsol",178,0.644
"30","Paolo Parente",177,0.635
"31","David Gaillet",171,0.653
"32","Joseph Meehan",163,0.632
"33","Filip Burburan",162,0.638
"34","Ben Thompson",162,0.639
"35","Raoul Vitale",158,0.645
"36","Lawrence Snelly",155,0.652
"37","Eric Fortune",154,0.655
"38","Mike Ploog",145,0.663
"39","Ron Spencer",144,0.631
"40","Matt Stewart",110,0.645
"41","Ben Wootten",108,0.631
"42","Ron Spears",107,0.645
"43","Raymond Swanland",106,0.678
"44","Daarken",106,0.63
"45","Johannes Voss",104,0.663
"46","Allen Williams",103,0.653
"47","Jim Nelson",103,0.639
"48","Christopher Moeller",102,0.623
"49","Sidharth Chaturvedi",100,0.66
"50","Zoltan Boros",100,0.64
"51","James Wong",100,0.616
"52","Jesper Ejsing",100,0.637
"53","Lindsey Look",98,0.653
"54","Craig J Spearing",96,0.61
"55","Anastasia Ovchinnikova",93,0.657
"56","Dave Allsop",93,0.632
"57","Vincent Proce",92,0.616
"58","YW Tang",89,0.656
"59","Eytan Zana",86,0.659
"60","Tom Kyffin",84,0.61
"61","Terese Nielsen",81,0.627
"62","Massimilano Frezzato",80,0.624
"63","Nils Hamm",75,0.672
"64","Howard Lyon",72,0.607
"65","Magali Villeneuve",70,0.649
"66","Pete Venters",69,0.606
"67","Winona Nelson",65,0.634
"68","Glen Angus",64,0.629
"69","Jeremy Jarvis",64,0.64
"70","Franz Vohwinkel",63,0.652
"71","James Paick",61,0.656
"72","Eric Peterson",60,0.601
"73","Mike Raabe",59,0.73
"74","Izzy",59,0.624
"75","Randy Gallegos",59,0.662
"76","Dany Orizio",59,0.629
"77","Daniel Ljunggren",57,0.681
"78","Dave Kendall",57,0.649
"79","Efrem Palacios",56,0.609
"80","Fred Hooper",55,0.639
"81","Adam Paquette",54,0.684
"82","Anthony S. Waters",52,0.631
"83","Daren Bader",51,0.723
"84","Gabor Szikszai",48,0.579
"85","Michael Sutfin",47,0.661
"86","Tom Wänerstrand",47,0.612
"87","Kieran Yanner",46,0.623
"88","Dave Dorman",44,0.604
"89","Pat Morrissey",43,0.727
"90","Miguel Mercado",42,0.64
"91","Ryan Pancoast",41,0.617
"92","Omar Rayyan",40,0.6
"93","Sandra Everingham",40,0.612
"94","Trevor Claxton",39,0.612
"95","Randy Vargas",37,0.667
"96","Lars Grant-West",37,0.611
"97","Bryan Talbot",36,0.681
"98","DiTerlizzi",36,0.648
"99","Mark Zug",36,0.635
"100","Paul Lee",33,0.64
"101","Warren Mahy",32,0.621
"102","Heonhwa Choe",32,0.615
"103","Michael Danza",32,0.615
"104","Adam Rex",31,0.701
"105","David Martin",31,0.712
"106","Ravenna Tran",31,0.621
"107","Tony Szczudlo",31,0.628
"108","Jason Felix",31,0.589
"109","James Ryman",31,0.65
"110","Luca Zontini",30,0.649
"111","Steve White",30,0.625
"112","Brad Rigney",29,0.612
"113","Brian Despain",28,0.741
"114","E. M. Gist",28,0.609
"115","Joe Slucher",28,0.5
"116","Heather Hudson",27,0.614
"117","Darrell Riche",26,0.696
"118","Aaron Miller",26,0.648
"119","Lucas Graciano",24,0.662
"120","Randis Albion",24,0.667
"121","Robbie Trevino",24,0.5
"122","Matt Cavotta",22,0.674
"123","Jaime Jones",22,0.629
"124","Liam Sharp",22,0.596
"125","Wesley Burt",20,0.6
"126","Justin Hampton",20,0.6
"127","Ralph Horsley",18,0.603
"128","Don Hazeltine",17,0.618
"129","Titus Lunter",16,0.689
"130","Piotr Dura",16,0.598
"131","Zack Stella",16,0.593
"132","Daniel Gelon",16,0.615
"133","Doug Chaffee",16,0.615
"134","Paul Scott Canavan",16,0.615
"135","Wayne England",14,0.619
"136","Rick Emond",14,0.63
"137","Chris Seaman",12,0.714
"138","Nicholas Gregory",12,0.63
"139","Martina Fackova",11,0.683
"140","Ilse Gort",11,0.682
"141","Taylor Ingvarsson",10,0.736
"142","Jason A. Engle",9,0.605
"143","Jeff Miracola",8,0.733
"144","Cristi Balanescu",8,0.643
"145","April Lee",8,0.6
"146","Lucas Staniec",7,0.733
"147","Hideaki Takamura",7,0.615
"148","Cyril Van Der Haegen",7,0.533
"149","Igor Kieryluk",7,0.679
"150","Joel Thomas",6,0.63
"151","Deruchenko Alexander",6,0.5
"152","Whit Brachna",6,0.5
"153","Anna Steinbauer",5,0.639
"154","Johann Bodin",5,0.8
"155","Jakub Kasper",5,0.579
"156","Alayna Danner",5,0.5
"157","Jeff Easley",4,0.889
"158","Martina Pilcerova",4,0.75
"159","Francisco Miyara",4,0.63
"160","Ryan Yee",4,0.542
"161","Scott Murphy",4,0.667
"162","Denman Rooke",4,0.667
"163","Jonathan Kuo",4,0.667
"164","Hector Ortiz",4,0.667
"165","Milivoj Ćeran",4,0.571
"166","Alan Pollack",3,0.55
"167","Erica Yang",3,0.55
"168","Even Amundsen",3,0.611
"169","Mike Bierek",3,0.571
"170","Evyn Fong",3,0.571
"171","Scott Kirschner",3,0.571
"172","Justin Sweet",2,0.75
"173","Anthony Francisco",2,0.583
"174","Sung Choi",2,0.538
"175","Jana Schirmer & Johannes Voss",2,0.5
"176","Tyler Walpole",2,0.5
"177","David Rapoza",1,0.8
"178","Jeff Laubenstein",1,0.714
"179","Hannibal King",1,0.714
"180","Bryon Wackwitz",1,0.667
"181","Sam Burley",1,0.5
"182","Mark Behm",1,0.5
"183","Carl Critchlow",1,0.5
"184","Ekaterina Burmak",1,0.5
