"","presence","winrate","low_winrate","comb_presence_winrate","meta_score"
"Tiers 1",Atog   Affinity - Dimir Faeries,Azorius Familiars - Mono   Blue,Mono   Blue - Azorius Familiars - Dimir Faeries,Atog   Affinity - Dimir Faeries,Atog   Affinity - Dimir Faeries
"Tiers 1.5",Bogles - Jeskai Ephemerate - Izzet Faeries - Orzhov Pestilence,Ephemerate   Tron - Jund Midrange - Dimir Faeries - Izzet Faeries - Orzhov Pestilence,Atog   Affinity - Ephemerate   Tron - Izzet Faeries - Bogles - Orzhov Pestilence,Mono   Blue - Azorius Familiars - Bogles - Ephemerate   Tron - Izzet Faeries - Orzhov Pestilence,Mono   Blue - Azorius Familiars - Bogles - Ephemerate   Tron - Izzet Faeries - Orzhov Pestilence
"Tiers 2",Mono   Blue - Ephemerate   Tron - Mono   Green   Aggro - Azorius Familiars - Burn - Mono Green Elves - Jund Midrange - Boros Bully / Flashback,Atog   Affinity - Bogles - Mono Green Elves - Burn - Boros Bully / Flashback - Mono   Green   Aggro - Jeskai Ephemerate,Jund Midrange - Jeskai Ephemerate - Mono   Green   Aggro - Burn - Mono Green Elves - Boros Bully / Flashback,Jeskai Ephemerate - Mono   Green   Aggro - Jund Midrange - Burn - Mono Green Elves,Jeskai Ephemerate - Mono   Green   Aggro - Jund Midrange - Burn - Mono Green Elves
"Tiers 2.5",Mono Black Devotion,Mono Black Devotion,Mono Black Devotion,Boros Bully / Flashback - Mono Black Devotion,Boros Bully / Flashback - Mono Black Devotion
