"","CardNames","DeckCount","WinrateAverage"
"1","Hydroblast",93,64.3
"2","Blue Elemental Blast",88,65.7
"3","Pyroblast",88,64.2
"4","Dispel",79,66.2
"5","Duress",67,64
"6","Reaping the Graves",62,63.6
"7","Krark-Clan Shaman",62,64
"8","Relic of Progenitus",61,65.5
"9","Red Elemental Blast",54,64.3
"10","Fiery Cannonade",51,63.8
"11","Cast Down",43,61.9
"12","Ancient Grudge",42,64.6
"13","Chainer's Edict",41,64.3
"14","Suffocating Fumes",41,66.7
"15","Dust to Dust",40,64.8
"16","Stormbound Geist",39,66.7
"17","Echoing Truth",35,66
"18","Okiba-Gang Shinobi",33,64.5
"19","Gut Shot",32,64.1
"20","Gorilla Shaman",26,62.6
"21","Weather the Storm",25,63.9
"22","Nihil Spellbomb",25,65.2
"23","Stonehorn Dignitary",21,62.7
"24","Viridian Longbow",20,60.6
"25","Lifelink",20,62.4
"26","Lone Missionary",19,62.8
"27","Gleeful Sabotage",18,61.7
"28","Unexpected Fangs",17,66.4
"29","Young Wolf",17,62.6
"30","Fangren Marauder",17,65.3
"31","Flaring Pain",15,62.5
"32","Standard Bearer",15,60.2
"33","Divest",15,61.3
"34","Electrickery",14,66.7
"35","Prismatic Strands",12,60.5
"36","Essence Harvest",12,57.5
"37","Smash to Smithereens",12,62
"38","Revoke Existence",12,69.8
"39","Annul",11,68.8
"40","Curfew",11,69.3
"41","Crimson Acolyte",11,65.3
"42","Scattershot Archer",11,59.5
"43","Spidersilk Armor",10,60
"44","Thorn of the Black Rose",10,71.4
"45","Wrap in Vigor",9,61
"46","Bonder's Ornament",9,63.9
"47","Circle of Protection: Red",9,60.3
"48","Shenanigans",9,65.6
"49","Abrade",8,66
"50","Martyr of Ashes",8,61.5
