"","CardNames","DeckCount","WinrateAverage"
"1","Watcher for Tomorrow",1,90
"2","Hengegate Pathway",1,90
"3","Power Conduit",1,90
"4","Phyrexia's Core",1,90
"5","Emeria's Call",2,83.3
"6","Arcbound Ravager",2,83.3
"7","Arcbound Worker",2,83.3
"8","Hangarback Walker",2,83.3
"9","Animation Module",2,83.3
"10","The Ozolith",2,83.3
"11","Throne of Geth",2,83.3
"12","Hardened Scales",2,83.3
"13","Cragcrown Pathway",2,83.3
"14","Llanowar Reborn",2,83.3
"15","Power Depot",2,83.3
"16","Zabaz, the Glimmerwasp",2,83.3
"17","Deputy of Detention",2,83.3
"18","Drannith Magistrate",2,83.3
"19","Knight of Autumn",2,83.3
"20","Sanctifier en-Vec",2,83.3
"21","Soulherder",2,83.3
"22","Stonehorn Dignitary",2,83.3
"23","Thassa, Deep-Dwelling",2,83.3
"24","Venser, Shaper Savant",2,83.3
"25","Elite Spellbinder",2,82.4
"26","Maul of the Skyclaves",2,82.4
"27","Crypt Incursion",2,81
"28","Ancient Stirrings",3,80
"29","Welding Jar",3,80
"30","Forked Bolt",1,80
"31","Gut Shot",1,80
"32","Sword of Feast and Famine",4,79.4
"33","Ruin Crab",3,78.6
"34","Archive Trap",3,78.6
"35","Surgical Extraction",3,78.6
"36","Visions of Beyond",3,78.6
"37","Mesmeric Orb",3,78.6
"38","Oboro, Palace in the Clouds",3,78.6
"39","Unmoored Ego",2,77.8
"40","Abrupt Decay",2,77.8
"41","Fractured Sanity",2,77.8
"42","Kabira Crossroads",1,77.8
"43","Ephemerate",7,77.6
"44","Waker of Waves",4,77.4
"45","Hedron Crab",4,77.1
"46","Prismatic Ending",10,76.8
"47","Batterskull",9,76.7
"48","Archmage's Charm",8,76.6
"49","Eladamri's Call",4,76.5
"50","Glimpse the Unthinkable",2,76.5
