"","presence","winrate","low_winrate","comb_presence_winrate","meta_score"
"Tiers 1",Izzet Delver - Mono White Dungeon - Elves,Bant control - Esper Stoneblade,Elves - Izzet Delver - Mono White Dungeon,Izzet Delver - Mono White Dungeon - Elves,Izzet Delver - Mono White Dungeon - Elves
"Tiers 1.5",Reanimator - 8-cast - Selesnya Depths - Temur Delver - 4c Control,Boros Dungeon - Death & Taxes - Mono Red Painter - Elves - Selesnya Depths - Maverick - Mono Red Prison,Bant control - Selesnya Depths - Boros Dungeon - Mono Red Painter - Reanimator - 8-cast - Temur Delver - Esper Stoneblade - 4c Control,Selesnya Depths - Bant control - Boros Dungeon - Reanimator - Mono Red Painter - 8-cast - Temur Delver,Selesnya Depths - Bant control - Boros Dungeon - Reanimator - Mono Red Painter - 8-cast - Temur Delver
"Tiers 2",Mono Red Painter - Oops ! All Spells - Boros Dungeon - Doomsday - Sneak & Show - Death & Taxes - Bant control - Mono Red Prison - Birgi Storm,Temur Delver - Doomsday - Oops ! All Spells - 4c Control - Birgi Storm - Mono White Dungeon - 8-cast - Izzet Delver - Reanimator,Death & Taxes - Oops ! All Spells - Doomsday - Mono Red Prison - Birgi Storm - Maverick,4c Control - Esper Stoneblade - Oops ! All Spells - Death & Taxes - Doomsday - Mono Red Prison - Birgi Storm - Maverick,4c Control - Esper Stoneblade - Oops ! All Spells - Death & Taxes - Doomsday - Mono Red Prison - Birgi Storm - Maverick
"Tiers 2.5",Esper Stoneblade - Maverick - Cephalid breakfast,Sneak & Show - Cephalid breakfast,Sneak & Show - Cephalid breakfast,Sneak & Show - Cephalid breakfast,Sneak & Show - Cephalid breakfast
