"","presence","winrate","low_winrate","comb_presence_winrate","meta_score"
"Tiers 1",WURG Control - 5 Color Turbo Tibalt - Izzet Prowess - Hammer Time,Mill - Shadow Prowess - Jund Turbo Tibalt - Oops All Spells,Shadow Prowess - WURG Control - Hammer Time - 5 Color Turbo Tibalt,WURG Control - 5 Color Turbo Tibalt - Shadow Prowess - Hammer Time,WURG Control - 5 Color Turbo Tibalt - Shadow Prowess - Hammer Time
"Tiers 1.5",Heliod Combo - Spirits - Shadow Prowess - Burn - Humans - Mardu Shadow,Mardu Shadow - Bogles - WURG Control - Hammer Time - Spirits - Humans - 5 Color Turbo Tibalt - Burn,Spirits - Jund Turbo Tibalt - Mardu Shadow - Humans - Burn - Izzet Prowess - Heliod Combo - Mill - Oops All Spells,Spirits - Izzet Prowess - Heliod Combo - Burn - Humans - Jund Turbo Tibalt - Mardu Shadow,Spirits - Izzet Prowess - Heliod Combo - Burn - Humans - Jund Turbo Tibalt - Mardu Shadow
"Tiers 2",Trickery Combo - Rakdos Midrange - Jund Turbo Tibalt - Mono White Taxes - Green Tron - Oops All Spells - Electro Balance - Grinding Breach - Giants - Ad Nauseam,Green Tron - Mono White Taxes - Trickery Combo - Obosh Aggro - Izzet Prowess - Heliod Combo - Electro Balance - Rakdos Midrange - Grinding Breach,Trickery Combo - Green Tron - Bogles - Mono White Taxes - Rakdos Midrange,Trickery Combo - Mill - Oops All Spells - Rakdos Midrange - Green Tron - Mono White Taxes - Bogles,Trickery Combo - Mill - Oops All Spells - Rakdos Midrange - Green Tron - Mono White Taxes - Bogles
"Tiers 2.5",Bogles - Mill - Obosh Aggro,Giants - Ad Nauseam,Electro Balance - Grinding Breach - Obosh Aggro - Giants - Ad Nauseam,Electro Balance - Grinding Breach - Obosh Aggro - Giants - Ad Nauseam,Electro Balance - Grinding Breach - Obosh Aggro - Giants - Ad Nauseam
