"","CardNames","DeckCount","WinrateAverage"
"1","Force of Negation",145,68.4
"2","Surgical Extraction",141,67.7
"3","Pyroblast",130,67.3
"4","Hydroblast",95,68
"5","Meltdown",89,66.4
"6","Leyline of the Void",75,66.9
"7","Faerie Macabre",69,65.8
"8","Containment Priest",66,65.5
"9","Counterbalance",66,68.6
"10","Red Elemental Blast",60,66.8
"11","Walking Ballista",46,69
"12","Flusterstorm",46,67.3
"13","Grafdigger's Cage",45,64.6
"14","Loran of the Third Path",45,65.3
"15","Swords to Plowshares",43,68.9
"16","Carpet of Flowers",41,64.6
"17","Plague Engineer",40,67.7
"18","Abrade",35,65.5
"19","Chalice of the Void",32,65.1
"20","True-Name Nemesis",30,67.8
"21","Blue Elemental Blast",30,67.5
"22","Unchained Berserker",29,68.1
"23","Snuff Out",29,65.8
"24","Serenity",29,64.9
"25","Fury",28,68.5
"26","Empty-Shrine Kannushi",27,67.7
"27","Thoughtseize",25,64
"28","Gemstone Caverns",24,70.2
"29","Force of Vigor",24,68.4
"30","Prismatic Ending",23,68.4
"31","Soul-Guide Lantern",22,68.9
"32","Pithing Needle",21,65.9
"33","Magus of the Moon",20,63.4
"34","Mindbreak Trap",20,64.4
"35","Dismember",20,70.7
"36","Endurance",20,65.2
"37","Aven Mindcensor",20,67.6
"38","Archon of Absolution",19,64.5
"39","Brazen Borrower",19,71.5
"40","Price of Progress",19,70.9
"41","Haywire Mite",19,74.4
"42","End the Festivities",17,63.8
"43","Wear // Tear",17,67.3
"44","Ethersworn Canonist",17,72.8
"45","Unlicensed Hearse",17,64.4
"46","Null Rod",17,64
"47","Brotherhood's End",16,64.8
"48","Empty the Warrens",16,64.1
"49","Blood Moon",16,71.2
"50","Dauthi Voidwalker",16,60.8
