"","CardNames","DeckCount","WinrateAverage"
"1","Ledger Shredder",1,100
"2","Sylvan Safekeeper",1,100
"3","Flagstones of Trokair",1,100
"4","Teferi, Hero of Dominaria",3,80
"5","Abrade",1,77.8
"6","Remorseful Cleric",1,77.8
"7","Rain of Filth",2,76.9
"8","Veil of Summer",2,76.9
"9","Infernal Tutor",4,76
"10","Tendrils of Agony",4,76
"11","Metallic Rebuke",12,75.9
"12","Spire of Industry",13,75.3
"13","Vault of Whispers",2,75
"14","Breeding Pool",1,75
"15","Overgrown Tomb",1,75
"16","Berserk",1,75
"17","Cunning Wish",1,75
"18","Counterspell",1,75
"19","Glacial Floodplain",1,75
"20","Ketria Triome",1,75
"21","Spara's Headquarters",1,75
"22","Dark Confidant",1,75
"23","Liliana of the Veil",1,75
"24","Castle Locthwain",1,75
"25","Tourach, Dread Cantor",1,75
"26","Hive of the Eye Tyrant",1,75
"27","Serra's Sanctum",1,75
"28","Energy Field",1,75
"29","Engineered Plague",1,75
"30","Sterling Grove",1,75
"31","Humility",1,75
"32","Argothian Enchantress",1,75
"33","Trial of Ambition",1,75
"34","Utopia Sprawl",1,75
"35","Estrid's Invocation",1,75
"36","Hall of Heliod's Generosity",1,75
"37","Omen of the Sun",1,75
"38","Omen of the Sea",1,75
"39","Rest in Peace",1,75
"40","Solitary Confinement",1,75
"41","Colossal Skyturtle",1,75
"42","Artificer Class",1,75
"43","Meticulous Excavation",1,75
"44","Liquimetal Torque",1,75
"45","Cloud of Faeries",1,75
"46","Third Path Iconoclast",1,75
"47","Tainted Pact",1,75
"48","Dance of the Dead",4,74.1
"49","Sejiri Steppe",7,73.7
"50","Pithing Needle",21,73.5
