"","Artist","NoCopies","Winrate"
"1","Rob Alexander",1213,0.673
"2","Christopher Rush",1187,0.671
"3","Terese Nielsen",968,0.667
"4","Mark Tedin",735,0.666
"5","April Lee",597,0.669
"6","Kaja Foglio",552,0.674
"7","John Stanko",539,0.663
"8","Anastasia Ovchinnikova",525,0.659
"9","Donato Giancola",499,0.662
"10","Jeff A. Menges",493,0.665
"11","Nils Hamm",476,0.667
"12","Jesper Myrfors",469,0.654
"13","Colin MacNeil",451,0.671
"14","Una Fricker",442,0.669
"15","Kev Walker",437,0.668
"16","Ryan Pancoast",434,0.675
"17","Brian Snõddy",433,0.676
"18","Matthew D. Wilson",423,0.687
"19","Shelly Wan",377,0.669
"20","Steven Belledin",366,0.667
"21","Matt Stewart",360,0.678
"22","Cliff Childs",337,0.679
"23","Philip Straub",335,0.673
"24","Paul Scott Canavan",323,0.675
"25","Martina Fackova",322,0.684
"26","Lucas Graciano",316,0.682
"27","Chippy",309,0.682
"28","Adam Rex",295,0.665
"29","rk post",271,0.653
"30","Joseph Weston",268,0.675
"31","Marta Nael",255,0.666
"32","Evan Shipard",246,0.67
"33","Eric Deschamps",242,0.679
"34","Mark Zug",242,0.648
"35","Titus Lunter",238,0.686
"36","Anson Maddocks",236,0.668
"37","Aleksi Briclot",226,0.658
"38","Nicholas Gregory",215,0.669
"39","Mike Ploog",209,0.672
"40","Mark Poole",201,0.667
"41","Randy Vargas",195,0.678
"42","Ron Spears",188,0.664
"43","Sandra Everingham",183,0.667
"44","Daniel Ljunggren",182,0.668
"45","Volkan Baǵa",177,0.666
"46","Izzy",173,0.693
"47","Igor Kieryluk",160,0.644
"48","Vincent Proce",158,0.646
"49","Pete Venters",157,0.696
"50","Julian Kok Joon Wen",152,0.668
"51","Dan Frazier",149,0.675
"52","John Avon",146,0.736
"53","Nicola Leonard",140,0.664
"54","David Palumbo",136,0.671
"55","Richard Thomas",136,0.667
"56","Robert Bliss",135,0.672
"57","Greg Hildebrandt",129,0.675
"58","Rebecca Guay",126,0.662
"59","John Zeleznik",122,0.682
"60","Martina Pilcerova",117,0.698
"61","Vance Kovacs",113,0.657
"62","Scott M. Fischer",108,0.655
"63","Douglas Shuler",102,0.639
"64","Carl Critchlow",95,0.653
"65","Margaret Organ-Kean",93,0.67
"66","Andrew Mar",91,0.651
"67","Gabor Szikszai",88,0.648
"68","Sidharth Chaturvedi",86,0.629
"69","Jeff Laubenstein",86,0.692
"70","Raoul Vitale",85,0.669
"71","Tim Hildebrandt",84,0.692
"72","Dave DeVries",83,0.633
"73","Joseph Meehan",83,0.636
"74","Chris Rallis",82,0.661
"75","Jesper Ejsing",80,0.677
"76","Svetlin Velinov",79,0.628
"77","Erica Yang",79,0.673
"78","Jana Schirmer & Johannes Voss",78,0.669
"79","Filip Burburan",78,0.622
"80","Mike Dringenberg",76,0.711
"81","David Rapoza",74,0.647
"82","Mike Bierek",73,0.664
"83","Zack Stella",73,0.664
"84","Franz Vohwinkel",70,0.66
"85","Christopher Moeller",70,0.638
"86","Sam Burley",69,0.663
"87","Jason Chan",69,0.647
"88","Marcela Medeiros",68,0.649
"89","Cliff Nielsen",68,0.652
"90","Greg Simanson",65,0.704
"91","Iain McCaig",65,0.619
"92","Anthony S. Waters",64,0.676
"93","Dany Orizio",64,0.631
"94","Chris Rahn",63,0.629
"95","Livia Prima",62,0.727
"96","Min Yum",62,0.693
"97","Andreas Zafiratos",62,0.659
"98","Val Mayerik",61,0.696
"99","Howard Lyon",56,0.679
"100","James Paick",56,0.634
"101","Lorenzo Mastroianni",53,0.676
"102","Randy Gallegos",52,0.704
"103","Marcela Bolívar",52,0.634
"104","Greg Staples",50,0.684
"105","Lucas Staniec",49,0.632
"106","Tom Wänerstrand",49,0.682
"107","Daarken",48,0.653
"108","Dmitry Burmak",48,0.626
"109","Jonas De Ro",48,0.653
"110","D. Alexander Gregory",45,0.647
"111","Yeong-Hao Han",43,0.688
"112","Kari Christensen",43,0.664
"113","Jerry Tiritilli",43,0.643
"114","Andrew Goldhawk",41,0.675
"115","Lawrence Snelly",40,0.723
"116","Yongjae Choi",40,0.66
"117","Ron Spencer",38,0.661
"118","Adam Paquette",37,0.621
"119","Stephan Martiniere",36,0.733
"120","Chris Ostrowski",36,0.67
"121","Scott Murphy",35,0.627
"122","Jason Rainville",35,0.646
"123","DiTerlizzi",33,0.706
"124","Lake Hurwitz",33,0.635
"125","Alayna Danner",31,0.684
"126","Jim Nelson",29,0.715
"127","Amy Weber",28,0.651
"128","Eric Fortune",27,0.643
"129","Pat Morrissey",27,0.604
"130","Wayne Reynolds",27,0.688
"131","Matt Cavotta",26,0.62
"132","Richard Kane Ferguson",25,0.711
"133","Mark Brill",25,0.633
"134","Thomas M. Baxa",24,0.644
"135","Shishizaru",24,0.644
"136","Bastien L. Deharme",24,0.645
"137","Cyril Van Der Haegen",23,0.672
"138","Jehan Choo",23,0.625
"139","Sarah Finnigan",21,0.709
"140","Victor Adame Minguez",21,0.683
"141","Tomasz Jedruszek",21,0.642
"142","Magali Villeneuve",21,0.575
"143","Adrian Smith",20,0.676
"144","Larry MacDougall",20,0.644
"145","Johannes Voss",19,0.648
"146","Lie Setiawan",18,0.623
"147","Susan Van Camp",17,0.605
"148","Seb McKinnon",17,0.631
"149","Tom Kyffin",16,0.644
"150","Wisnu Tan",16,0.686
"151","Alex Konstad",16,0.633
"152","Gary Ruddell",15,0.667
"153","Drew Tucker",15,0.623
"154","Nicholas Elias",15,0.615
"155","Tomas Giorello",14,0.636
"156","Cristi Balanescu",13,0.708
"157","Jeremy Jarvis",13,0.658
"158","Steve Prescott",13,0.679
"159","Jeremy Enecio",13,0.618
"160","Ryan Yee",13,0.622
"161","Heather Hudson",12,0.708
"162","Xavier Ribeiro",12,0.7
"163","David Hudnut",12,0.722
"164","Michael Komarck",12,0.719
"165","Yigit Koroglu",12,0.667
"166","Micah Epstein",12,0.706
"167","Melissa A. Benson",12,0.565
"168","Jean-Sébastien Rossbach",10,0.676
"169","Jaime Jones",10,0.63
"170","Tia Masic",10,0.613
"171","Kieran Yanner",10,0.625
"172","Anna Steinbauer",9,0.698
"173","Jeff Miracola",9,0.588
"174","Johann Bodin",9,0.679
"175","Anthony Francisco",8,0.737
"176","Stephen Daniele",8,0.741
"177","Ekaterina Burmak",8,0.645
"178","Lars Grant-West",8,0.667
"179","Daren Bader",7,0.6
"180","Wesley Burt",6,0.633
"181","Richard Wright",6,0.595
"182","Todd Lockwood",6,0.647
"183","Steve Argyle",6,0.647
"184","Raymond Swanland",6,0.6
"185","Fred Fields",6,0.5
"186","Tyler Jacobson",6,0.619
"187","Zezhou Chen",5,0.676
"188","Mark Behm",5,0.636
"189","Justin Hampton",5,0.667
"190","Anthony Jones",5,0.676
"191","Caio Monteiro",5,0.588
"192","Bud Cook",5,0.619
"193","Craig J Spearing",5,0.583
"194","Piotr Dura",5,0.75
"195","Harold McNeill",4,0.733
"196","Zoltan Boros",4,0.645
"197","Bryan Talbot",4,0.714
"198","Dave Kendall",4,0.579
"199","Richard Whitters",4,0.667
"200","Dan Scott",4,0.7
"201","Ciruelo",4,0.75
"202","Stephen Tappin",4,0.571
"203","Bob Eggleton",4,0.571
"204","Karl Kopinski",4,0.571
"205","Jason A. Engle",4,0.571
"206","Sue Ellen Brown",4,0.5
"207","Yohann Schepacz",3,0.706
"208","Paolo Parente",3,0.667
"209","Tuan Duong Chu",3,0.636
