"","CardNames","DeckCount","WinrateAverage"
"1","Force of Will",187,67.2
"2","Brainstorm",172,66.9
"3","Ponder",160,67
"4","Lotus Petal",155,67.1
"5","Misty Rainforest",149,66.9
"6","Polluted Delta",147,67.6
"7","Flooded Strand",136,67.9
"8","Scalding Tarn",134,67.3
"9","Wasteland",130,66.9
"10","Volcanic Island",127,67
"11","Island",125,67
"12","Daze",118,68.7
"13","Ancient Tomb",114,67.2
"14","Mishra's Bauble",109,68.5
"15","Expressive Iteration",102,67.6
"16","Mystic Sanctuary",96,68
"17","Karakas",95,66
"18","Lightning Bolt",94,67.8
"19","Chrome Mox",91,66.9
"20","City of Traitors",90,66.3
"21","Underground Sea",88,68.2
"22","Murktide Regent",86,68.1
"23","Swords to Plowshares",85,65.1
"24","Cavern of Souls",84,66.9
"25","Delver of Secrets",79,68.2
"26","Dragon's Rage Channeler",78,68.5
"27","Eiganjo, Seat of the Empire",74,66.8
"28","Plains",71,66.7
"29","Touch the Spirit Realm",69,67.1
"30","Brazen Borrower",69,67.7
"31","Seasoned Dungeoneer",68,67.1
"32","White Plume Adventurer",67,67.5
"33","Palace Jailer",64,67.4
"34","Snow-Covered Island",64,67.5
"35","Solitude",63,67
"36","Urza's Saga",63,68.8
"37","Elite Spellbinder",55,68.9
"38","Emeria's Call",53,68.2
"39","Thoughtseize",52,67.2
"40","Steam Vents",52,67.7
"41","Tundra",51,66.3
"42","Archon of Emeria",50,68.1
"43","Pyroblast",47,66.7
"44","Marsh Flats",45,65.5
"45","Snuff Out",44,68.1
"46","Mox Opal",43,67.4
"47","Swamp",43,67.4
"48","Dark Ritual",42,66.3
"49","Verdant Catacombs",42,66.6
"50","Tropical Island",40,64.3
