"","CardNames","DeckCount","Winrate95Min"
"1","Haywire Mite",19,66
"2","Force of Negation",145,65.3
"3","Surgical Extraction",141,64.6
"4","Hydroblast",95,64.1
"5","Counterbalance",66,64
"6","Pyroblast",130,64
"7","Ethersworn Canonist",17,63.7
"8","Walking Ballista",46,63.3
"9","Swords to Plowshares",43,63.3
"10","Brazen Borrower",19,62.7
"11","Kappa Cannoneer",10,62.6
"12","Leyline of the Void",75,62.6
"13","Price of Progress",19,62.4
"14","Dismember",20,62.4
"15","Meltdown",89,62.4
"16","Gemstone Caverns",24,62.2
"17","Show and Tell",14,62.1
"18","Trinisphere",15,62.1
"19","Flusterstorm",46,61.8
"20","Red Elemental Blast",60,61.8
"21","Plague Engineer",40,61.6
"22","Gaea's Blessing",8,61.5
"23","Blood Moon",16,61.4
"24","Fury",28,61.2
"25","True-Name Nemesis",30,61
"26","Faerie Macabre",69,61
"27","Silence",10,60.9
"28","Unchained Berserker",29,60.9
"29","Soul-Guide Lantern",22,60.8
"30","Blue Elemental Blast",30,60.6
"31","Force of Vigor",24,60.5
"32","Containment Priest",66,60.5
"33","Prismatic Ending",23,60.4
"34","Empty-Shrine Kannushi",27,59.8
"35","Loran of the Third Path",45,59.4
"36","Abrade",35,59
"37","Grafdigger's Cage",45,58.9
"38","Sanctifier en-Vec",15,58.8
"39","Snuff Out",29,58.6
"40","Carpet of Flowers",41,58.5
"41","Helm of Obedience",7,58
"42","Aven Mindcensor",20,57.9
"43","Wear // Tear",17,57.8
"44","Chalice of the Void",32,57.8
"45","Serenity",29,57.8
"46","Pithing Needle",21,57.2
"47","Steely Resolve",7,56.9
"48","Endurance",20,56.4
"49","Thoughtseize",25,56.4
"50","Iona, Shield of Emeria",10,56.2
