"","CardNames","DeckCount","WinrateAverage"
"1","Engineered Explosives",330,73.6
"2","Flusterstorm",254,74.9
"3","Mystical Dispute",251,74.4
"4","Dress Down",202,74.3
"5","Unlicensed Hearse",188,73.3
"6","Blood Moon",178,73.5
"7","Endurance",177,74
"8","Pithing Needle",170,73.5
"9","Force of Vigor",164,73.8
"10","Veil of Summer",148,74.6
"11","Jegantha, the Wellspring",139,74.4
"12","Boseiju, Who Endures",136,76
"13","Relic of Progenitus",126,73.7
"14","Wear // Tear",122,75.8
"15","Sanctifier en-Vec",118,73.8
"16","Spell Pierce",111,74.7
"17","Fury",109,73.6
"18","Subtlety",105,74.2
"19","Chalice of the Void",103,75.8
"20","Abrade",100,73.1
"21","Orvar, the All-Form",100,73.5
"22","Brotherhood's End",99,74.4
"23","March of Otherworldly Light",96,74
"24","Path to Exile",95,74.1
"25","Alpine Moon",92,73.9
"26","Hallowed Moonlight",89,76.1
"27","Drannith Magistrate",85,73.9
"28","Leyline of the Void",78,75.2
"29","Haywire Mite",77,70.3
"30","Prismatic Ending",69,75.2
"31","Necromentia",67,71.4
"32","Hidetsugu Consumes All",61,73.4
"33","Kaheera, the Orphanguard",61,76.7
"34","Fatal Push",57,72.6
"35","Nature's Claim",56,77.4
"36","Tourach, Dread Cantor",52,72.7
"37","Rest in Peace",52,74.7
"38","Blacksmith's Skill",50,73.6
"39","Lavinia, Azorius Renegade",50,75.5
"40","Leyline of Sanctity",48,76.4
"41","The Stone Brain",48,72.7
"42","Thoughtseize",47,70.8
"43","Magus of the Moon",46,72.4
"44","Soul-Guide Lantern",46,73.2
"45","Dovin's Veto",45,77.9
"46","Seasoned Pyromancer",44,73
"47","Tormod's Crypt",42,73.1
"48","Teferi, Time Raveler",39,75
"49","Invasive Surgery",36,72.9
"50","Ensnaring Bridge",34,70.3
