"","Artist","NoCopies","Winrate"
"1","Rob Alexander",4806,0.745
"2","Christopher Rush",2037,0.744
"3","Anastasia Ovchinnikova",1764,0.738
"4","Mark Poole",1354,0.74
"5","Simon Dominic",1167,0.735
"6","Vance Kovacs",1143,0.743
"7","Philip Straub",1117,0.751
"8","Chippy",1088,0.744
"9","Eric Deschamps",977,0.737
"10","Martina Fackova",868,0.739
"11","Adam Paquette",864,0.732
"12","Titus Lunter",800,0.743
"13","Shelly Wan",755,0.741
"14","Kari Christensen",747,0.738
"15","Izzy",732,0.733
"16","Mila Pesic",710,0.732
"17","Ryan Pancoast",691,0.753
"18","Ron Spears",666,0.737
"19","Jason Chan",665,0.737
"20","Zezhou Chen",625,0.74
"21","Chase Stone",620,0.745
"22","Raoul Vitale",604,0.737
"23","Alayna Danner",593,0.744
"24","Aleksi Briclot",593,0.728
"25","Chris Ostrowski",575,0.746
"26","Mike Bierek",573,0.749
"27","John Stanko",551,0.752
"28","Chris Rallis",538,0.76
"29","Dmitry Burmak",500,0.742
"30","Howard Lyon",498,0.75
"31","Randy Vargas",489,0.732
"32","Tom Wänerstrand",486,0.735
"33","Iain McCaig",483,0.75
"34","Raymond Swanland",479,0.746
"35","Cyril Van Der Haegen",462,0.742
"36","Jesper Myrfors",446,0.744
"37","John Avon",446,0.755
"38","Mark Zug",443,0.746
"39","Vincent Proce",422,0.737
"40","Cristi Balanescu",417,0.757
"41","Anthony S. Waters",412,0.748
"42","Douglas Shuler",412,0.741
"43","Lake Hurwitz",408,0.749
"44","Joseph Meehan",405,0.74
"45","Michael C. Hayes",402,0.742
"46","Lie Setiawan",401,0.751
"47","Anson Maddocks",373,0.738
"48","Yeong-Hao Han",372,0.746
"49","David Martin",362,0.754
"50","Chris Seaman",353,0.733
"51","Jung Park",351,0.747
"52","Lucas Graciano",348,0.734
"53","Chris Rahn",346,0.735
"54","Kieran Yanner",338,0.748
"55","Amy Weber",336,0.739
"56","Paul Scott Canavan",333,0.752
"57","Greg Staples",325,0.74
"58","Evan Shipard",324,0.753
"59","Jonas De Ro",321,0.745
"60","Seb McKinnon",317,0.746
"61","Pete Venters",308,0.735
"62","Cynthia Sheppard",296,0.726
"63","Nicholas Gregory",294,0.743
"64","Dave Kendall",286,0.725
"65","Johannes Voss",273,0.75
"66","Cliff Childs",271,0.741
"67","Steven Belledin",271,0.736
"68","Richard Whitters",268,0.752
"69","Franz Vohwinkel",267,0.732
"70","Terese Nielsen",263,0.749
"71","Jason A. Engle",260,0.741
"72","Richard Wright",259,0.74
"73","Nils Hamm",259,0.747
"74","Sam Burley",257,0.757
"75","Alexander Forssberg",256,0.767
"76","Jason Rainville",255,0.733
"77","Adam Rex",253,0.748
"78","Mark Tedin",251,0.735
"79","Deruchenko Alexander",248,0.771
"80","Steve Argyle",245,0.742
"81","Daarken",239,0.748
"82","Andrew Mar",232,0.767
"83","Dan Frazier",232,0.727
"84","DiTerlizzi",221,0.739
"85","Jean-Sébastien Rossbach",218,0.736
