"","CardNames","DeckCount","Winrate95Min"
"1","Boseiju, Who Endures",136,72.8
"2","Flusterstorm",254,72.6
"3","Wear // Tear",122,72.4
"4","Nature's Claim",56,72.3
"5","Hallowed Moonlight",89,72.3
"6","Iona, Shield of Emeria",20,72.2
"7","Chalice of the Void",103,72.2
"8","Dovin's Veto",45,72.1
"9","Mystical Dispute",251,72.1
"10","Turn the Earth",19,71.9
"11","Dress Down",202,71.8
"12","Kaheera, the Orphanguard",61,71.7
"13","Engineered Explosives",330,71.6
"14","Veil of Summer",148,71.5
"15","Jegantha, the Wellspring",139,71.2
"16","Endurance",177,71.2
"17","Gemstone Caverns",24,71
"18","Leyline of the Void",78,71
"19","Spell Pierce",111,71
"20","Force of Vigor",164,71
"21","Aether Gust",29,70.9
"22","Leyline of Sanctity",48,70.8
"23","Blood Moon",178,70.7
"24","Unlicensed Hearse",188,70.7
"25","Subtlety",105,70.6
"26","Pithing Needle",170,70.6
"27","Prismatic Ending",69,70.5
"28","Brotherhood's End",99,70.5
"29","Relic of Progenitus",126,70.3
"30","Sanctifier en-Vec",118,70.2
"31","Fury",109,70.1
"32","Path to Exile",95,70
"33","March of Otherworldly Light",96,70
"34","Alpine Moon",92,70
"35","Lavinia, Azorius Renegade",50,69.9
"36","Orvar, the All-Form",100,69.7
"37","Drannith Magistrate",85,69.6
"38","Force of Negation",23,69.5
"39","Dismember",32,69.5
"40","Abrade",100,69.5
"41","Rest in Peace",52,69.3
"42","Spreading Seas",20,69.2
"43","Weather the Storm",18,69.1
"44","Tireless Tracker",17,68.9
"45","Foundation Breaker",28,68.7
"46","Hidetsugu Consumes All",61,68.7
"47","Teferi, Time Raveler",39,68.5
"48","Blossoming Calm",17,68.2
"49","Manriki-Gusari",23,68
"50","Blacksmith's Skill",50,68
