"","CardNames","DeckCount","WinrateAverage"
"1","Temporary Lockdown",1,100
"2","Irrigated Farmland",1,100
"3","Mine Collapse",1,100
"4","Goblin Blast-Runner",1,100
"5","Implement of Ferocity",1,100
"6","Arcbound Worker",1,100
"7","Throne of Geth",1,100
"8","Dark Confidant",1,100
"9","Bag of Holding",1,100
"10","Cloudsteel Kirin",1,100
"11","Conflagrate",3,91.7
"12","Nicol Bolas, Planeswalker",1,90
"13","Omniscience",1,90
"14","Wavesifter",1,90
"15","Glimpse of Tomorrow",1,90
"16","One with the Multiverse",1,90
"17","General Ferrous Rokiric",2,87.5
"18","Geist of Saint Traft",2,87.5
"19","Elvish Reclaimer",2,87.5
"20","Bloodchief's Thirst",2,87.5
"21","Witherbloom Command",2,87.5
"22","Zurgo Bellstriker",2,87.5
"23","Unmarked Grave",2,87.5
"24","Reckless Impulse",2,87.5
"25","Treasure Vault",2,87.5
"26","Noble Hierarch",2,87.5
"27","Knight of Autumn",2,87.5
"28","Gemstone Mine",3,83.3
"29","Bloodbraid Elf",3,83.3
"30","Vesperlark",3,83.3
"31","Cryptic Command",3,83.3
"32","Hallowed Moonlight",3,83.3
"33","Wall of Omens",3,83.3
"34","Arcades, the Strategist",3,83.3
"35","Wall of Blossoms",3,83.3
"36","Soulherder",3,83.3
"37","Cragcrown Pathway",2,81.8
"38","Burst Lightning",19,81.7
"39","Dovin's Veto",12,81.5
"40","Serum Visions",4,81.2
"41","Eternal Witness",5,80
"42","Thragtusk",2,80
"43","Ratchet Bomb",2,80
"44","Veil of Summer",2,80
"45","Phyrexian Fleshgorger",1,80
"46","Phyrexian Metamorph",1,80
"47","Transmogrify",34,79.8
"48","The Wandering Emperor",15,79.7
"49","Khalni Garden",13,79.7
"50","Ugin, the Spirit Dragon",7,79.5
